Gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
b0770,102.7958659316782,5.112270123578153,0.4160804183770033,12.286735683259224,1.0672943745091058e-34,5.646910861284957e-34,ybhI
b0771,376.33944644898776,4.527361217979817,0.212047950989144,21.350648270171682,3.845671990877364e-101,7.947722114479886e-100,ybhJ
b0772,587.5862801702375,0.3921104202628323,0.13817948025544335,2.837689210713222,0.0045441404881217595,0.0062083508469000575,ybhC
b0773,479.58819576172556,-3.04238495448604,0.17201571182963862,-17.68666897997763,5.312447076321267e-70,6.17028813455573e-69,ybhB
b0774,119.92696200890725,0.9161172233256952,0.21648569137518484,4.231768009729567,2.3186149490386373e-05,3.767642305525316e-05,bioA
b0775,56.944835167083795,0.2292909143857603,0.27944506351760506,0.8205223291457963,0.4119184053487337,0.448716857298967,bioB
b0776,71.0618313632447,1.3653683508877343,0.248629702712023,5.491573758060521,3.983678889816584e-08,7.634372865900131e-08,bioF
b0777,31.596916633554965,1.4758073807281924,0.3617204863572248,4.079966262322027,4.5042237578726007e-05,7.168327180822556e-05,bioC
b0778,18.08540731368809,0.20950792311946637,0.44934646213922896,0.46625030076358054,0.6410363483822463,0.6750818195164231,bioD
b0779,3753.107875399742,-0.1361295149401038,0.0995952404790868,-1.3668275138980015,0.17167937654830545,0.1977839873241666,uvrB
b0780,379.85481329099485,0.6887503720696935,0.14365309670952267,4.794538982075675,1.6304935788409056e-06,2.84931827473508e-06,ybhK
b0781,860.1762665482867,0.0973856730147455,0.20484457882062618,0.4754124984680315,0.634492987724391,0.6691514451276399,moaA
b0782,256.1862131590475,-1.0451134727931863,0.19428465287501687,-5.37928990956124,7.478020422379447e-08,1.413406865578116e-07,moaB
b0783,162.24637590925283,-1.125035903234814,0.2033180743884604,-5.5333787053546235,3.1412023379268823e-08,6.062066063811546e-08,moaC
b0784,14.874584239086564,-0.8258575520837792,0.4761808984728925,-1.7343357424296024,0.08285852914581986,0.0989536747965,moaD
b0785,164.53916153325727,-0.988053637195282,0.18466314009711504,-5.3505731391530595,8.767610847113748e-08,1.647951449572789e-07,moaE
b0786,1661.6991777359806,-2.0128421734756663,0.1624224997445806,-12.392631418928936,2.8648599487566177e-35,1.5435879430142755e-34,ybhL
b0787,79.66994215491256,2.8585611264070785,0.29503170227493414,9.688996485344623,3.3581187395274206e-22,1.1816497754915832e-21,ybhM
b0788,96.12577296248632,-1.1997188061007136,0.22979897899265034,-5.220731664517466,1.78217612800439e-07,3.281112218935728e-07,ybhN
b0789,236.54894512641036,-2.414751683684117,0.21532075535059308,-11.214672174785616,3.454640845245912e-29,1.5268402611217375e-28,clsB
b0790,193.02774649131663,-2.7095509390630945,0.21291493405322923,-12.725978809855118,4.2412629272162465e-37,2.3632961272918885e-36,ybhP
b0791,2550.5670319822343,0.057634526185725725,0.11092140815123146,0.5195978589376199,0.6033438906928481,0.6395183739055905,ybhQ
b0792,121.05069385840773,-0.8487589746519671,0.19862917291926852,-4.273083163855993,1.9278851064651445e-05,3.148998233268856e-05,ybhR
b0793,198.33012568573224,0.4957256631576673,0.1633321662832831,3.035076766800983,0.0024047447009101905,0.003370164334099541,ybhS
b0794,700.3455992313928,0.9957772785183124,0.1224278309042542,8.13358589434676,4.167745374915554e-16,1.1602439025634072e-15,ybhF
b0795,329.36729735635254,1.1002105584081587,0.16304202810923185,6.748018110220392,1.4987824408789414e-11,3.4724422656574215e-11,ybhG
b0796,237.10761827600564,2.766148883351503,0.1971427921259833,14.031194615443036,1.0044519740261907e-44,6.855190061493475e-44,cecR
b0797,754.3204626084115,2.2499052191594195,0.13925905383402795,16.156258119065686,1.026036502662844e-58,9.569094671020845e-58,rhlE
b0798,105.15790989249875,-1.6553023290293283,0.24504860535437115,-6.7549959186078725,1.4283927711525386e-11,3.316342288298246e-11,ybiA
b0799,2185.4774062376496,-0.3006187923323693,0.10474973478220694,-2.869876405485976,0.004106322698455171,0.005629409068389805,dinG
b0800,926.8247965844779,-0.7973661632938005,0.129175017635367,-6.172758307992586,6.710876043576334e-10,1.4168477862744854e-09,ybiB
b0801,774.8638497341623,-0.5701874977912618,0.14330972101711753,-3.9787077509079523,6.929084984104882e-05,0.00010889622313470079,hcxB
b0802,580.1320377026933,1.8045313549790822,0.22734983400571906,7.937245095739496,2.0672130514620024e-15,5.586170566320279e-15,ybiJ
