Gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
b4431,3.8605180841427633,3.2086145411226736,1.2837227091626022,2.4994607622199942,0.012438247242137206,0.016305290160776646,rprA
b4366,50.93362127030786,3.2062263479703224,0.38644090520191254,8.296808916476099,1.0694518785422946e-16,3.041167422056318e-16,bglJ
b1022,33.27901466100739,3.2034749035342105,0.4595106032558131,6.97149289012339,3.135951715532952e-12,7.543420465451397e-12,pgaC
b1986,49.140967448030274,3.2030531093344736,0.3745793881196071,8.551066104875224,1.2195674777705288e-17,3.5982145021084906e-17,asnU
b1772,46.756759588180955,3.184998756530399,0.3752002518297609,8.488796958418686,2.0878713479151486e-17,6.086628922862572e-17,ydjH
b2756,36.91624323647568,3.1798910448908413,0.42023657809293485,7.566906858325911,3.8221574030701836e-14,9.943934331155407e-14,casE
b0554,5.8163962085045355,3.1776398259953793,1.0705210786348307,2.9683113106447436,0.0029944088689034397,0.004160791616449792,essD
b2229,9.6953161997136,3.1765555504874725,0.7993527589076134,3.9739095350449762,7.070242621527233e-05,0.00011107497508908951,yfaT
b1705,28.790414787986222,3.167628177544817,0.4709058507499971,6.726669826887551,1.7359002124945374e-11,4.015466492591147e-11,ydiE
b0940,69.15624690847042,3.1633856131211506,0.3107679669264947,10.17925252852518,2.4543938713333823e-24,9.322037809844305e-24,elfC
b2956,49.59527733494352,3.1577001469345025,0.36778774095904987,8.585659050789532,9.031715515726576e-18,2.6845112559235913e-17,yggM
b2140,255.43869152010674,3.1568155746176854,0.20205846738809113,15.623277833511573,5.0539286630845e-55,4.303170981605023e-54,dusC
b4599,185.94053533465376,3.1546026253232244,0.26076415437036393,12.097531706151358,1.0883454763922708e-33,5.545019429489324e-33,mgtS
b2071,24.6452543115671,3.1544023485987442,0.5084862498802871,6.203515531327317,5.521558823953217e-10,1.1724988877492553e-09,yegJ
b2753,511.1666913806774,3.1525375480302094,0.1536987396258736,20.51114768867963,1.7120663384139043e-93,3.03891775068468e-92,iap
b3722,42.30068378114928,3.149614885029719,0.4177883155036468,7.538781646472893,4.7438250283382974e-14,1.2327224188161265e-13,bglF
b1773,47.764437291514845,3.149555571181297,0.3709444302513507,8.490639875754889,2.0550245024936357e-17,5.998818209533809e-17,ydjI
b3667,258.6020892341001,3.1494502594959135,0.20404829303874505,15.434827768433674,9.54548871157824e-54,8.018939180986147e-53,uhpC
b1762,189.09013299003269,3.1482209717829646,0.22136601062318398,14.221790250997309,6.711377118178739e-46,4.6820098374362615e-45,ynjI
b4426,41.854290699285585,3.1481330877945135,0.3893166879503326,8.086303991664852,6.150256766693516e-16,1.6984586127343073e-15,mcaS
b2983,36.32360803328799,3.146449872941701,0.4329302756939697,7.267798187359545,3.653941217342573e-13,9.15460969763347e-13,yghQ
b1299,1126.6776971961754,3.144169699249686,0.2715807709511756,11.577291309092498,5.371662496941333e-31,2.5262882811469818e-30,puuR
b2059,30.073285016644324,3.1415317685437723,0.47393965666997534,6.628548010978867,3.3900486558395016e-11,7.688302000518025e-11,wcaA
b0459,525.2910100273406,3.1390615066260463,0.15706865839474649,19.985282479060373,7.396742575143412e-89,1.2059429931770851e-87,maa
b1862,50.73701618909178,3.1304155976416457,0.3688660250623464,8.486592380289125,2.127845193526328e-17,6.199056612774915e-17,yebB
b1992,329.3812628058631,3.1136887695872617,0.20480014606086655,15.203547602265255,3.3497791793891166e-52,2.6859249449309454e-51,cobS
b1156,7.439328422457467,3.111858066989946,0.8865299329830083,3.510155665606374,0.00044784443017383474,0.0006646699870617736,tfaE
b4105,12.969416338101682,3.111376586821603,0.6872501509456814,4.527283962819411,5.974663081009993e-06,1.0038346138399233e-05,phnD
b3082,186.11848008344407,3.1102561030302693,0.21517461391381815,14.454568066640011,2.3459684477445593e-47,1.6901723579331506e-46,higA
b1821,123.05138454559237,3.096708890845975,0.24195232626567273,12.798839088017996,1.6642048977852315e-37,9.416233881813098e-37,mntP
b2089,20.110070480100877,3.09345509527258,0.5644690780713432,5.480291508335907,4.2462563018173804e-08,8.116378741033482e-08,insF5
b3332,12.719459627875045,3.091980756056504,0.7110631715488542,4.348391085030434,1.371398948117735e-05,2.2593181772508492e-05,gspK
b4578,16.48874440994485,3.086895329005553,0.629142434676962,4.906512673224058,9.271000111602896e-07,1.6462663368808368e-06,yncK
b3744,8933.247319134329,3.08645376488021,0.12313513163199255,25.06558221015698,1.1807675353635532e-138,4.367847639218791e-137,asnA
b2503,150.49117835464682,3.0844518515967687,0.2308223339833547,13.362883038082431,9.96292940053343e-41,6.159665059150022e-40,pdeF
b1936,7.221028800936363,3.0765128458491926,0.9213938717781897,3.3389768915131355,0.0008408755904206014,0.0012268923927847158,intG
b0703,9.078004653540216,3.0712041660357183,0.8028628320793525,3.825316160273029,0.000130604366456913,0.0002010914379654883,ybfO
b3220,128.03660628391324,3.069735221362879,0.26211651205047953,11.711338585078135,1.1150515910172215e-31,5.3179383571590565e-31,yhcG
b2923,128.60937517832633,3.0628366826721516,0.2536714139413003,12.074031658060191,1.4485944830430449e-33,7.363409831819265e-33,argO
b0559,25.093336307437337,3.061832082506934,0.49460052851606773,6.190515185443168,5.996788987820267e-10,1.2709612481648923e-09,ybcW
b0629,21.571221738744963,3.061010063765064,0.5326904062320849,5.746320992369121,9.120608980025574e-09,1.8125923580168204e-08,ybeF
b2987,79.0209419048713,3.0587393862590013,0.29118117797678417,10.504591703049138,8.227806831922232e-26,3.2896281266232216e-25,pitB
b2943,423.51939135482075,3.0538762915566826,0.19174987582365044,15.926353424944525,4.159158278283965e-57,3.7465453161992455e-56,galP
b4309,14.25513094246682,3.047639084832356,0.6412104445955188,4.752946728362844,2.004731822774794e-06,3.4866967537948015e-06,nanS
b1846,1347.3535489236954,3.0467423592884835,0.1537008907822563,19.82254197605606,1.9025170986868119e-87,3.0017492001503034e-86,yebE
b1801,45.92361899010873,3.0440352738974292,0.3924702597244092,7.756091572479751,8.75867914783418e-15,2.3226328679979557e-14,yeaV
b2930,46.26329031668636,3.043762425813031,0.37460310320892937,8.1252995496821,4.462589196034535e-16,1.2401715682414156e-15,yggF
b3673,3903.5122866697907,3.040764228570713,0.14203857053063484,21.408017675838842,1.1249706431320804e-101,2.3469766687523305e-100,emrD
b4576,28.410932026308274,3.039708714772747,0.46400592135506796,6.551012767026074,5.714817235418321e-11,1.278933679222748e-10,insB7
b2305,140.3453625573486,3.035970374427273,0.22801167771428374,13.314977569839991,1.8942933760325034e-40,1.1613759667541894e-39,rpnB
b0900,75.84816295714226,3.0239552605733975,0.3020389047920462,10.011807130129117,1.3525891192072494e-23,5.007651221825325e-23,ycaN
b1924,44.73973194028917,3.02240392991729,0.44327907202025296,6.81828699050155,9.21324527660385e-12,2.1549790492885308e-11,fliD
b0357,261.9119765488495,3.0193101106719427,0.19883604886134498,15.184923095999602,4.4508492650215525e-52,3.549391026200158e-51,frmR
b0313,1322.2323511418865,3.0173216329236596,0.1606915469359265,18.77710240804872,1.1625360919664916e-78,1.599213711511405e-77,betI
b0996,27.66731733246114,3.008784463145528,0.4733973583213424,6.355727192510364,2.0744289915372811e-10,4.507224294544477e-10,torC
b4063,251.97744333584947,3.005039241488668,0.20174048662638078,14.895568518449839,3.5217622561090043e-50,2.6961386871985803e-49,soxR
b2497,191.52237892661927,3.0008940391057872,0.20481071739120096,14.65203616944467,1.3073822170063767e-48,9.705053152212597e-48,uraA
b3219,88.31141594543091,2.997863894886,0.31025325274351484,9.662634858382365,4.3454109407755405e-22,1.518134838197931e-21,yhcF
b3545,5.127350786720229,2.997398313803418,1.0847597022806281,2.763191062040382,0.005723924976990565,0.007743306007594489,proK
b1494,113.94989874561874,2.9904731791371346,0.2541266437746765,11.767649132409206,5.729905103946393e-32,2.777868091142293e-31,pqqL
b4104,6.86617629195203,2.990285455735945,0.9147808625134176,3.2688544090438763,0.0010798384897014435,0.0015620930107347205,
