antibiotic_class,treatment,comparison,regulation,gene,gene_id,baseMean,log2FoldChange,FoldChange,pvalue,padj,signal_strength,padj_source,locus_tag,gene_title
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,ECs4947,1761287_at,17.992196333333332,1.9933812762863066,3.981691031870217,0.06318671870807115,0.17961849751378176,1.486362637174856,BH_from_pvalue,ECs4947,hypothetical protein
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,cpdB,1766165_s_at,580.0353166666667,-1.2285554398734302,0.42674452824561315,0.010629793666044102,0.061722942970977364,1.4860033784353655,BH_from_pvalue,b4213,"bifunctional 2',3'-cyclic nucleotide 2'-phosphodiesterase/3'-nucleotidase periplasmic protein"
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,rlmL,1768991_s_at,998.1283833333333,1.0517214657046043,2.073001938740734,0.004183561881471466,0.03871786009615659,1.4851239486733199,BH_from_pvalue,b0948,23S rRNA m(2)G2445 methyltransferase
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,ycaP,1762236_s_at,693.9520833333335,-1.093415615083785,0.4686505188024443,0.005527446293023133,0.04387571676452577,1.484613234961794,BH_from_pvalue,b0906,hypothetical protein
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,yfiR,1761363_s_at,588.0972333333333,1.241233401798608,2.364005515997806,0.011395585540284836,0.06402098910029037,1.4816325334858156,BH_from_pvalue,b2603,hypothetical protein
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,kdpB,1766600_s_at,211.73542333333333,-1.650300891963001,0.31857370739860175,0.0360946690996545,0.12661662617500796,1.4811603370520747,BH_from_pvalue,b0697,potassium-transporting ATPase subunit B
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,ydcE,1767610_s_at,621.5371333333334,-1.0659683163102898,0.47765195801049404,0.004822560464075551,0.04078599603751717,1.481151172358241,BH_from_pvalue,b1461,4-oxalocrotonate tautomerase
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,1766156_s_at,1766156_s_at,3811.8649999999993,-1.582268110462607,0.3339564513596499,0.03150790903821553,0.11594547060638216,1.4806013912842686,BH_from_pvalue,,
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,mglC,1761896_s_at,464.23216666666667,-1.6171177115808062,0.32598608505206406,0.03404716647075035,0.12190581386650987,1.478006101198442,BH_from_pvalue,b2148,beta-methylgalactoside transporter inner membrane protein
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,c4064,1760884_s_at,554.77065,1.6605075616060585,3.1612772362576593,0.03723846704917386,0.12885771919931077,1.4776683433713136,BH_from_pvalue,c4064,hypothetical protein
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,mreB,1767967_s_at,5089.269333333334,0.9456724359320621,1.9260864202561072,0.0020185349163358447,0.027400537800473804,1.477368169745173,BH_from_pvalue,b3251,rod shape-determining protein MreB
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,trmA,1767920_s_at,1220.4916833333334,1.1906026260986273,2.2824806443920096,0.00927971731103204,0.057550032995756416,1.476292992308752,BH_from_pvalue,b3965,tRNA (uracil-5-)-methyltransferase
