Gene_id	CIP_1_readcount	CIP_1_fpkm
b0001	80	208.0276594
b0002	674	46.96458791
b0003	622	114.4152127
b0004	1153	153.7537765
b0005	190	109.7923758
b0006	303	66.92627306
b0007	312	37.4188117
b0008	10540	1896.126324
b0009	882	257.4342286
b0010	296	89.59498137
b0011	38	9.133987568
b0013	9	3.813840423
b0014	8776	785.6869379
b0015	1539	233.5344991
b0016	3	0.4625952
b0018	2	1.634503038
b0019	2712	398.8355486
b0020	629	119.1509417
b0021	7	2.383650264
b0022	10	6.218218081
b0023	6349	4127.398781
b0024	13	10.18765592
b0025	1893	344.8853465
b0026	6755	411.5414067
b0027	1149	398.3729678
b0028	526	200.6080063
b0029	1085	195.8052142
b0030	589	110.4763283
b0031	522	108.9867537
b0032	1845	275.5823334
b0033	5315	283.1084057
b0034	155	67.17559836
b0035	20	5.807878817
b0036	17	3.711943923
b0037	73	8.062075798
b0038	79	11.13152931
b0039	212	31.83205392
b0040	26	2.945342109
b0041	38	8.458712222
b0042	24	4.372555899
b0043	22	2.933723402
b0044	0	0
b0045	18	2.319227284
b0046	91	29.41182021
b0047	540	49.74574465
b0048	1019	364.3409429
b0049	774	157.5753997
b0050	212	96.25406782
b0051	1450	302.7409825
b0052	1231	213.4017073
b0053	4607	614.3483507
b0054	6641	483.9690621
b0055	634	133.3442001
b0058	610	158.6210903
b0059	2587	152.7307303
b0060	3661	267.1390903
b0061	179	44.13862731
b0062	711	81.18684254
b0063	522	52.66732013
b0064	855	166.9368718
b0065	808	181.2695919
b0066	260	63.83681395
b0067	404	43.03886958
b0068	749	130.6356621
b0069	252	26.11651594
b0070	351	51.09381636
b0071	91	25.77174345
b0072	146	17.88503325
b0073	94	14.77339285
b0074	91	9.934908736
b0075	6	11.83605649
b0076	59	10.71507547
b0077	109	10.84457233
b0078	27	9.418325435
b0080	2471	421.9701352
b0081	1005	375.7754535
b0082	1222	222.6359712
b0083	236	110.6638942
b0084	1638	159.0934791
b0085	1662	191.6916164
b0086	1520	191.9548822
b0087	1148	181.9233576
b0088	1673	218.0144087
b0089	1227	169.1415253
b0090	1607	258.2377062
b0091	2440	283.7125193
b0092	1537	286.4107197
b0093	1369	282.7336213
b0094	2562	348.1374999
b0095	6538	974.0190893
b0096	21831	4081.370112
b0097	1437	480.7446218
b0098	8411	533.4514157
b0099	227	99.89328185
b0101	152	131.750851
b0102	435	100.3439869
b0103	407	112.480656
b0104	1403	230.6387118
b0106	94	13.41026184
b0107	154	19.06920212
b0108	7	2.724171731
b0109	703	134.9561989
b0110	240	74.61861697
b0111	457	91.7328986
b0112	445	55.58380966
b0113	635	142.458157
b0114	6412	413.0801485
b0115	5843	529.7369951
b0116	7562	910.745093
b0117	56	5.183860769
b0118	24591	1624.471418
b0119	721	340.8816874
b0120	546	117.8692568
b0121	788	155.9847536
b0122	362	178.5271853
b0123	812	89.8502444
b0124	1137	81.61235686
b0125	1133	362.1017765
b0126	1157	299.498645
b0127	1038	192.1731242
b0128	683	152.0342223
b0129	292	113.6368779
b0130	377	52.60309169
b0131	1375	619.3736908
b0132	151	28.69883242
b0133	1080	217.5500523
b0134	1081	233.3638583
b0135	39	5.402171059
b0136	6	1.724852453
b0137	13	3.681677636
b0138	14	4.21529731
b0139	32	2.113906932
b0140	4	0.926438969
b0141	9	2.640351062
b0142	70	25.02832778
b0143	3189	391.4915379
b0144	477	88.31077096
b0145	6126	2305.617082
b0146	2114	514.6250205
b0147	85	27.47257932
b0148	1318	93.08595699
b0149	3194	216.2379819
b0150	1796	137.3594398
b0151	214	46.0241645
b0152	141	27.15916665
b0153	423	36.60940618
b0154	2251	301.5792082
b0155	1106	133.4844148
b0156	1253	623.3141805
b0157	202	55.55738693
b0158	176	37.70988283
b0159	1034	253.8740985
b0160	392	44.31893614
b0161	2072	249.5456007
b0162	1125	166.7320133
b0163	1390	616.4230451
b0164	68	14.35467613
b0166	1802	374.8658423
b0167	823	52.84159374
b0168	2149	463.9213058
b0169	29922	7073.413211
b0170	6492	1307.717537
b0171	999	236.1586725
b0172	5949	1829.7207
b0173	974	139.6496456
b0174	2971	669.1488128
b0175	1809	361.8481115
b0176	4304	545.9457599
b0177	12429	876.7365466
b0178	4516	1594.75031
b0179	4311	721.1169326
b0180	1452	546.4831869
b0181	2633	572.7286217
b0182	1125	168.0380082
b0183	440	126.4891799
b0184	4230	208.4308138
b0185	2489	444.9679131
b0186	964	77.23828084
b0187	183	80.5307074
b0188	672	88.78409114
b0189	260	174.9879724
b0190	299	93.98392471
b0191	103	41.78995357
b0192	676	163.1744384
b0193	136	28.29176168
b0194	4102	409.5385711
b0195	213	51.63228878
b0196	280	118.6528132
b0197	738	155.2176966
b0198	125	32.80252657
b0199	109	18.12682876
b0200	12	3.575475397
b0201	0	0
b0202	0	0
b0203	0	0
b0204	1	0.059098767
b0205	0	0
b0206	0	0
b0207	46	9.819216015
b0208	122	22.88304254
b0209	504	107.9873918
b0210	170	46.75621673
b0211	3231	408.0304108
b0212	318	72.19055087
b0213	236	56.02072655
b0214	325	119.1825132
b0215	577	135.2819216
b0216	29	64.63716561
b0217	84	18.34136997
b0218	1	0.480736188
b0219	403	89.7068691
b0220	2319	839.6483488
b0221	4116	288.9159604
b0222	1057	313.3079788
b0223	429	95.86743407
b0224	2050	474.7999717
b0225	127	78.12221512
b0226	216	142.0326778
b0227	72	16.47579063
b0228	135	46.52425817
b0229	72	7.213568576
b0230	60	13.62085865
b0231	2079	337.882425
b0232	85	49.61884224
b0233	62	26.66820747
b0234	87	32.96067386
b0235	13	10.77824467
b0236	31	10.61937603
b0237	3141	369.730641
b0238	883	330.1589307
b0239	822	113.3124155
b0240	1421	606.6567807
b0241	11	1.787737698
b0242	1015	157.7872838
b0243	1129	154.5152813
b0244	249	562.2905519
b0245	0	0
b0246	0	0
b0247	2	0.719592533
b0248	0	0
b0249	3	2.145285238
b0250	173	63.44176858
b0251	9	3.478840926
b0252	19	3.966950805
b0253	340	67.53675749
b0254	47	9.022676169
b0256	0	0
b0258	271	41.97633931
b0259	0	0
b0260	91	11.12370123
b0261	395	72.65917848
b0262	110	18.03105071
b0263	22	10.84971844
b0264	0	0
b0265	0	0
b0266	36	19.99489154
b0267	18	2.674641336
b0268	233	43.99132765
b0269	747	65.14341759
b0270	71	8.810715945
b0271	183	19.49532954
b0272	311	70.32239357
b0273	111	18.95535613
b0274	1	0.340521466
b0275	0	0
b0276	192	39.79659572
b0277	79	21.62392776
b0278	34	8.347891055
b0279	17	3.412383536
b0280	115	44.75424986
b0281	147	18.00753348
b0283	81	14.52606932
b0284	190	14.82871106
b0285	65	11.6567223
b0286	65	16.16736701
b0287	66	18.41805863
b0288	37	19.2425585
b0289	94	22.68993669
b0290	100	10.43934422
b0291	71	4.8239193
b0292	9	2.308827162
b0293	32	9.340017363
b0294	8	2.323151527
b0295	35	26.34560819
b0296	3	1.950259307
b0297	6	1.180890957
b0298	0	0
b0299	4	0.79180078
b0300	64	16.05827547
b0301	36	10.40138297
b0303	5	3.620734579
b0304	190	24.59150499
b0305	67	13.4488057
b0306	65	15.49372672
b0307	217	26.07993819
b0308	118	29.09697219
b0310	17	4.361117973
b0311	200	20.54133082
b0312	349	40.66284036
b0313	216	63.0451172
b0314	482	40.66971425
b0315	258	40.65995162
b0316	181	33.294459
b0317	11	3.790865481
b0318	34	9.629003048
b0319	6	1.191825132
b0320	31	3.436891079
b0321	32	3.870282036
b0323	12	2.165587622
b0324	191	23.70206684
b0325	943	154.1336365
b0326	11	2.313542904
b0327	74	51.62637646
b0328	161	41.11796706
b0329	3303	2053.877432
b0330	290	31.36144771
b0331	60	11.55709219
b0333	27	3.960526593
b0334	44	5.200691486
b0335	93	8.458358331
b0336	384	52.30409723
b0337	536	71.64317056
b0338	46	8.771832973
b0339	19	4.940656912
b0340	14	5.101315216
b0341	44	6.538012154
b0342	18	5.047729972
b0343	29	3.968948766
b0344	116	6.474226669
b0345	638	101.1037475
b0346	846	174.0922121
b0347	53	5.463068714
b0348	12	2.179337385
b0349	21	4.156954094
b0350	30	6.356400705
b0351	23	4.150709609
b0352	27	4.569838377
b0353	59	8.354576174
b0354	297	94.39255047
b0355	157	32.30789279
b0356	473	73.13296703
b0357	71	44.14934838
b0358	54	11.97368505
b0360	0	0
b0361	1	0.18942916
b0363	27	3.871191407
b0364	4	1.230271104
b0365	8	1.425734738
b0366	9	2.011204911
b0367	8	1.658191488
b0368	34	6.848797943
b0369	1936	340.7813104
b0372	17	3.365153314
b0373	6	3.432456381
b0375	6	1.650219414
b0376	912	135.1640855
b0377	435	61.14326477
b0378	488	76.48578602
b0379	804	446.5525777
b0380	540	435.1001046
b0381	934	146.388779
b0382	747	491.1963441
b0383	844	102.2949571
b0384	657	351.265396
b0385	95	14.60946936
b0386	896	189.8445011
b0387	443	165.6403243
b0388	474	154.950888
b0389	480	429.0570476
b0390	717	181.4949281
b0391	774	466.0914454
b0392	95	47.67300529
b0393	540	101.6187744
b0394	461	87.0386354
b0396	229	33.16592874
b0397	388	21.15972475
b0398	200	28.53247199
b0399	194	48.25337231
b0400	145	19.20162713
b0401	1037	134.8279268
b0402	947	118.2873433
b0403	347	32.81163538
b0404	251	74.01602677
b0405	720	115.3766851
b0406	1899	288.9288416
b0407	873	449.9300932
b0408	3602	334.5159059
b0409	2475	437.0025485
b0410	320	157.8140865
b0411	2560	496.4456686
b0412	264	83.90448931
b0413	553	210.9053754
b0414	1118	173.7991954
b0415	953	347.2538143
b0416	827	337.9335032
b0417	295	51.76761924
b0418	470	155.4195086
b0419	1940	341.485404
b0420	1691	155.7778782
b0421	1107	211.0960674
b0422	495	349.6020388
b0423	1201	142.2491412
b0424	255	74.05045492
b0425	305	57.39578926
b0426	1319	460.1026388
b0427	590	74.18129175
b0428	8538	1644.574219
b0429	979	509.1476965
b0430	2273	634.3067767
b0431	14198	1223.243366
b0432	8617	1559.993493
b0433	792	92.09029314
b0434	977	289.5949813
b0435	4408	2378.972913
b0436	11799	1558.874243
b0437	3635	999.7579282
b0438	8192	1102.693438
b0439	4670	340.3306008
b0440	6943	4364.751768
b0441	3816	349.8465157
b0442	109	50.28733138
b0443	340	146.2450087
b0444	333	82.11264187
b0445	238	24.01306933
b0446	271	56.788503
b0447	161	60.19885374
b0448	401	38.81599009
b0449	405	39.00518615
b0450	2	1.012524006
b0451	156	20.80276594
b0452	661	131.7568913
b0453	1896	567.8828358
b0454	226	99.45322334
b0455	4	6.0218533
b0456	50	24.24051116
b0457	809	89.51828537
b0458	648	236.1180186
b0459	460	143.0190159
b0460	443	347.1639673
b0461	728	333.1770994
b0462	5898	321.3432974
b0463	1909	274.3952777
b0464	98	25.95530288
b0465	2710	138.2984953
b0466	75	79.45500881
b0467	174	56.55751991
b0468	97	44.04077631
b0469	909	282.6180118
b0470	2091	185.7470573
b0471	564	293.3189998
b0472	728	206.1739476
b0473	2154	197.1602945
b0474	2692	716.2924478
b0475	561	99.97964847
b0476	135	24.13445893
b0477	938	123.3580109
b0478	1209	123.7280788
b0479	216	30.36079354
b0480	1059	109.9507352
b0481	140	50.05665555
b0482	222	47.92486267
b0483	180	90.32779949
b0484	1475	101.0553525
b0485	195	35.86972102
b0486	445	59.06585806
b0487	482	202.7504872
b0488	251	93.85038688
b0489	476	88.98960987
b0490	59	14.93472909
b0491	95	20.90277924
b0492	781	156.7689142
b0493	263	55.72444618
b0494	119	32.57275194
b0495	353	88.18465083
b0496	493	35.0352173
b0497	149	5.973323998
b0498	3	1.395307472
b0499	4	0.969620447
b0501	9	3.145835787
b0502	43	17.48763322
b0503	255	39.96695786
b0504	27	4.998722885
b0505	30	10.65980242
b0506	1158	243.5529711
b0507	76	7.319491721
b0508	11	2.429666679
b0509	16	3.123964852
b0511	13	1.533399758
b0512	32	4.032254192
b0513	74	9.754292326
b0514	139	20.81638032
b0515	48	10.48078284
b0516	49	6.80381726
b0517	8	1.307602431
b0518	15	1.543370675
b0520	26	5.468374136
b0521	30	5.759155001
b0522	384	61.707081
b0523	200	67.30306629
b0524	221	52.46008715
b0525	1089	377.5702019
b0526	1119	138.5612803
b0527	65	21.37065754
b0528	34	27.39519177
b0529	1003	198.5440456
b0530	22	6.953410716
b0531	6	1.485911853
b0532	48	3.163554268
b0533	8	1.395307472
b0534	3	0.997807087
b0535	13	3.524639254
b0536	129	287.5239436
b0537	358	52.78433781
b0539	2	1.230271104
b0540	0	0
b0541	0	0
b0542	10	5.608588857
b0543	92	47.41531337
b0544	12	1.348705847
b0545	21	6.529128985
b0546	154	33.12019315
b0547	3	1.129097494
b0548	0	0
b0549	0	0
b0550	2	0.94558027
b0551	10	4.469344246
b0552	0	0
b0553	696	108.788235
b0554	4	3.178200353
b0555	8	2.756993077
b0556	0	0
b0557	80	46.70008681
b0558	7	2.923016383
b0559	10	8.290957441
b0560	0	0
b0561	0	0
b0562	30	7.860587132
b0563	8	7.502636898
b0564	483	110.5250955
b0565	398	71.599457
b0566	21	4.729762729
b0567	50	9.630910159
b0568	366	21.12813716
b0569	280	21.47202383
b0570	192	22.83546865
b0571	273	68.49858128
b0572	12	1.498889249
b0573	1	0.515383841
b0574	16	2.243435543
b0575	135	7.369300436
b0576	489	60.94666558
b0577	447	61.47067317
b0578	1683	441.6532178
b0579	78	36.27799427
b0580	86	59.27535115
b0581	929	142.4822153
b0582	0	0
b0583	33	9.120053186
b0584	166	12.71280141
b0585	34	4.850520239
b0586	240	10.61037521
b0587	5	0.75671437
b0588	69	14.51222367
b0589	73	12.61678327
b0590	129	22.02919767
b0591	184	25.24268481
b0592	103	18.47142148
b0593	143	20.86910129
b0594	107	11.39890853
b0595	41	8.20109042
b0596	76	17.46095615
b0597	47	19.48374999
b0598	6230	507.6971332
b0599	194	30.57376207
b0600	72	10.6432756
b0601	29	7.900098019
b0602	17	2.389506899
b0603	14	2.6608189
b0604	328	75.35781077
b0605	7380	2245.702845
b0606	1852	202.9664501
b0607	1374	549.6730848
b0608	442	61.22460534
b0610	880	367.4649167
b0611	355	75.49702696
b0612	30	3.516861046
b0613	0	0
b0614	4	1.243643616
b0615	7	0.78366584
b0616	3	0.566411944
b0617	2	1.155709219
b0618	1	0.162061208
b0619	206	21.31060924
b0620	68	17.13708032
b0621	1017	125.9310296
b0622	128	39.15814766
b0623	11507	9404.113232
b0624	84	37.54249166
b0627	656	551.8851436
b0628	1703	302.5607255
b0629	27	4.857249595
b0630	223	59.61353372
b0631	365	237.281549
b0632	1360	192.580061
b0633	1232	194.1591488
b0634	720	111.0228479
b0635	1170	105.5723966
b0636	310	113.6817818
b0637	510	275.2441437
b0638	148	41.50355755
b0639	267	71.3758453
b0640	610	101.4437206
b0641	876	258.3188823
b0642	5376	357.1987128
b0643	3034	1078.061352
b0644	28	4.913536741
b0645	5	1.212025558
b0646	17	2.043128798
b0647	7	2.164612132
b0648	13	3.151266451
b0649	65	7.682839695
b0650	130	13.35186504
b0651	945	173.2730385
b0652	375	88.64815033
b0653	228	57.97037443
b0654	312	72.2622396
b0655	1851	349.4761695
b0656	4	0.675016004
b0657	1429	159.3560808
b0658	2003	391.0813499
b0659	462	169.4225265
b0660	1181	194.7036977
b0661	2662	320.6034697
b0662	512	74.7201389
b0664	3	6.864912762
b0665	18	41.18947657
b0666	0	0
b0668	0	0
b0670	0	0
b0672	0	0
b0673	12	26.74641336
b0674	995	102.5613844
b0675	887	202.1639316
b0676	921	129.4550502
b0677	795	118.7468591
b0678	1020	218.5459119
b0679	4070	358.7595652
b0680	1956	201.6181586
b0681	439	53.54827119
b0682	51	26.76686168
b0683	1803	692.2504312
b0684	964	311.5713702
b0685	350	204.3128798
b0686	250	56.08588857
b0687	900	282.8947567
b0688	3756	392.8185913
b0689	75	26.00345743
b0691	14	3.690813313
b0692	84	10.92145212
b0693	29	2.263329583
b0694	80	20.25048012
b0695	667	42.63404853
b0696	77	23.0627523
b0697	82	6.868263134
b0698	30	3.075677761
b0699	418	346.5620211
b0700	29	1.186710003
b0702	0	0
b0703	9	1.015519639
b0704	3	0.903277995
b0705	0	0
b0706	0	0
b0707	306	102.9736914
b0708	786	95.06380251
b0709	87	10.07502379
b0710	422	97.34520112
b0711	342	89.3379058
b0712	584	107.4252158
b0713	302	70.51713109
b0714	204	44.20587763
b0715	109	17.86713207
b0716	18	2.90886134
b0717	7	1.647955738
b0718	31	2.173328182
b0719	33	9.988629679
b0720	7352	982.6876679
b0721	2380	1047.339255
b0722	258	127.2376072
b0723	8149	791.4852022
b0724	5064	1212.13104
b0726	16735	1025.020655
b0727	13760	1938.858777
b0728	11586	1703.874877
b0729	7884	1555.257822
b0730	105	24.92447579
b0731	38	3.29876941
b0732	262	17.07106249
b0733	12764	1396.171869
b0734	5413	814.9072978
b0735	363	211.9016439
b0736	663	280.9529112
b0737	945	234.0311169
b0738	358	143.2190425
b0739	2736	370.9004999
b0740	4407	584.9510932
b0741	3925	1290.458936
b0742	2600	563.4082443
b0743	903	2039.150074
b0744	166	374.8603679
b0745	35	79.03682456
b0746	90	203.2375489
b0747	13	29.35653484
b0748	244	550.9995769
b0749	14	31.61472982
b0750	470	77.2631465
b0751	641	152.7919819
b0752	173	31.51884044
b0753	1194	537.8415904
b0754	1941	316.3531736
b0755	4052	923.5267766
b0756	1993	328.5727938
b0757	1195	178.4937065
b0758	893	146.379348
b0759	1237	208.7486993
b0760	244	28.42903452
b0761	303	65.90838298
b0762	107	122.4242776
b0763	396	87.80702369
b0764	252	62.67963826
b0765	524	84.92007288
b0766	189	39.60526593
b0767	1532	263.9820871
b0768	10	1.798981332
b0769	10	1.629846335
b0770	12	1.436174218
b0771	70	5.311050987
b0772	1011	135.1329206
b0773	617	221.9942963
b0774	39	5.188596855
b0775	25	4.121585472
b0776	24	3.566188448
b0777	15	3.405214663
b0778	11	2.784441017
b0779	6470	549.1590698
b0780	332	62.68292181
b0781	1790	310.3079253
b0782	457	152.8881643
b0783	295	104.1743449
b0784	13	9.069498567
b0785	327	123.8866707
b0786	980	238.5678903
b0787	54	12.97987707
b0788	108	19.36809243
b0789	296	40.90205671
b0790	275	61.93736908
b0791	1244	519.4617686
b0792	103	15.96851884
b0793	116	17.55577338
b0794	314	31.024505
b0795	243	41.74609112
b0796	139	35.49936287
b0797	1029	129.377202
b0798	123	43.70518994
b0799	3463	276.303962
b0800	1307	232.9294128
b0801	607	95.92546147
b0802	288	189.3769038
b0803	134	86.13280057
b0804	10	2.531310015
b0805	79	5.938765968
b0806	89	58.52272373
b0807	427	79.05387673
b0808	295	22.74426398
b0809	863	204.8554534
b0810	461	119.8759388
b0811	2135	490.5150183
b0812	11798	4017.47226
b0813	178	34.40187138
b0814	10519	3498.644251
b0815	583	63.16673201
b0817	242	88.74513292
b0818	378	57.97446434
b0819	1729	322.1887667
b0820	1846	198.8799271
b0821	593	80.38888759
b0822	170	35.75475397
b0823	114	8.041513099
b0824	19	3.623148402
b0825	88	22.77949936
b0826	360	82.37895314
b0827	770	106.9171284
b0828	410	72.84198324
b0829	447	40.98044878
b0830	306	34.12383536
b0831	96	17.88902348
b0832	78	14.67826742
b0833	53	3.872290085
b0834	34	4.390651503
b0835	518	67.04420834
b0836	839	374.9779822
b0837	623	95.80736224
b0838	498	136.3128611
b0839	1251	178.4706123
b0840	322	72.8096808
b0841	340	97.74163898
b0842	579	80.59173741
b0843	177	106.5868034
b0844	870	182.9802115
b0845	1150	163.2475119
b0846	672	214.7682205
b0847	1068	108.7148106
b0848	117	53.12134875
b0849	122	81.15497644
b0850	121	72.1054205
b0851	446	105.8696781
b0852	676	128.4795412
b0853	628	225.9520553
b0854	279	43.02135356
b0855	80	12.10742991
b0856	29	5.217045862
b0857	68	13.79474196
b0858	93	32.63992264
b0859	373	56.75116268
b0860	110	25.79031434
b0861	732	187.7846092
b0862	465	111.3035019
b0863	1114	261.185547
b0864	662	155.8495284
b0865	683	227.1674136
b0866	365	193.3405214
b0867	685	141.4700735
b0868	742	125.5859287
b0869	425	50.97113773
b0870	874	149.6989459
b0871	3878	387.1746901
b0872	55	9.741233279
b0873	61	6.33332847
b0874	167	31.84556753
b0875	363	89.51017717
b0876	576	59.58694621
b0877	587	101.4527641
b0878	308	47.36543751
b0879	354	31.20414892
b0880	5820	4439.310252
b0881	123	65.76201477
b0882	7499	565.2171805
b0883	61	118.9658177
b0884	2379	1864.341034
b0885	257	62.56321205
b0886	783	78.0375536
b0887	696	67.60015962
b0888	1067	189.5668198
b0889	1361	471.8760742
b0890	8415	361.9563965
b0891	1439	403.5379683
b0892	1402	179.0291609
b0893	4397	583.6237705
b0894	1052	73.84343788
b0895	139	38.60124894
b0896	275	54.62531856
b0897	2143	586.5832555
b0898	1230	183.7215556
b0899	510	61.16536528
b0900	24	4.531295552
b0901	7	2.032757586
b0902	834	193.1625251
b0903	13957	1049.207046
b0904	1024	204.8272339
b0905	1244	121.2372441
b0906	265	65.62777351
b0907	991	156.1783413
b0908	308	41.16809055
b0909	37	8.300711509
b0910	2631	660.145668
b0911	39806	4081.014298
b0912	2250	1354.916992
b0913	203	15.3816478
b0914	1847	181.239192
b0915	702	122.066078
b0916	202	28.11663378
b0917	10	9.378296122
b0918	548	125.9026838
b0919	838	160.8723964
b0920	145	31.904242
b0921	589	128.6079395
b0922	665	86.26543814
b0923	309	75.22191643
b0924	4731	182.0102123
b0925	1492	138.5612803
b0926	1076	336.3682209
b0927	1332	352.7802391
b0928	2375	342.2369397
b0929	25825	4069.93508
b0930	4034	494.1659186
b0931	1661	236.9621799
b0932	2766	181.6719164
b0933	52	11.62029504
b0934	13	2.817041222
b0935	19	2.845404504
b0936	3	0.536321309
b0937	2	0.595912566
b0938	14	4.449480494
b0939	6	1.466861701
b0940	46	3.035236323
b0941	66	10.57619613
b0942	9	2.844577111
b0943	6	1.995614175
b0944	32	7.724233768
b0945	407	69.09049194
b0946	500	158.0320617
b0947	334	51.64146086
b0948	1940	157.8702081
b0949	1805	162.3580652
b0950	524	71.71479839
b0951	641	67.03852956
b0952	206	62.68493036
b0953	2870	2931.889825
b0954	1921	635.2359063
b0955	1949	189.9448463
b0956	205	77.66595564
b0957	50536	8331.537736
b0958	8211	2763.127387
b0959	266	72.46296804
b0960	388	30.9144168
b0961	97	37.24253568
b0962	618	51.61211784
b0963	987	369.0451468
b0964	125	32.35724341
b0965	905	375.1658242
b0966	777	419.3425484
b0967	693	99.86113652
b0968	164	100.8822305
b0969	211	109.7345904
b0970	2781	723.1561511
b0971	55	107.2642619
b0972	32	4.907891161
b0973	33	3.156941487
b0974	11	2.666456228
b0975	21	6.129386394
b0976	9	3.871191407
b0977	31	6.200824464
b0978	109	12.10801765
b0979	103	15.54718589
b0980	99	13.07979914
b0981	268	21.08891128
b0982	14	5.375211335
b0983	28	4.21529731
b0984	75	6.138155187
b0985	28	6.432983846
b0986	16	4.25731024
b0987	77	43.1861342
b0988	9	3.064693197
b0989	104	83.79705718
b0990	5743	4627.370187
b0991	102	75.78150451
b0992	29	4.63413571
b0993	152	9.503340071
b0994	53	8.83965929
b0995	79	19.56450607
b0996	11	1.60942115
b0997	50	3.369116982
b0998	72	20.59473828
b0999	366	205.2743522
b1000	1113	207.400866
b1001	19	2.594139667
b1002	2814	388.845904
b1003	654	492.2865072
b1004	2276	654.2940304
b1006	54	6.973387681
b1007	2	0.693425531
b1008	1	0.290393941
b1009	11	2.356867677
b1010	0	0
b1011	5	1.238259878
b1012	16	2.389873894
b1013	120	32.22963738
b1014	21520	931.9513161
b1015	5206	592.093039
b1018	313	47.62228933
b1019	296	39.93738556
b1020	699	112.6425826
b1021	103	42.69843082
b1022	222	28.73323215
b1023	337	28.64630511
b1024	1208	85.52820355
b1025	203	25.63607967
b1026	3	0.593850585
b1027	0	0
b1028	5	2.509105542
b1029	22	3.825432643
b1032	9	17.55233377
b1033	267	48.8000987
b1034	406	94.4158056
b1035	371	114.724443
b1036	488	170.2275116
b1037	107	22.01875496
b1038	16	6.585048213
b1039	15	6.600877655
b1040	98	25.83569319
b1041	5	1.881829156
b1042	13	4.892755806
b1043	4	2.061535364
b1044	9	4.950658242
b1045	231	74.24133183
b1046	401	48.3971522
b1047	228	33.79102137
b1048	1836	205.1429009
b1049	3148	212.3697462
b1050	27	20.32375489
b1051	1354	619.6727919
b1053	184	25.73642926
b1054	890	165.8461552
b1055	418	68.12757679
b1056	125	37.24453538
b1057	30	9.080572436
b1058	3	3.651549341
b1059	319	48.92554001
b1060	3502	2356.953381
b1061	1579	1101.595249
b1062	580	95.07281284
b1063	666	203.744737
b1064	471	124.7443638
b1065	322	45.70930333
b1066	277	81.26413825
b1067	196	51.91060576
b1068	298	55.35021653
b1069	446	49.83318834
b1070	43	17.69731707
b1071	32	18.68003473
b1072	35	9.101210101
b1073	7	2.880958593
b1074	6	2.542560282
b1075	13	3.205598631
b1076	43	6.104037402
b1077	28	6.356400705
b1078	28	6.137214474
b1079	22	5.401576565
b1080	17	2.657183901
b1081	7	1.275328804
b1082	130	13.57114749
b1083	106	19.06920212
b1084	10098	543.9570705
b1085	1	0.534650527
b1086	1016	181.6341501
b1087	445	130.5506914
b1088	5936	1951.634203
b1089	2123	2093.99566
b1090	1890	302.8637983
b1091	1799	323.6367416
b1092	1681	310.2128589
b1093	7540	1760.593273
b1094	10779	7805.579605
b1095	9951	1375.055292
b1096	259	54.87692609
b1097	299	50.1615082
b1098	259	69.23724319
b1099	400	68.30758967
b1100	845	181.7309299
b1101	2501	299.3226432
b1102	71	5.564027467
b1103	426	203.0870025
b1104	248	112.5990982
b1105	554	148.0981959
b1106	201	41.81355955
b1107	514	85.97868322
b1108	665	210.1826421
b1109	566	74.43564412
b1110	879	279.363811
b1111	256	69.40828069
b1112	97	64.52485832
b1113	564	100.514299
b1114	1256	62.53503357
b1115	13	2.07737118
b1116	719	102.8306724
b1117	381	93.14571803
b1118	841	115.9315589
b1119	926	174.2573799
b1120	658	154.9078394
b1121	17	3.697830068
b1122	11	4.086257596
b1123	858	140.6421955
b1124	180	38.85799676
b1125	188	38.96749997
b1126	803	121.2076725
b1127	981	137.2143321
b1128	1753	268.1415346
b1129	711	83.52075588
b1130	447	114.1598216
b1131	935	117.0440086
b1132	550	147.0288948
b1133	1638	253.9459599
b1134	110	40.86257596
b1135	193	50.64710103
b1136	7738	1061.564647
b1137	116	29.89226278
b1138	52	12.65870438
b1139	69	13.2460565
b1140	121	18.4098946
b1141	21	14.65072845
b1143	86	43.15661531
b1144	342	189.9514696
b1145	261	66.36082336
b1146	11	9.392293579
b1147	33	10.14973661
b1148	14	7.087668043
b1150	0	0
b1151	13	5.415283125
b1152	25	5.500731379
b1153	13	3.813840423
b1154	1	0.272417173
b1155	6	2.487287232
b1156	2	0.569229914
b1157	2	0.685121034
b1158	6	1.855381827
b1159	33	6.790830969
b1160	17	9.004900999
b1161	15	6.356400705
b1162	411	96.36199266
b1163	330	46.72898538
b1164	10	7.241469158
b1165	8	5.029240118
b1166	57	36.63857935
b1167	11	7.581730962
b1168	34	3.828855543
b1171	210	109.2145212
b1172	85	42.28388295
b1174	278	178.6934221
b1175	1064	224.6084618
b1176	556	137.1009876
b1177	75	34.8826868
b1178	15	6.403836531
b1179	132	77.05514324
b1180	208	54.08719145
b1181	146	54.23578264
b1182	103	19.38284031
b1183	241	98.47880807
b1184	463	62.61730907
b1185	587	189.7224007
b1186	764	85.0323176
b1187	1833	436.9230935
b1188	2763	309.3241024
b1189	4170	550.9369941
b1190	2932	469.8395009
b1191	518	51.18055283
b1192	163	30.57324536
b1193	425	119.1825132
b1194	58	13.54302518
b1195	128	86.14792485
b1196	36	14.01002604
b1197	668	67.51710431
b1198	396	47.8947402
b1199	141	38.2287796
b1200	297	47.59288259
b1201	192	17.1622819
b1202	226	13.52397389
b1203	920	144.5906534
b1204	258	75.69006378
