Gene_id	MMC_4_readcount	MMC_4_fpkm
b4545	0	0
b4546	15	10.73406411
b4547	130	101.359471
b4548	0	0
b4550	51	36.49581797
b4551	43	33.52659427
b4552	2	0.892976273
b4553	71	37.08976952
b4554	2351	1754.48789
b4555	23	12.26019975
b4556	56	10.76830775
b4557	16	9.718904558
b4558	381	292.6926716
b4559	6	5.404046069
b4561	16	9.391301033
b4565	1	0.561710882
b4566	92	55.88370121
b4567	29	19.17638289
b4568	921	890.9670769
b4569	17	4.879477494
b4570	45	17.67488752
b4571	412	81.2170345
b4572	31	3.855743981
b4573	107	18.69426416
b4575	712	93.063172
b4576	26	8.084624476
b4577	0	0
b4578	24	8.706518666
b4579	9	2.017819777
b4580	124	6.684881205
b4581	223	44.35021057
b4582	79	24.56482052
b4585	40	74.62730285
b4586	14	4.5709223
b4587	71	16.26744277
b4588	0	0
b4589	6	4.822071877
b4590	5	3.037157674
b4592	0	0
b4593	13	11.70876648
b4594	7	5.897964258
b4595	329	296.3218594
b4596	25	22.51685862
b4597	18	44.07675075
b4598	159	259.5630877
b4599	84	137.127669
b4600	90	10.31035105
b4601	1	1.865682571
b4602	134	233.3347003
b4603	3	5.166505582
b4606	326	851.4975256
b4608	6	12.21174047
b4609	0	0
b4611	15	16.55464817
b4613	4771	8901.171548
b4614	1	5.2239112
b4615	21	7.496729057
b4616	7	7.8358668
b4618	53999	94028.66029
b4620	26	14.60448292
b4621	7	5.377555647
b4622	8	4.542531478
b4623	28	4.215259758
b4624	184	320.3998869
b4625	11	22.38819086
b4626	0	0
b4627	0	0
b4628	1	0.816236125
b4629	21	67.16457257
b4630	9	15.6717336
b4631	16	19.43780912
b4632	22	37.07291819
b4633	0	0
b4634	4	2.028703379
b4635	7	24.37825227
b4636	1	1.04478224
b4637	63	113.4849674
b4638	98	301.1431162
b4639	11	19.81483559
b4640	77	22.64021552
b4641	50	49.28218113
b4642	90	109.3376763
b4643	5	52.239112
b4644	8	4.609333412
b4645	37	414.1815308
b4646	19	7.557434984
b4647	0	0
b4648	12	18.43733365
b4649	4	3.2649445
b4650	2	1.243788381
b4651	9	3.864263079
b4652	6	4.725145809
b4653	2	2.374505091
b4654	13	12.49892864
b4655	5	6.218941904
b4656	296	177.7330707
b4657	10	6.370623414
b4658	221	41.42886514
b4659	260	50.55397935
b4660	97	9.459602733
b4661	198	11.72714759
b4662	0	0
b4663	11	19.81483559
b4664	2	5.2239112
b4665	9	23.5076004
b4666	7	18.2836892
b4667	32	83.5825792
b4668	24	65.98624673
b4669	0	0
b4670	31	89.96735955
b4671	18	27.65600047
b4672	22	32.83601326
b4673	0	0
b4674	11	26.119556
b4675	7	14.62695136
b4676	0	0
b4677	1	2.374505091
b4678	2	4.975153524
b4679	83	154.8516534
b4680	151	328.6710797
b4682	7	7.780293276
b4683	1	1.934781926
b4684	1	1.243788381
b4685	3	5.804345778
b4686	379	535.097931
b4687	114	220.5651395
b4688	22	16.81844581
b4689	0	0
b4690	62	129.5529978
b4691	66	64.24437376
b4692	14	9.376250871
b4693	237	32.75309403
b4694	50	23.11465133
b4695	0	0
b4696	547	16.10452429
b4697	0	0
b4698	0	0
b4699	7	8.991978295
b4700	7	18.59358224
b4701	3	8.395571571
b4702	34	98.67387822
b4703	34	59.20432693
b4704	152	345.2323923
b4705	282	342.5913857
b4706	0	0
b4707	0	0
b4708	8	7.205394758
b4712	28	52.239112
b4713	2	3.731365143
b4714	13	11.38170597
