Gene_id	KAN_4_readcount	KAN_4_fpkm
b2408	242	55.35559946
b2409	528	99.66939356
b2410	306	53.59984893
b2411	1394	120.9984685
b2412	4103	727.4313129
b2413	463	106.324573
b2414	714	128.5403785
b2415	562	381.1748491
b2416	2501	253.2664022
b2417	2971	1019.389376
b2418	242	49.70309107
b2419	67	31.26447659
b2420	349	83.08941768
b2421	361	69.26598125
b2422	315	50.20140142
b2423	215	42.94790474
b2424	123	25.8075447
b2425	151	25.98146417
b2426	6671	1473.918217
b2427	341	69.54641033
b2428	554	108.0749266
b2429	349	42.85664701
b2430	115	15.42037574
b2431	1966	382.2510011
b2432	920	279.4943103
b2433	175	68.0507886
b2434	263	108.0323384
b2435	1322	265.9009139
b2436	819	159.2388453
b2437	155	25.75792975
b2438	104	36.32480076
b2439	88	23.33169895
b2440	203	40.00282843
b2441	176	22.61221924
b2442	646	93.5004809
b2443	74	20.16992666
b2444	12	8.53598742
b2445	7	3.319550663
b2446	24	10.07123696
b2447	60	17.67552951
b2448	6	2.777583208
b2449	54	24.04411724
b2450	156	33.70134292
b2451	136	16.95037958
b2452	53	7.558557728
b2453	104	15.31879224
b2454	32	6.690092888
b2455	59	7.353473493
b2456	5	3.037981634
b2457	15	8.927946026
b2458	77	13.2488261
b2459	46	10.01173649
b2460	29	7.228838349
b2461	13	4.739251349
b2462	8	4.166374812
b2463	2415	185.3488584
b2464	103	18.9524053
b2465	444	38.76973927
b2466	3761	630.3916648
b2467	115	34.93678879
b2468	420	37.11861196
b2469	1006	103.4906929
b2470	825	46.35995094
b2471	92	45.09488032
b2472	840	130.3100207
b2473	293	73.34965442
b2474	790	68.57158545
b2475	702	142.1775405
b2476	292	71.56361442
b2477	8253	1395.337039
b2478	2398	477.3840792
b2479	294	89.78428653
b2480	175	65.016677
b2481	25	7.078792156
b2482	203	17.59411176
b2483	20	3.691724517
b2484	62	7.534194452
b2485	22	5.913564249
b2486	184	20.36542982
b2487	126	13.2184985
b2488	21	6.730297773
b2489	21	4.841558082
b2490	11	4.649432761
b2491	108	9.388314033
b2492	127	26.17602267
b2493	2529	416.7080977
b2494	1402	167.577059
b2495	347	168.6687403
b2496	557	138.8435504
b2497	453	61.44918386
b2498	850	237.2242118
b2499	476	80.24486054
b2500	292	79.96309968
b2501	373	31.57737194
b2502	449	50.95298068
b2503	367	28.61876174
b2504	84	76.55713717
b2505	82	27.64738893
b2506	107	34.67349705
b2507	2137	236.976429
b2508	5418	646.2737469
b2509	1354	172.8179452
b2510	501	405.8743463
b2511	4431	526.3887884
b2512	6595	978.8330443
b2513	1420	400.1330013
b2514	1784	244.8455937
b2515	1158	181.0865106
b2516	2206	380.6932535
b2517	1726	261.4968337
b2518	936	379.1401079
b2519	714	54.01696838
b2520	4136	145.858384
b2521	886	183.2613942
b2522	382	86.03000963
b2523	1848	251.8515167
b2524	455	396.1165306
b2525	164	85.41068365
b2526	3999	378.0529339
b2527	896	303.854684
b2528	2779	1500.897949
b2529	1246	563.3972265
b2530	7470	1075.850563
b2531	2653	949.3711244
b2532	2324	548.814457
b2533	1191	259.2169165
b2534	218	44.61675764
b2535	397	54.23117378
b2536	1437	220.5766539
b2537	512	100.5541234
b2538	717	92.11909772
b2539	79	26.63589909
b2540	46	25.07612504
b2541	239	51.44166096
b2542	245	35.63757009
b2543	111	45.91876921
b2544	222	44.49860109
b2545	317	52.23268762
b2546	151	26.44959866
b2547	359	41.54801549
b2548	103	18.31680634
b2549	474	25.2724527
b2550	619	90.71810081
b2551	1562	217.9671875
b2552	2504	367.9003411
b2553	438	226.0903571
b2554	520	68.1600194
b2555	530	129.8928618
b2556	802	98.27742939
b2557	1374	61.83980392
b2558	477	53.60896146
b2559	955	331.5739955
b2560	717	197.2739168
b2561	499	102.849097
b2562	166	111.2948858
b2563	72	33.06854969
b2564	641	153.2338015
b2565	263	63.13000847
b2566	1276	246.4507273
b2567	403	103.5536859
b2568	2884	517.6047674
b2569	6107	593.6945228
b2570	2594	945.662923
b2571	5530	1011.162188
b2572	23771	6389.606172
b2573	11839	3596.666456
b2574	691	74.50186679
b2575	704	166.9259762
b2576	914	119.8043418
b2577	569	112.8889175
b2578	240	71.42356821
b2579	1761	802.4828486
b2580	434	110.0647537
b2581	3703	624.2578122
b2582	1167	486.2159406
b2583	215	53.82312526
b2584	1087	71.48127609
b2585	1122	144.7907424
b2586	61	32.94522305
b2587	5477	737.8043599
b2588	0	0
b2589	0	0
b2590	0	0
b2591	2	0.226962052
b2592	6008	408.4406972
b2593	442	105.6619973
b2594	761	135.7448234
b2595	1278	303.0275534
b2597	14360	7347.438528
b2598	4	14.58231184
b2599	440	66.31749055
b2600	1785	278.3895897
b2601	2002	327.1012696
b2602	22	10.51838887
b2603	319	107.5550862
b2604	199	28.38024505
b2605	81	29.34577042
b2606	7855	3949.795156
b2607	7948	1810.940852
b2608	3662	1167.222426
b2609	1188	834.8812756
b2610	5962	765.9889269
b2611	168	37.11861196
b2614	2200	648.1027486
b2615	245	48.77360275
b2616	5030	529.5958741
b2617	4003	2048.175239
b2618	132	79.37588302
b2619	378	138.6695315
b2620	538	194.9138825
b2621	986735	475665.3711
b2622	289	40.71775964
b2623	33	6.034060073
b2624	2	1.643077391
b2625	5	0.620523908
b2626	54	15.07071463
b2627	375	29.96365447
b2628	444	48.04858225
b2629	32	21.21063541
b2630	917	149.4075973
b2631	212	99.72419712
b2632	142	28.75955947
b2633	17	3.618967902
b2634	22	5.483946334
b2635	0	0
b2636	6	2.364699218
b2637	31	11.59106839
b2638	21	24.01792539
b2641	595	102.4780576
b2642	13	1.33500038
b2643	6	2.287421465
b2644	3	1.086880386
b2645	2	1.100551837
b2646	4	2.121063541
b2647	814	31.09365249
b2648	32	23.33169895
b2650	55	7.004603942
b2652	4	9.209881164
b2659	215	38.46867541
b2660	133	18.33992884
b2661	157	18.96002451
b2662	164	22.40280227
b2663	56	6.994513603
b2664	346	91.32090312
b2665	502	195.2085479
b2666	93	102.3513209
b2667	816	475.9666585
b2668	1635	544.9618254
b2669	257	111.0416043
b2670	859	334.0321566
b2671	442	224.1871942
b2672	160	84.84254163
b2673	25	17.78330712
b2674	26	11.06978417
b2675	92	7.505301759
b2676	25	4.556972451
b2677	1773	257.8996399
b2678	2742	450.5318205
b2679	395	69.60741
b2681	187	27.77818996
b2682	473	112.1533903
b2683	33	17.1862961
b2684	1199	395.1229808
b2685	3062	456.7881213
b2686	3193	363.0512414
b2687	394	133.6146713
b2688	1125	126.4362298
b2689	251	102.3821055
b2690	584	180.2342882
b2691	4	9.090272317
b2692	1	2.272568079
b2693	3	6.817704238
b2694	2	4.545136159
b2695	43	80.90831087
b2696	1281	1205.157514
b2697	9143	608.1006941
b2698	530	185.1167731
b2699	27981	4610.48212
b2700	115	40.40881595
b2701	218	35.12645284
b2702	125	38.78274426
b2703	107	19.50384209
b2704	16	7.526354499
b2705	91	20.41523658
b2706	12	5.832924737
b2707	63	14.24318831
b2708	185	33.51214523
b2709	7600	877.826297
b2710	298	36.21274108
b2711	246	37.96030384
b2712	615	47.76629445
b2713	143	47.39251349
b2714	308	53.30981659
b2715	780	93.61484146
b2716	572	70.24069367
b2717	221	82.10677496
b2718	36	15.32739347
b2719	44	10.02533939
b2720	22	7.089742774
b2721	102	10.43786532
b2722	40	7.575226931
b2723	172	16.47394179
b2724	30	8.577830496
b2725	15	5.681420198
b2726	13	6.481027486
b2727	82	16.43642022
b2728	3	1.922942221
b2729	155	24.17388594
b2730	230	39.80927862
b2731	132	11.11033283
b2732	531	262.4816132
b2733	647	44.1908935
b2734	40	10.65374381
b2735	401	91.36729764
b2736	113	21.75315166
b2737	241	36.13714297
b2738	77	21.08615985
b2739	49	11.03526302
b2740	215	27.56217183
b2741	17540	3090.921447
b2742	3604	553.2068619
b2743	444	123.9147647
b2744	445	102.1910042
b2745	519	86.4939411
b2746	106	38.64312638
b2747	348	85.6480088
b2748	166	93.10245253
b2749	41	22.14351058
b2750	52	15.01544982
b2751	380	46.56536555
b2752	98	18.86556516
b2753	1213	204.4895291
b2754	42	25.78766726
b2755	215	40.98296792
b2756	94	27.41474626
b2757	46	11.92509057
b2758	122	19.54991258
b2759	20	7.245869238
b2760	69	8.001427572
b2761	282	18.5026409
b2762	63	14.99894932
b2763	202	20.63486509
b2764	90	8.749387105
b2765	149	71.23817916
b2766	507	69.74747268
b2767	3	2.011353358
b2768	85	25.82284389
b2769	128	26.01443785
b2770	89	19.96655006
b2771	78	10.20107914
b2774	8	1.781045721
b2775	33	4.518462824
b2776	84	9.938451884
b2777	195	50.77769302
b2778	17	3.407550534
b2779	1825	245.8449803
b2780	2471	263.9772349
b2781	1418	313.2987605
b2782	242	126.0328381
b2783	121	85.034204
b2784	1180	92.38726429
b2785	293	39.37896193
b2786	586	37.19362237
b2787	215	28.05545455
b2788	145	18.92112051
b2789	96	12.4159817
b2790	239	92.93793414
b2791	182	40.67403456
b2792	26	13.78691301
b2793	225	72.11033329
b2794	398	82.03194506
b2795	391	50.12469389
b2796	1059	143.6527278
b2797	466	59.60839753
b2798	371	85.87361418
b2799	674	102.6472917
b2800	54	14.58231184
b2801	127	16.87429252
b2802	453	44.63369773
b2803	139	17.14115303
b2804	75	31.02619541
b2805	183	43.74693553
b2806	1804	286.7192432
b2807	294	129.9151419
b2808	799	152.3041459
b2809	33	25.3271732
b2810	5963	865.2171693
b2811	1726	680.2451416
b2812	668	144.8473503
b2813	2177	346.9474632
b2814	15	34.08852119
b2815	0	0
b2816	27	61.35933814
b2817	1934	269.8774268
b2818	696	91.43503642
b2819	825	79.01745333
b2820	1418	70.03460861
b2821	1563	94.67145757
b2822	1621	84.19564558
b2823	60	32.40513743
b2824	53	22.73125081
b2825	72	22.33886069
b2826	55	20.43381277
b2827	224	49.3047223
b2828	146	29.16462368
b2829	1351	105.2106985
b2830	760	250.4532655
b2831	469	118.9409435
b2832	443	108.570826
b2833	101	80.70210937
b2834	985	165.5743765
b2835	804	117.8309419
b2836	383	31.02791909
b2837	836	141.753636
b2838	635	87.97879354
b2839	200	37.39054319
b2840	385	97.21541228
b2841	829	102.23033
b2842	156	35.82426216
b2843	149	31.15074501
b2844	1479	218.9567433
b2845	132	18.77917232
b2846	12	3.317303168
b2847	5	1.080171248
b2848	1	0.362293462
b2849	1	0.410769348
b2850	3	1.071353523
b2851	6	2.133996855
b2852	4	0.508315881
b2853	2	1.598061572
b2854	1	0.347888155
b2856	9	2.487977376
b2858	14	3.465103804
b2859	10	4.385657697
b2860	0	0
b2861	0	0
b2863	623	95.88158605
b2864	20	47.29398435
b2865	727	168.2752494
b2866	535	41.44242675
b2867	26	5.175974169
b2868	29	10.57217609
b2869	628	61.77195168
b2870	84	12.34170473
b2871	67	9.794635523
b2872	94	13.57165657
b2873	51	6.438942891
b2874	270	50.63953952
b2875	724	77.91582121
b2876	343	77.84798384
b2877	125	37.77800995
b2878	240	13.55180965
b2879	69	9.085142367
b2880	21	4.711208441
b2881	603	36.75291135
b2882	73	9.11784809
b2883	115	15.2451442
b2886	125	44.73101792
b2887	493	44.93174836
b2888	26	3.13987667
b2889	148	47.17338039
b2890	1035	119.3098242
b2891	845	134.5447153
b2892	3160	318.8934631
b2893	480	118.1351845
b2894	1141	222.5875293
b2895	609	204.1523658
b2896	445	190.8567285
b2897	259	169.7446637
b2898	883	157.5068056
b2899	2293	607.9498374
b2900	129	72.35070106
b2901	737	89.55969857
b2902	113	26.57743933
b2903	433	26.36384563
b2904	171	76.72539462
b2905	634	101.3171037
b2906	325	47.27432767
b2907	551	81.7796827
b2908	666	87.88977092
b2909	388	117.2629429
b2910	515	273.0869309
b2911	22462	21478.55007
b2912	1637	521.7758358
b2913	647	91.82244051
b2914	828	219.5300765
b2915	69	37.61418756
b2916	407	79.66444188
b2917	312	25.45276249
b2918	101	17.74474092
b2919	43	9.573120751
b2920	161	19.04869945
b2921	134	26.14086671
b2922	935	220.8009971
b2923	301	82.81652575
b2924	920	186.9787721
b2925	627	101.5901058
b2926	1707	256.6186218
b2927	1175	201.5790166
b2928	218	53.42762994
b2929	175	60.04481347
b2930	103	18.65811329
b2933	110	13.85792054
b2934	6	2.364699218
b2935	1388	121.9292099
b2936	1510	348.1310811
b2937	726	137.9382202
b2938	3824	338.4689559
b2939	126	167.0337538
b2940	19	15.39244028
b2942	1136	172.1091559
b2943	999	125.3138024
b2944	129	45.32815006
b2945	240	59.31787868
b2946	287	68.60858195
b2947	892	164.1315099
b2948	388	120.3816382
b2949	235	98.61419519
b2950	136	24.25925884
b2951	221	54.85431348
b2952	317	97.832653
b2953	14	8.41865426
b2954	193	56.85628658
b2955	381	58.63705342
b2956	127	22.04706671
b2957	1358	226.9659539
b2958	1495	363.3426034
b2959	363	194.2524477
b2960	917	222.8663327
b2961	610	101.3699171
b2962	38	24.09251522
b2963	255	41.31655022
b2964	308	42.87686919
b2965	724	59.31232457
b2966	210	51.90314385
b2967	11	25.3271732
b2968	58	18.89997959
b2969	110	19.98821561
b2970	102	21.0232623
b2971	24	10.21826231
b2972	106	22.89963045
b2975	435	45.22856079
b2976	626	50.43385201
b2977	58	25.05997294
b2979	313	36.51410885
b2980	4329	990.2247524
b2981	110	17.48288068
b2982	7	1.204438736
b2983	96	15.72923525
b2984	74	17.06072848
b2985	62	15.19501402
b2986	55	13.88791604
b2987	184	21.46516303
b2988	576	54.18975239
b2989	371	74.87941444
b2990	75	52.70715124
b2991	34	17.3964422
b2992	298	106.6387467
b2993	305	107.82073
b2994	720	73.93848258
b2995	105	15.58415006
b2996	182	32.26724323
b2997	461	72.09057115
b2998	18	10.93673388
b3001	664	111.6156203
b3002	689	243.5687966
b3003	146	28.86803429
b3005	620	254.6769956
b3006	746	177.6066063
b3008	104	15.31879224
b3009	573	151.9211761
b3010	476	87.03674529
b3011	219	32.92295148
b3012	38	8.030838406
b3013	54	10.19346071
b3014	38	25.77338837
b3017	1844	228.3633379
b3018	546	129.4624759
b3019	6332	490.4924228
b3020	6833	743.5890807
b3021	3622	1600.519197
b3022	1347	793.6312748
b3023	54	19.56384694
b3024	228	101.5196061
b3025	182	48.25419555
b3026	362	46.922639
b3027	76	39.93714234
b3028	115	34.57661571
b3029	623	346.0868677
b3030	2001	184.9711949
b3031	479	144.0191211
b3032	1863	393.7224197
b3033	118	48.81454744
b3034	254	70.55061349
b3035	802	94.69647043
b3037	1061	276.2827297
b3038	569	85.76057301
b3039	238	52.78464211
b3040	805	181.9962951
b3041	1240	331.7810401
b3042	122	73.36255855
b3043	18	5.706122025
b3044	0	0
b3045	0	0
b3046	145	10.27672037
b3047	10	2.333169895
b3048	37	6.079386346
b3049	167	145.3878255
b3050	167	46.38563957
b3051	209	22.00507708
b3052	717	87.49387105
b3053	761	46.87281652
b3054	463	62.22682381
b3055	1320	371.9546209
b3056	2120	299.4140543
b3057	964	205.2167681
b3058	237	112.390501
b3059	290	82.11398902
b3060	99	18.56783116
b3061	103	19.76287
b3062	42	12.12786331
b3063	100	11.95271462
b3064	1346	232.2815591
b3065	2746	2224.612684
b3066	2906	291.2453485
b3067	14639	1390.687056
b3068	787	271.6279153
b3069	11	25.3271732
b3070	343	78.45855627
b3071	526	147.5056929
b3072	2556	294.0622412
b3073	294	37.27999723
b3074	91	47.81947307
b3075	265	47.12576388
b3076	259	14.6530311
b3077	16	6.221786386
b3078	101	12.32479913
b3079	21	3.431132198
b3080	337	25.07264842
b3081	1717	148.8132507
b3082	390	163.6576005
b3083	92	51.10753103
b3084	539	82.95373175
b3085	35	12.15192654
b3086	50	12.62537822
b3087	587	104.070724
b3088	1075	194.7327358
b3089	1409	198.0383362
b3090	89	28.21360335
b3091	524	61.62202746
b3092	788	97.58693615
b3093	2246	302.5577127
b3094	2648	596.3546218
b3095	826	218.0088612
b3096	221	100.7090912
b3097	171	81.09188049
b3098	141	80.63160666
b3099	288	124.4357277
b3100	331	193.0698088
b3101	108	48.08823447
b3102	124	21.9842756
b3103	239	114.2679518
b3104	37	18.13598448
b3105	831	162.1123898
b3106	44	10.96789267
b3107	102	108.1742406
b3110	1279	168.0250166
b3113	58	26.02381806
b3114	437	33.32010601
b3115	97	14.03954589
b3116	208	27.32541318
b3117	109	19.26632716
b3118	50	9.317771145
b3119	4	3.196123144
b3120	2	0.648102749
b3121	6	0.883776475
b3123	768495	356703.4612
b3124	159	24.27840401
b3125	128	25.30896157
b3126	31	7.035823613
b3127	48	6.291694098
b3128	270	30.05514655
b3129	357	185.924476
b3130	1421	534.7474872
b3131	894	193.1346191
b3132	96	13.11383547
b3133	9	3.322552065
b3134	16	7.466143663
b3135	72	22.70111249
b3136	36	5.45416339
b3137	25	5.080944893
b3138	7	2.567954287
b3139	53	11.53526161
b3140	40	8.837764753
b3141	33	7.638353822
b3142	60	17.94746073
b3143	4	1.005676679
b3144	174	12.09688801
b3145	131	20.99211925
b3146	256	52.0288757
b3147	1098	94.32328956
b3148	9	3.976994139
b3149	430	127.3176465
b3150	782	237.5701638
b3151	1500	252.1437206
b3152	284	78.13918044
b3153	45	15.17234758
b3154	325	128.0878743
b3155	263	151.8870501
b3156	1230	427.0534182
b3157	759	252.9822786
b3158	48	8.433144198
b3159	62	12.34270763
b3160	111	19.26948351
b3161	787	110.6147414
b3162	12981	1201.860254
b3163	3391	670.4897554
b3164	12050	987.1733579
b3165	3778	2448.532184
b3166	2148	397.7499154
b3167	1002	436.1634766
b3168	17945	1174.768063
b3169	6302	741.1107196
b3170	874	337.6143192
b3171	126	286.343578
b3172	590	76.8175356
b3173	194	20.87799629
b3174	13	26.14759365
b3175	3531	1855.500653
b3176	2643	345.659643
b3177	323	66.57366396
b3178	38619	3492.429774
b3179	5100	1416.567436
b3180	203	120.8248696
b3181	538	197.3656295
b3182	259	31.60517797
b3183	7267	1084.088595
b3184	4179	757.0121887
b3185	2496	1692.904668
b3186	1640	919.8073624
b3187	1758	316.4901755
b3188	84	52.6844815
b3189	1757	244.0106848
b3190	144	98.81660731
b3191	315	187.4868665
b3192	958	263.582165
b3193	593	187.9850201
b3194	1614	360.7027021
b3195	2327	502.7116986
b3196	813	145.4652703
b3197	1100	195.0217997
b3198	793	244.7359427
b3199	177	53.77227492
b3200	567	177.810125
b3201	707	170.4081731
b3202	1332	162.5409153
b3203	89	54.07607308
b3204	307	109.1895057
b3205	250	51.16600646
b3206	8	5.127845923
b3207	4760	1315.86359
b3208	84	20.16319662
b3209	199	53.24550563
b3210	1048	78.4711826
b3211	113	21.26195146
b3212	1008	39.53993366
b3213	299	36.87197667
b3214	47	10.75088089
b3215	13	3.370134292
b3216	132	9.697053719
b3218	9	1.548564089
b3219	142	34.65587082
b3220	272	42.19562576
b3221	49	18.43956852
b3222	116	23.17189279
b3223	127	32.20788876
b3224	348	40.84220943
b3225	477	93.36594294
b3226	279	61.64340915
b3227	177	22.64095786
b3228	1149	403.7367785
b3229	2084	570.695547
b3230	9913	4413.876559
b3231	3590	1464.349637
b3232	404	62.67291473
b3233	1177	516.1919109
b3234	626	80.07480012
b3235	508	83.23386984
b3236	4066	757.7211495
b3237	417	154.9254532
b3238	1348	893.4980165
b3239	14	8.973730365
b3240	457	40.63485678
b3241	107	20.06826196
b3242	21	18.01344404
b3243	897	168.7784996
b3244	1105	133.7216148
b3247	924	109.992295
b3248	196	57.74006305
b3249	164	58.68709551
b3250	2128	337.2952131
b3251	5605	939.4696308
b3252	4431	399.4696988
b3253	170	30.51068324
b3255	244	90.65182394
b3256	1260	163.3218926
b3257	27	19.44308246
b3258	306	36.87758201
b3259	307	60.90843178
b3260	2918	528.5861609
b3261	277	163.2040558
b3262	60	11.86357574
b3263	13	12.6380036
b3264	21	5.542598166
b3265	75	11.33340299
b3266	577	32.51785095
b3267	11	8.670563798
b3268	55	9.389586162
b3269	75	11.10328313
b3270	55	8.717686428
b3271	35	8.06926347
b3272	0	0
b3273	0	0
b3274	0	0
b3275	0	0
b3276	0	0
b3277	0	0
b3278	0	0
b3279	251	79.13860049
b3280	126	85.45912987
b3281	296	63.24343305
b3282	251	76.65257115
b3283	357	115.0471896
b3284	782	288.6928572
b3287	1028	352.72039
b3288	1416	261.3740958
b3289	345	46.79904731
b3290	263	33.42176919
b3291	199	84.72642501
b3292	189	77.63540671
b3293	170	80.61765897
b3294	7103	3236.817532
b3295	28910	5109.99558
b3296	9087	2560.569424
b3297	2841	1274.718398
b3298	3126	1532.245607
b3299	1396	2087.887931
b3300	41483	5449.712092
b3301	18384	7395.344025
b3302	76	73.88371333
b3303	11525	4001.455809
b3304	2514	1242.709558
b3305	10883	3566.2764
b3306	3983	1773.476277
b3307	4542	2597.367074
b3308	10264	3326.063306
b3309	2160	1199.915946
b3310	8343	3924.523474
b3311	2887	1981.135731
b3312	139	126.6838341
b3313	5933	2526.039596
b3314	16685	4159.074754
b3315	3601	1892.284863
b3316	1238	776.4689058
b3317	13120	2792.991699
b3318	2097	1211.05378
b3319	5646	1630.33134
b3320	12984	3606.414037
b3321	7387	4143.059138
b3322	33	13.74903688
b3323	190	22.61746327
b3324	38	8.148938971
b3325	272	24.37105266
b3326	68	8.029127168
b3327	24	3.508526158
b3328	7	2.796607751
b3329	19	6.519151177
b3330	4	1.851722139
b3331	17	5.059169415
b3332	41	7.291155921
b3333	28	4.20932713
b3334	14	5.302658852
b3335	114	29.4227177
b3336	486	178.2893976
b3337	64	57.43187433
b3338	704	45.72805139
b3339	45	6.645104131
b3340	19441	1608.480707
b3341	6496	2105.037727
b3342	4143	1933.264575
b3343	114	69.26598125
b3344	75	36.45577961
b3345	161	72.79851803
b3346	327	79.14383357
b3347	1584	340.9355271
b3348	319	254.8908207
b3349	1904	563.7506954
b3350	797	77.22327268
b3351	366	115.3973218
b3352	1102	100.7505182
b3353	261	44.64496646
b3354	9	7.191277073
b3355	300	60.34060073
b3356	429	185.3573861
b3357	3761	1039.698101
b3358	636	52.92068663
b3359	423	60.62228904
b3360	100	31.02619541
b3361	130	37.72538387
b3362	9	9.374343327
b3363	292	89.17350907
b3364	663	98.15302286
b3365	152	10.45524245
b3366	22	11.77287562
b3367	67	14.5281025
b3368	616	78.45156415
b3369	15	15.62390555
b3370	48	6.277587161
b3371	77	13.17112037
b3374	152	33.8398687
b3375	310	74.10683067
b3376	201	32.38723404
b3377	132	17.69990955
b3378	1	0.494315656
b3379	31	6.171353817
b3380	37	5.27672898
b3381	37	5.562325136
b3382	25	12.05149739
b3383	135	26.07433243
b3384	466	81.13859485
b3385	197	45.41842582
b3386	161	41.5531364
b3387	278	58.12018197
b3388	2588	351.8790028
b3389	2296	368.9365068
b3390	975	326.8449206
b3391	171	24.15085061
b3392	3	1.296205497
b3393	34	13.49111844
b3394	42	13.61015772
b3395	174	39.03572709
b3396	1678	115.0134866
b3397	1926	600.7600558
b3398	4800	393.2308811
b3399	269	70.36128943
b3400	101	43.96458197
b3401	689	137.1633155
b3402	534	54.17011843
b3403	3120	336.3904839
b3404	632	81.7385462
b3405	886	215.3321382
b3406	238	87.31044575
b3407	609	45.89471789
b3408	158	121.2634353
b3409	914	68.87975723
b3410	53	39.13227988
b3411	79	15.72699844
b3412	741	168.1788805
b3413	231	59.09673747
b3414	1244	377.9249152
b3415	469	62.31530072
b3416	908	76.20569297
b3417	205	14.98433046
b3418	2012	130.1091416
b3421	287	40.93030317
b3422	254	27.79667698
b3423	759	175.2185966
b3424	926	194.9923576
b3425	378	202.2794083
b3426	3862	448.7401461
b3427	38	30.36316986
b3428	630	45.0336101
b3429	524	63.94252222
b3430	342	46.17732083
b3431	759	67.2825209
b3432	522	41.76662157
b3433	745	118.0850252
b3434	468	137.8691301
b3437	49	16.23939273
b3438	435	76.42536929
b3439	209	52.54660647
b3440	279	47.0342775
b3441	62	22.18658489
b3442	7	1.038943337
b3443	1	0.35351059
b3444	0	0
b3445	0	0
b3446	80	49.11936621
b3447	225	22.5887791
b3448	332	131.7368036
b3449	321	75.49874357
b3450	125	20.42340594
b3451	26	5.377873871
b3452	46	9.064680334
b3453	219	29.09818946
b3454	102	24.99824887
b3455	43	9.797490769
b3456	219	29.98616238
b3457	203	38.31986154
b3458	163	25.69639817
b3459	520	236.9625674
b3460	1308	207.3224336
b3461	20469	4189.267945
b3462	1876	309.9877282
b3463	1217	318.3259823
b3464	2226	260.7247081
b3465	197	57.74302378
b3466	27	17.49877421
b3467	169	82.14702338
b3468	683	190.6166314
b3469	11664	928.1750905
b3470	390	277.4195911
b3471	469	123.2271037
b3472	2789	874.6251124
b3473	1710	245.6724458
b3474	120	19.9985991
b3475	257	76.48273762
b3476	128	14.22122603
b3477	74	13.70274383
b3478	48	10.07123696
b3479	44	10.06465445
b3480	79	17.13015071
b3481	49	21.32935165
b3482	10	0.413096653
b3483	3	1.367091735
b3484	4	0.615612109
b3485	518	80.5721337
b3486	4041	258.4522902
b3487	5541	907.8717968
b3488	37	3.989246123
b3491	98	16.28565881
b3492	925	134.5500095
b3493	1749	204.0357073
b3494	355	184.8828823
b3495	1226	493.1838433
b3496	1340	159.5126357
b3497	285	66.23042032
b3498	936	80.1705955
b3499	372	77.21879011
b3500	572	73.97855764
b3501	666	329.2142267
b3502	1630	221.1085424
b3503	105	43.13078151
b3504	15	2.144457624
b3505	0	0
b3506	161	49.68787739
b3507	14	4.613612786
b3508	67	18.0928684
b3509	28	14.98365987
b3510	58	30.47834547
b3511	93	28.40115186
b3512	18	5.965491208
b3513	63	9.520058509
b3514	805	45.23607335
b3515	103	24.72391967
b3516	50	10.6053177
b3517	1	0.124902029
b3518	184	23.03129081
b3519	312	33.08859124
b3520	108	31.34108814
b3521	347	67.46749612
b3522	267	46.07665399
b3523	254	33.59553023
b3524	327	27.7637029
b3525	86	19.59498154
b3526	852	160.3113508
b3527	1447	169.1431281
b3528	1742	236.8520954
b3529	469	41.26156413
b3530	1253	63.11446196
b3531	191	30.19210365
b3532	718	53.69282001
b3533	1516	101.29111
b3534	327	75.99069279
b3535	87	80.54991303
b3536	686	76.3623353
b3537	0	0
b3538	135	14.06151499
b3539	305	41.95853879
b3540	146	25.42110482
b3541	130	23.11829926
b3542	163	31.58693462
b3543	208	35.68377486
b3544	1782	193.9229829
b3545	19	43.17879351
b3546	582	60.19081909
b3547	111	16.0658721
b3548	130	32.54421527
b3549	191	59.26003323
b3550	145	57.53565217
b3551	1105	82.84552486
b3552	957	253.7322261
b3553	504	90.45520207
b3554	1191	293.1229267
b3555	103	61.93724205
b3556	7607	6249.444855
b3557	398	133.4197727
b3558	238	48.88155237
b3559	1581	133.6500581
b3560	621	119.1528376
b3561	225	39.53036343
b3562	57	22.7723774
b3563	25	12.79150162
b3564	316	38.00421066
b3565	310	41.00241879
b3566	59	10.39705618
b3567	130	14.75253338
b3568	166	24.57526666
b3569	187	27.75462916
b3570	2464	522.6300564
b3571	181	15.59467323
b3572	891	124.3333957
b3573	234	86.3863537
b3574	378	77.90973677
b3575	81	14.18819531
b3576	5	1.869527159
b3577	16	5.906759227
b3578	48	6.572309563
b3579	17	3.013973268
b3580	97	11.33855109
b3581	12	3.167198952
b3582	22	4.471231506
b3583	70	17.59934188
b3584	125	29.51884988
b3585	100	17.94746073
b3586	139	21.3925208
b3587	6	3.240513743
b3588	147	16.71422878
b3589	43	6.531660513
b3590	648	61.45910942
b3591	487	61.22056782
b3592	214	61.4899455
b3593	9	0.380960251
b3594	24	4.981857427
b3595	26	4.814477561
b3596	6	2.272568079
b3597	120	18.46836328
b3598	32	15.42591666
b3599	818	74.78577484
b3600	702	106.9115709
b3601	415	123.5032534
b3602	406	195.7163176
b3603	341	36.0331039
b3604	37	8.332749624
b3605	169	24.83033452
b3606	105	38.76310743
b3607	1617	344.2277117
b3608	757	129.8683537
b3609	627	234.4387058
b3610	62	43.05253973
b3611	295	119.4939443
b3612	1323	149.8438724
b3613	552	76.66129654
