Gene_id	Wu_3_readcount	Wu_3_fpkm
b2427	66	10.95756122
b2428	95	15.08649734
b2429	100	9.996371642
b2430	107	11.67966871
b2431	2119	335.3865989
b2432	205	50.6977442
b2433	62	19.62620966
b2434	123	41.12943755
b2435	493	80.72070101
b2436	319	50.4900071
b2437	212	28.67904913
b2438	187	53.16932402
b2439	164	35.39624322
b2440	313	50.20981601
b2441	345	36.08271812
b2442	505	59.50073567
b2443	62	13.75668901
b2444	1	0.579058113
b2445	2	0.772077485
b2446	6	2.049615768
b2447	31	7.434170325
b2448	5	1.884236718
b2449	147	53.28218702
b2450	184	32.35862524
b2451	66	6.696287414
b2452	60	6.965686841
b2453	37	4.436521
b2454	13	2.212458598
b2455	41	4.159814909
b2456	5	2.473060693
b2457	54	26.16397272
b2458	43	6.022887634
b2459	41	7.264154393
b2460	26	5.275862811
b2461	16	4.74827653
b2462	6	2.54371957
b2463	4378	273.5257191
b2464	5896	883.149477
b2465	16118	1145.699418
b2466	1041	142.0389617
b2467	339	83.83675748
b2468	110	7.913794217
b2469	413	34.58621176
b2470	275	12.57973069
b2471	67	26.73399391
b2472	254	32.07612337
b2473	790	160.9930669
b2474	745	52.64086332
b2475	1382	227.8513252
b2476	741	147.8349962
b2477	2368	325.9106905
b2478	2740	444.0367813
b2479	527	131.0126561
b2480	360	108.8776784
b2481	1	0.230498861
b2482	28	1.975508809
b2483	2	0.300523831
b2484	11	1.088146705
b2485	5	1.094072933
b2486	53	4.775306567
b2487	60	5.124039421
b2488	12	3.130731778
b2489	15	2.815183713
b2490	12	4.128936113
b2491	34	2.405982146
b2492	37	6.20799405
b2493	562	75.38224322
b2494	803	78.1325011
b2495	387	153.1319181
b2496	354	71.83290135
b2497	34	3.75445121
b2498	419	95.19272086
b2499	416	57.0891051
b2500	201	44.80767993
b2501	2349	161.8824611
b2502	1538	142.0787802
b2503	23	1.460031553
b2504	292	216.6401167
b2505	2	0.548933703
b2506	33	8.705173638
b2507	4099	370.022538
b2508	1595	154.8773224
b2509	2181	226.6081206
b2510	212	139.8103645
b2511	2005	193.8960172
b2512	4130	498.9919101
b2513	1231	282.3733531
b2514	3630	405.5586777
b2515	4161	529.6937973
b2516	2982	418.9159944
b2517	764	94.22553945
b2518	417	137.5021745
b2519	216	13.3025646
b2520	6611	189.787522
b2521	3800	639.8386813
b2522	388	71.13248238
b2523	1425	158.0909826
b2524	177	125.4395441
b2525	194	82.24693275
b2526	1469	113.0505385
b2527	206	56.86889332
b2528	877	385.5776404
b2529	705	259.4988336
b2530	2827	331.4414259
b2531	1143	332.9619677
b2532	3211	617.2759489
b2533	123	21.79246318
b2534	4	0.666424776
b2535	7399	822.7751299
b2536	268	33.487845
b2537	252	40.28840692
b2538	218	22.80009435
b2539	26	7.136138137
b2540	6	2.66258497
b2541	47	8.235018336
b2542	66	7.815118478
b2543	225	75.77037016
b2544	89	14.52222031
b2545	98	13.14494633
b2546	25	3.56477217
b2547	39	3.674261601
b2548	24	3.47434868
b2549	120	5.208347199
b2550	120	14.31641165
b2551	4928	559.796812
b2552	242	28.94415416
b2553	605	254.221885
b2554	223	23.79473407
b2555	117	23.34236782
b2556	224	22.34483073
b2557	5255	192.5323547
b2558	85	7.776560791
b2559	176	49.74384936
b2560	502	112.4356046
b2561	53	8.892532017
b2562	5	2.728894557
b2563	38	14.20744159
b2564	479	93.21411712
b2565	113	22.08046288
b2566	681	107.0720635
b2567	550	115.0463476
b2568	1892	276.4227445
b2569	2313	183.0460602
b2570	374	110.9909639
b2571	1355	201.6901159
b2572	5383	1177.87892
b2573	3281	811.4112133
b2574	70	6.14379588
b2575	131	25.28553762
b2576	651	69.46355103
b2577	140	22.61084062
b2578	98	23.74138265
b2579	25287	9380.44286
b2580	289	59.66312683
b2581	917	125.8430514
b2582	268	90.89557929
b2583	38	7.743970306
b2584	7307	391.1573462
b2585	1886	198.1249897
b2586	50	21.98276171
b2587	5713	626.487386
b2588	0	0
b2589	0	0
b2590	0	0
b2591	0	0
b2592	11760	650.8127272
b2593	445	86.59766622
b2594	604	87.70516893
b2595	1947	375.8087156
b2597	24478	10195.46604
b2598	7	20.77370982
b2599	1027	126.007235
b2600	415	52.68809519
b2601	414	55.06404715
b2602	85	33.08225451
b2603	87	23.87861608
b2604	129	14.97622671
b2605	64	18.87513652
b2606	5559	2275.488727
b2607	10529	1952.914202
b2608	6008	1558.887726
b2609	2758	1577.800804
b2610	7482	782.5243391
b2611	216	38.84953524
b2614	1871	448.6881509
b2615	442	71.629291
b2616	365	31.28377136
b2617	937	390.2750095
b2618	66	32.30786093
b2619	258	77.04750596
b2620	1294	381.6316664
b2621	1103266	432943.145
b2622	523	59.98426631
b2623	11	1.637336734
b2624	2	1.337542684
b2625	2	0.20205432
b2626	4	0.908761058
b2627	494	32.13217268
b2628	384	33.82816674
b2629	5	2.697884392
b2630	826	109.5552071
b2631	130	49.78031846
b2632	37	6.100216375
b2633	8	1.386358111
b2634	2	0.405835601
b2635	0	0
b2636	0	0
b2637	19	5.783157312
b2638	2	1.862069227
b2641	67	9.393736048
b2642	236	19.7287546
b2643	0	0
b2644	0	0
b2645	0	0
b2646	0	0
b2647	115	3.57597774
b2648	0	0
b2650	1	0.10367416
b2652	1	1.874319683
b2659	457	66.56326301
b2660	834	93.6185018
b2661	2356	231.6136543
b2662	3105	345.2786563
b2663	438	44.53415675
b2664	295	63.38197178
b2665	12276	3885.989512
b2666	140	125.4261725
b2667	16	7.597242448
b2668	57	15.46581498
b2669	10	3.517241874
b2670	1298	410.8841957
b2671	129	53.26327586
b2672	2256	973.8283501
b2673	18	10.42304604
b2674	21	7.278380082
b2675	162	10.75833284
b2676	55	8.161100286
b2677	69	8.170351136
b2678	59	7.891501838
b2679	54	7.74643301
b2681	59	7.13450718
b2682	420	81.06813588
b2683	40	16.95813046
b2684	311	83.43016954
b2685	187	22.70914862
b2686	228	21.10345124
b2687	3458	954.6244326
b2688	2625	240.158495
b2689	222	73.71450277
b2690	315	79.13794217
b2691	1	1.849977869
b2692	3	5.549933606
b2693	6	11.09986721
b2694	3	5.549933606
b2695	13	19.91212738
b2696	10068	7710.588404
b2697	7460	403.9012875
b2698	59	16.77534822
b2699	4985	668.6485452
b2700	97	27.74595322
b2701	272	35.6776579
b2702	20	5.051358011
b2703	32	4.74827653
b2704	11	4.212180793
b2705	77	14.06220357
b2706	12	4.74827653
b2707	124	22.82117402
b2708	208	30.67209684
b2709	133	12.50536195
b2710	57	5.638578379
b2711	41	5.15024703
b2712	205	12.96134073
b2713	16	4.316615027
b2714	118	16.62601278
b2715	94	9.183909338
b2716	151	15.09452118
b2717	239	72.28268093
b2718	18	6.238611499
b2719	22	4.080550143
b2720	12	3.148028639
b2721	33	2.749002202
b2722	5	0.770824112
b2723	13	1.013589407
b2724	3	0.69827596
b2725	1	0.308329645
b2726	5	2.029178004
b2727	284	46.3405682
b2728	10	5.217886297
b2729	296	37.57994259
b2730	377	53.11870183
b2731	534	36.58845118
b2732	44	17.70543791
b2733	759	42.20072466
b2734	6	1.300897679
b2735	359	66.58715915
b2736	36	5.641516669
b2737	68	8.300329153
b2738	38	8.471103668
b2739	36	6.599921045
b2740	53	5.530959474
b2741	16796	2409.427571
b2742	5392	673.7554487
b2743	479	108.8241367
b2744	365	68.23310762
b2745	534	72.44513334
b2746	106	31.45733201
b2747	152	30.45308154
b2748	242	110.4887423
b2749	195	85.73277068
b2750	149	35.02441599
b2751	1224	122.0985393
b2752	458	71.77262874
b2753	89	12.21377489
b2754	12	5.997822985
b2755	32	4.96551794
b2756	6	1.424482959
b2757	9	1.899310612
b2758	15	1.956707361
b2759	4	1.179696032
b2760	6	0.566394815
b2761	130	6.943486489
b2762	1343	260.2830767
b2763	3285	273.1714256
b2764	2638	208.7658914
b2765	47	18.29254073
b2766	138	15.45429625
b2767	1	0.545778911
b2768	34	8.408406355
b2769	27	4.467019732
b2770	12	2.191512245
b2771	9	0.958172394
b2774	0	0
b2775	3	0.334385671
b2776	24	2.311534213
b2777	698	147.9596883
b2778	3	0.489513044
b2779	24048	2637.102864
b2780	6789	590.4038345
b2781	700	125.9012716
b2782	43	18.22999025
b2783	42	24.0274234
b2784	1484	94.58311907
b2785	843	92.23034827
b2786	364	18.80710182
b2787	127	13.49062907
b2788	37	3.930340752
b2789	69	7.264547241
b2790	551	174.4200245
b2791	132	24.01427211
b2792	23	9.928214563
b2793	151	39.39504154
b2794	507	85.06629684
b2795	4785	499.3517186
b2796	1188	131.1849423
b2797	752	78.3049112
b2798	164	30.90148218
b2799	374	46.3669823
b2800	49	10.77155324
b2801	49	5.299898633
b2802	198	15.88106002
b2803	68	6.826274927
b2804	48	16.16434563
b2805	582	113.2580713
b2806	334	43.21319785
b2807	71	25.53997224
b2808	173	26.84483136
b2809	786	491.0717569
b2810	1005	118.7069132
b2811	471	151.1106923
b2812	212	37.4213615
b2813	436	56.5641685
b2814	22	40.69951311
b2815	0	0
b2816	0	0
b2817	345	39.19032064
b2818	123	13.15400931
b2819	1036	80.7752789
b2820	1816	73.01329533
b2821	1112	54.82952753
b2822	1231	52.04922893
b2823	82	36.05172921
b2824	41	14.31465719
b2825	77	19.44772834
b2826	40	12.09751982
b2827	427	76.50996522
b2828	294	47.80798972
b2829	2198	139.3419468
b2830	2199	589.9129994
b2831	263	54.29550989
b2832	154	30.72414225
b2833	674	438.402518
b2834	1151	157.5004693
b2835	451	53.80584711
b2836	707	46.62543759
b2837	774	106.8362219
b2838	80	9.022853264
b2839	82	12.47944473
b2840	162	33.29960164
b2841	157	15.76066417
b2842	55	10.28170115
b2843	11	1.872080352
b2844	560	67.48819433
b2845	147	17.02430853
b2846	7	1.575257617
b2847	23	4.044828155
b2848	4	1.179696032
b2849	0	0
b2850	0	0
b2851	1	0.289529057
b2852	2	0.206896581
b2853	4	2.601795359
b2854	0	0
b2856	0	0
b2858	0	0
b2859	1	0.357013273
b2860	0	0
b2861	0	0
b2863	33	4.134383258
b2864	1	1.924976972
b2865	296	55.77340686
b2866	153	9.647892551
b2867	49	7.940803753
b2868	36	10.68362219
b2869	2616	209.4686577
b2870	31	3.707722227
b2871	23	2.737101759
b2872	38	4.466200696
b2873	12	1.233318579
b2874	115	17.55793572
b2875	290	25.40590763
b2876	176	32.51738013
b2877	404	99.39397503
b2878	133	6.11346349
b2879	37	3.965829156
b2880	22	4.017772448
b2881	129	6.400498144
b2882	11	1.118437727
b2883	63	6.798668668
b2886	8	2.330442469
b2887	25	1.85479552
b2888	6	0.589848016
b2889	381	98.85756054
b2890	2539	238.2583816
b2891	1473	190.924786
b2892	1147	94.22617958
b2893	513	102.7791502
b2894	646	102.5881819
b2895	737	201.1195289
b2896	458	159.9051949
b2897	753	401.7362053
b2898	2782	403.9665231
b2899	7265	1568.010409
b2900	165	75.33323341
b2901	1205	119.2015254
b2902	204	39.05840371
b2903	13123	650.4345814
b2904	2370	865.6473366
b2905	4980	647.8470444
b2906	1017	120.4238711
b2907	1919	231.8560474
b2908	3758	403.7109321
b2909	1465	360.4261718
b2910	1542	665.6220372
b2911	5946	4628.402008
b2912	488	126.6207075
b2913	626	72.32168145
b2914	1429	308.4221437
b2915	11	4.881405778
b2916	636	101.3390561
b2917	33	2.191512245
b2918	22	3.146448303
b2919	12	2.174783143
b2920	34	3.274673469
b2921	22	3.493715173
b2922	1266	243.3732019
b2923	24	5.375407392
b2924	1515	250.6494405
b2925	13020	1717.293345
b2926	7314	895.0746015
b2927	1220	170.3793343
b2928	182	36.31034993
b2929	184	51.39311068
b2930	12	1.769544048
b2933	8	0.820436549
b2934	4	1.283317981
b2935	3048	217.9630552
b2936	2728	511.988078
b2937	2511	388.3688067
b2938	3617	260.6148135
b2939	39	42.08699652
b2940	0	0
b2942	4005	493.944091
b2943	113	11.53882254
b2944	12	3.432489058
b2945	10	2.01198158
b2946	323	62.85628357
b2947	811	121.4779895
b2948	633	159.875481
b2949	268	91.54950432
b2950	38	5.517874867
b2951	259	52.33206899
b2952	253	63.56158529
b2953	31	15.17490437
b2954	145	34.77273216
b2955	332	41.59440126
b2956	9	1.271859785
b2957	316	42.99299093
b2958	301	59.55130148
b2959	651	283.5897267
b2960	454	89.82156436
b2961	379	51.27056424
b2962	144	74.32085003
b2963	145	19.12500269
b2964	478	54.16888261
b2965	319	21.2738794
b2966	477	95.97152139
b2967	6	11.2459181
b2968	16	4.244269524
b2969	2	0.295842774
b2970	2	0.335567246
b2971	3	1.039768583
b2972	11	1.934483031
b2975	56	4.739812579
b2976	2319	152.0891336
b2977	225	79.13794217
b2979	1213	115.1931886
b2980	509	94.77932368
b2981	21	2.716997469
b2982	0	0
b2983	4	0.533514217
b2984	2	0.375357828
b2985	1	0.199507417
b2986	0	0
b2987	19	1.804345081
b2988	1313	100.5562433
b2989	1652	271.4239733
b2990	49	28.03199397
b2991	14	5.831216791
b2992	64	18.64353975
b2993	110	31.65517687
b2994	318	26.58366085
b2995	132	15.94840972
b2996	235	33.91626093
b2997	679	86.43645479
b2998	6	2.967672831
b3001	1844	252.329162
b3002	190	54.67712368
b3003	725	116.6949317
b3005	537	179.5651054
b3006	797	154.4643426
b3008	449	53.83778187
b3009	2323	501.3748354
b3010	68	10.12171799
b3011	482	58.98632184
b3012	2123	365.238807
b3013	32	4.917309028
b3014	11	6.073376957
b3017	1038	104.6435465
b3018	298	57.5197726
b3019	1533	96.66809987
b3020	295	26.13323836
b3021	207	74.46160922
b3022	163	78.17869438
b3023	254	74.91069805
b3024	8943	3241.514275
b3025	71	15.32398335
b3026	139	14.66689861
b3027	4	1.711090641
b3028	175	42.83239138
b3029	2049	926.5922486
b3030	1111	83.60277694
b3031	491	120.1754524
b3032	2492	428.7211997
b3033	80	26.94057606
b3034	232	52.45715024
b3035	3662	351.9876245
b3037	3853	816.7459585
b3038	2984	366.1203402
b3039	150	27.08142508
b3040	1268	233.3649085
b3041	2279	496.3909271
b3042	438	214.4067134
b3043	1	0.258058507
b3044	0	0
b3045	0	0
b3046	10	0.57694733
b3047	0	0
b3048	1	0.133754268
b3049	2339	1657.644598
b3050	76	17.18423887
b3051	92	7.885224562
b3052	894	88.8066782
b3053	1692	84.83721107
b3054	638	69.80185314
b3055	268	61.47527102
b3056	2039	234.4245967
b3057	215	37.25837423
b3058	42	16.21362718
b3059	268	61.77369466
b3060	41	6.259785779
b3061	2	0.312386614
b3062	7	1.645442362
b3063	21	2.04331572
b3064	509	71.50511106
b3065	2322	1531.319181
b3066	1405	114.6276379
b3067	6592	509.7823923
b3068	779	218.8702614
b3069	0	0
b3070	80	14.89655382
b3071	143	32.64440114
b3072	180	16.8577865
b3073	3184	328.6633146
b3074	129	55.18267319
b3075	403	58.34010493
b3076	207	9.533397107
b3077	20	6.331035373
b3078	33	3.27809886
b3079	4	0.532019779
b3080	41	2.483154818
b3081	1968	138.8500477
b3082	31	10.58968147
b3083	8	3.617734499
b3084	159	19.92021024
b3085	89	25.15456019
b3086	6	1.233318579
b3087	2457	354.6053323
b3088	244	35.98072898
b3089	935	106.9792423
b3090	35	9.032047747
b3091	252	24.12430818
b3092	308	31.05030088
b3093	449	49.23732476
b3094	1839	337.1459667
b3095	777	166.941668
b3096	181	67.14359781
b3097	2959	1142.288638
b3098	1401	652.1897469
b3099	2811	988.6966908
b3100	2885	1369.877779
b3101	69	25.01000615
b3102	1243	179.3953716
b3103	678	263.8796301
b3104	3	1.197044503
b3105	253	40.17772448
b3106	63	12.78382143
b3107	270	233.0972115
b3110	24	2.566635962
b3113	14	5.113528571
b3114	96	5.958621528
b3115	123	14.49225839
b3116	486	51.97437823
b3117	525	75.54076298
b3118	658	99.81999862
b3119	0	0
b3120	0	0
b3121	2	0.239811946
b3123	189008	71416.09419
b3124	161	20.01236967
b3125	118	18.99310612
b3126	48	8.868376398
b3127	30	3.201085301
b3128	284	25.73493386
b3129	199	84.36669906
b3130	282	86.3879988
b3131	670	117.8276028
b3132	47	5.226440209
b3133	47	14.12462006
b3134	12	4.558345469
b3135	89	22.84306006
b3136	1	0.123331858
b3137	7	1.158116227
b3138	0	0
b3139	1	0.177174497
b3140	9	1.618730635
b3141	3	0.565271015
b3142	4	0.974005442
b3143	0	0
b3144	22	1.24507847
b3145	42	5.478780611
b3146	175	28.95290567
b3147	1373	96.01448712
b3148	69	24.82053641
b3149	423	101.9553793
b3150	508	125.6314832
b3151	199	27.23075013
b3152	365	81.75098743
b3153	460	126.2547517
b3154	142	45.55778833
b3155	43	20.21543473
b3156	1263	356.9686463
b3157	1432	388.5446852
b3158	63	9.010283777
b3159	45	7.292574875
b3160	367	51.86361567
b3161	6809	779.0605998
b3162	7890	594.6651083
b3163	10532	1695.2152
b3164	11367	758.0570129
b3165	3678	1940.462342
b3166	1063	160.2354905
b3167	789	279.5813569
b3168	10227	545.0126158
b3169	3468	331.9964316
b3170	820	257.8534275
b3171	49	90.64891557
b3172	683	72.39001942
b3173	31	2.715803919
b3174	4	6.549346938
b3175	1006	430.3392963
b3176	1654	176.0907933
b3177	180	30.20105213
b3178	16707	1229.914046
b3179	4709	1064.744485
b3180	588	284.8965918
b3181	490	146.3305346
b3182	290	28.80753543
b3183	2465	299.3478682
b3184	958	141.2685999
b3185	1151	635.4960798
b3186	1216	555.183102
b3187	1876	274.9310732
b3188	49	25.01780107
b3189	1004	113.5064199
b3190	123	68.71035449
b3191	341	165.2206425
b3192	1116	249.9564437
b3193	442	114.0618601
b3194	610	110.9750453
b3195	700	123.1034656
b3196	367	53.45452413
b3197	590	85.15146361
b3198	704	176.86702
b3199	513	126.8680135
b3200	656	167.466097
b3201	926	181.6902507
b3202	3570	354.6306948
b3203	477	235.9299901
b3204	1337	387.1003488
b3205	1233	205.4254372
b3206	66	34.43804956
b3207	7585	1706.904146
b3208	132	25.79310708
b3209	544	118.4891024
b3210	2111	128.6728081
b3211	66	10.1092339
b3212	985	31.45294137
b3213	560	56.21638175
b3214	9	1.675862305
b3215	1	0.211034512
b3216	19	1.136237457
b3218	0	0
b3219	20	3.973453163
b3220	35	4.419938259
b3221	185	56.67297794
b3222	290	47.15754088
b3223	224	46.24408447
b3224	469	44.80767993
b3225	267	42.543283
b3226	820	147.4843468
b3227	15	1.561933069
b3228	830	237.4138265
b3229	1955	435.8159914
b3230	4053	1469.066013
b3231	4505	1495.873131
b3232	378	47.7353332
b3233	3133	1118.522584
b3234	682	71.01589021
b3235	379	50.55047205
b3236	13376	2029.167631
b3237	641	193.8627551
b3238	130	70.14499419
b3239	291	151.8404912
b3240	82	5.935345662
b3241	38	5.801752673
b3242	11	7.681035563
b3243	357	54.6817652
b3244	2627	258.7909221
b3247	839	81.30212262
b3248	218	52.27900422
b3249	118	34.37402641
b3250	669	86.32057061
b3251	1951	266.2036641
b3252	459	33.68560939
b3253	858	125.3545004
b3255	1226	370.7889825
b3256	2496	263.3710715
b3257	16	9.379311664
b3258	152	14.91194282
b3259	334	53.94300548
b3260	1159	170.9084627
b3261	321	153.9592693
b3262	1	0.160958526
b3263	6	4.74827653
b3264	0	0
b3265	0	0
b3266	130	5.96401883
b3267	827	530.6519852
b3268	112	15.56508209
b3269	12	1.446175593
b3270	26	3.354760592
b3271	15	2.815183713
b3272	0	0
b3273	0	0
b3274	0	0
b3275	0	0
b3276	0	0
b3277	0	0
b3278	0	0
b3279	343	88.0356135
b3280	227	125.3324154
b3281	619	107.6623873
b3282	505	125.543437
b3283	845	221.6736833
b3284	2039	612.7680914
b3287	3357	937.6449595
b3288	4104	616.6749012
b3289	1910	210.911818
b3290	1065	110.1724293
b3291	460	159.4311828
b3292	256	85.60273181
b3293	287	110.793119
b3294	4998	1854.053601
b3295	16386	2357.735128
b3296	9211	2112.868363
b3297	3542	1293.722728
b3298	5286	2109.192415
b3299	1761	2144.029479
b3300	24594	2630.160202
b3301	7449	2439.304267
b3302	52	41.15172993
b3303	6363	1798.409736
b3304	2325	935.5714349
b3305	6750	1800.610482
b3306	4327	1568.38111
b3307	4397	2046.879598
b3308	9725	2565.388292
b3309	3064	1385.592313
b3310	9661	3699.443513
b3311	1455	812.7932178
b3312	69	51.19235634
b3313	3074	1065.416208
b3314	8203	1664.534717
b3315	2031	868.8062732
b3316	769	392.6263066
b3317	7184	1244.949584
b3318	1014	476.7081586
b3319	3827	899.5868455
b3320	6282	1420.413008
b3321	4619	2108.87397
b3322	24	8.139902623
b3323	6	0.581421616
b3324	0	0
b3325	24	1.750516693
b3326	4	0.384475832
b3327	9	1.071039819
b3328	3	0.97567326
b3329	1	0.279310384
b3330	0	0
b3331	0	0
b3332	4	0.579058113
b3333	9	1.10140435
b3334	2	0.61665929
b3335	14	2.94141024
b3336	4410	1316.974811
b3337	121	88.39099387
b3338	352	18.61239798
b3339	260	31.25447842
b3340	42426	2857.452199
b3341	4436	1170.186371
b3342	5490	2085.443052
b3343	86	42.53664391
b3344	28	11.0793119
b3345	107	39.38492936
b3346	444	87.47862155
b3347	1960	343.4177859
b3348	150	97.56732596
b3349	3828	922.6600283
b3350	329	25.94988336
b3351	168	43.11948416
b3352	585	43.53827226
b3353	185	25.76044452
b3354	21	13.65942563
b3355	355	58.12545407
b3356	753	264.8483131
b3357	7361	1656.495902
b3358	986	66.7874559
b3359	113	13.18317562
b3360	116	29.29787646
b3361	1047	247.3355984
b3362	6	5.087439139
b3363	390	96.95433752
b3364	26	3.133380451
b3365	148	8.287086397
b3366	4	1.7424868
b3367	6	1.059095137
b3368	376	38.98148418
b3369	4	3.391626093
b3370	4	0.425854397
b3371	40	5.569825842
b3374	54	9.786524146
b3375	149	28.99562307
b3376	57	7.476568017
b3377	17	1.855648299
b3378	2	0.804792632
b3379	8	1.296457756
b3380	7	0.812663465
b3381	18	2.202808699
b3382	41	16.08920147
b3383	231	36.31959862
b3384	1283	181.8519041
b3385	395	74.13317112
b3386	393	82.56958745
b3387	286	48.67408916
b3388	3649	403.8802111
b3389	2536	331.7253245
b3390	1643	448.3573758
b3391	35	4.023963161
b3392	3	1.055172562
b3393	8	2.584096071
b3394	11	2.901724546
b3395	58	10.59230918
b3396	419	23.37870583
b3397	400	101.5674124
b3398	1022	68.1564412
b3399	286	60.89717881
b3400	237	83.98071176
b3401	858	139.0450943
b3402	297	24.52588051
b3403	7595	666.601853
b3404	689	72.54018912
b3405	934	184.787095
b3406	131	39.12102047
b3407	554	33.98637206
b3408	495	309.2627477
b3409	3903	239.4382855
b3410	136	81.74248203
b3411	38	6.158174339
b3412	262	48.40655451
b3413	362	75.3893028
b3414	1159	286.6277343
b3415	127	13.73647197
b3416	963	65.79266616
b3417	638	37.96241135
b3418	6890	362.7009456
b3421	223	25.88913609
b3422	62	5.523323543
b3423	137	25.74593211
b3424	151	25.88410672
b3425	62	27.0085454
b3426	2660	251.6019038
b3427	39	25.36750475
b3428	6567	382.1315193
b3429	3993	396.649962
b3430	2804	308.1983192
b3431	3291	237.4859888
b3432	4079	265.6820297
b3433	3648	470.6987169
b3434	119	28.53762157
b3437	20	5.395768784
b3438	946	135.297277
b3439	661	135.2849477
b3440	823	112.9431094
b3441	121	35.24794234
b3442	2	0.241642571
b3443	0	0
b3444	0	0
b3445	0	0
b3446	29	14.49473888
b3447	1115	91.12441189
b3448	2297	741.9585843
b3449	746	142.8312214
b3450	956	127.1527272
b3451	173	29.12949786
b3452	103	16.52271901
b3453	460	49.75415043
b3454	20	3.990148344
b3455	17	3.153152383
b3456	28	3.12093293
b3457	16	2.458654514
b3458	26	3.336626751
b3459	218	80.86908465
b3460	74	9.548164761
b3461	5925	987.1416996
b3462	973	130.8802568
b3463	445	94.7526034
b3464	902	86.00292028
b3465	183	43.66505553
b3466	35	18.46551984
b3467	87	34.42500484
b3468	541	122.9099331
b3469	4846	313.9174361
b3470	83	48.06182341
b3471	86	18.3942244
b3472	3491	891.1953423
b3473	127	14.85298323
b3474	385	52.23104183
b3475	155	37.55014603
b3476	27	2.441970787
b3477	39	5.878818561
b3478	22	3.757628909
b3479	32	5.958621528
b3480	26	4.589412259
b3481	26	9.213073864
b3482	10	0.336280208
b3483	5	1.85479552
b3484	0	0
b3485	376	47.60938601
b3486	999	52.0123712
b3487	714	95.23228771
b3488	34	2.984129427
b3491	6038	816.811786
b3492	184	21.78760303
b3493	1102	104.6520147
b3494	5405	2291.467379
b3495	2905	951.2926427
b3496	1718	166.4803894
b3497	311	58.83322712
b3498	2990	208.4779269
b3499	1037	175.2299915
b3500	2311	243.3096909
b3501	280	112.6709685
b3502	738	81.49367626
b3503	220	73.56484765
b3504	5	0.581896634
b3505	1	0.140067154
b3506	16460	4135.271518
b3507	313	83.96669796
b3508	1721	378.3233291
b3509	12707	5535.444942
b3510	39757	17006.95766
b3511	10116	2514.846355
b3512	6024	1625.205558
b3513	2094	257.5878511
b3514	10362	474.0042524
b3515	660	128.9655354
b3516	2078	358.7970411
b3517	285	28.97770473
b3518	42	4.279562538
b3519	1099	94.8791983
b3520	67	15.82758843
b3521	63	9.971380713
b3522	1314	184.5927621
b3523	95	10.22871361
b3524	1323	91.44060916
b3525	3	0.556438656
b3526	133	20.37163802
b3527	383	36.44468759
b3528	1380	152.7417625
b3529	580	41.53846738
b3530	718	29.44095465
b3531	56	7.206056522
b3532	70	4.261273809
b3533	61	3.317810634
b3534	23	4.351010366
b3535	59	44.46798655
b3536	1033	93.60629113
b3537	0	0
b3538	478	40.52993181
b3539	43	4.815469122
b3540	2260	320.3314913
b3541	2327	336.8670575
b3542	1757	277.1668393
b3543	2132	297.7448695
b3544	28216	2499.577809
b3545	2	3.699955738
b3546	609	51.27128381
b3547	165	19.44083443
b3548	463	94.35416452
b3549	199	50.26101221
b3550	68	21.9648166
b3551	745	45.46871484
b3552	51	11.00736832
b3553	636	92.92011917
b3554	2166	433.956412
b3555	6775	3316.450875
b3556	42557	28460.90201
b3557	8	2.183115646
b3558	6	1.003157013
b3559	5693	391.7672215
b3560	1327	207.2685183
b3561	44	6.292896606
b3562	3	0.97567326
b3563	0	0
b3564	222	21.73437917
b3565	327	35.20830896
b3566	154	22.09167932
b3567	64	5.912250932
b3568	103	12.41300717
b3569	85	10.26980929
b3570	1206	208.2335089
b3571	73	5.120002758
b3572	549	62.36372763
b3573	72	21.63771583
b3574	176	29.52991764
b3575	27	3.849953943
b3576	8	2.435013605
b3577	0	0
b3578	1	0.11146189
b3579	9	1.298920631
b3580	14	1.332181792
b3581	22	4.726791116
b3582	17	2.812567979
b3583	27	5.526011479
b3584	24	4.613709989
b3585	230	33.60318775
b3586	12	1.503412094
b3587	16	7.034483748
b3588	13862	1283.052812
b3589	6	0.741918208
b3590	1197	92.4176749
b3591	885	90.56518812
b3592	322	75.31748979
b3593	6	0.206746438
b3594	30	5.069334374
b3595	2	0.301477875
b3596	0	0
b3597	162	20.29606327
b3598	58	22.76033378
b3599	2161	160.831122
b3600	1102	136.6214291
b3601	128	31.00915285
b3602	481	188.7538026
b3603	350	30.10682582
b3604	220	40.33285083
b3605	847	101.3045396
b3606	19	5.709952789
b3607	1221	211.5929067
b3608	2317	323.58108
b3609	1320	401.7772448
b3610	419	236.8485555
b3611	668	220.2672724
b3612	1562	144.0156882
b3613	205	23.17611163
b3614	108	16.02543329
b3615	30	4.128936113
b3616	3162	439.0073213
b3617	2718	323.4540253
b3618	280	46.48662337
b3619	1055	161.0749755
b3620	569	77.41459443
b3621	192	28.48965918
b3622	124	14.01872118
b3623	270	35.81102411
b3624	171	28.58997488
b3625	211	42.99941407
b3626	228	31.93531117
b3627	290	40.5000057
b3628	361	47.61466187
b3629	283	43.06930314
b3630	245	43.73412593
b3631	507	64.19669868
b3632	839	115.47258
b3633	401	44.69621804
b3634	161	47.77953258
b3635	139	24.44483102
b3636	30	25.4371957
b3637	2112	1269.412662
b3638	523	111.3609249
b3639	300	34.9995813
b3640	159	49.6694716
