Gene_id	IPM_1_readcount	IPM_1_fpkm
b2428	42	7.073954066
b2429	72	7.633487876
b2430	52	6.020023963
b2431	2284	383.4060647
b2432	297	77.90034014
b2433	17	5.707445796
b2434	85	30.14496019
b2435	1293	224.5353169
b2436	768	128.9211286
b2437	126	18.07788261
b2438	110	33.17113619
b2439	99	22.66191713
b2440	154	26.200715
b2441	164	18.19165154
b2442	310	38.73831988
b2443	29	6.824461026
b2444	2	1.228288191
b2445	1	0.409429397
b2446	2	0.724601667
b2447	14	3.56079506
b2448	4	1.598724313
b2449	32	12.30163441
b2450	142	26.48553278
b2451	77	8.285696197
b2452	52	6.402714973
b2453	76	9.665015163
b2454	50	9.025056604
b2455	130	13.98883774
b2456	28	14.68827962
b2457	65	33.40191867
b2458	97	14.40974082
b2459	50	9.395488031
b2460	40	8.60851553
b2461	11	3.46223734
b2462	6	2.697847278
b2463	6109	404.8001513
b2464	1800	285.9547903
b2465	5485	413.5083682
b2466	2215	320.5373336
b2467	543	142.4238542
b2468	107	8.164394388
b2469	701	62.26143018
b2470	485	23.53035712
b2471	46	19.46681957
b2472	224	30.00159242
b2473	512	110.6619129
b2474	892	66.84666032
b2475	1078	188.4995885
b2476	2437	515.6591228
b2477	3330	486.0817008
b2478	3469	596.2395945
b2479	505	133.1502984
b2480	637	204.3261318
b2481	4	0.977860502
b2482	45	3.367298237
b2483	3	0.478099518
b2484	4	0.419665132
b2485	1	0.232072884
b2486	54	5.160208835
b2487	60	5.434512502
b2488	20	5.534045698
b2489	21	4.180063766
b2490	8	2.919409614
b2491	25	1.876297163
b2492	22	3.914897345
b2493	545	77.53135491
b2494	987	101.8547915
b2495	623	261.4513773
b2496	997	214.5672496
b2497	153	17.91872517
b2498	1416	341.1937763
b2499	4129	600.9701724
b2500	812	191.982021
b2501	2025	148.0096184
b2502	1332	130.5044255
b2503	51	3.433623808
b2504	153	120.3914348
b2505	6	1.746583209
b2506	11	3.077544302
b2507	10767	1030.844367
b2508	7490	771.3599605
b2509	2626	289.3760972
b2510	166	116.1073532
b2511	1716	176.0029409
b2512	3617	463.4897046
b2513	1464	356.167973
b2514	4586	543.4120364
b2515	3633	490.5019061
b2516	2791	415.8409646
b2517	2546	333.0288082
b2518	1324	463.030529
b2519	329	21.48946746
b2520	5481	166.8815905
b2521	1841	328.7674503
b2522	695	135.1354132
b2523	2528	297.4523702
b2524	343	257.8121916
b2525	288	129.4966693
b2526	2632	214.8250167
b2527	506	148.1515513
b2528	1806	842.1280317
b2529	1413	551.6156573
b2530	6729	836.7190144
b2531	2094	646.9537079
b2532	4345	885.88421
b2533	1578	296.5216023
b2534	17	3.00391884
b2535	1852	218.4224331
b2536	452	59.90167569
b2537	164	27.8081138
b2538	178	19.7445974
b2539	14	4.07536082
b2540	12	5.647829815
b2541	58	10.77811557
b2542	79	9.921260479
b2543	85	30.35875423
b2544	58	10.03735161
b2545	83	11.80752744
b2546	18	2.722152208
b2547	19	1.898485121
b2548	11	1.688896263
b2549	57	2.623866091
b2550	165	20.8778131
b2551	25066	3019.902258
b2552	128	16.23691796
b2553	609	271.4082111
b2554	282	31.91341139
b2555	186	39.35683087
b2556	257	27.19006864
b2557	8782	341.249925
b2558	134	13.00234166
b2559	283	84.83230884
b2560	478	113.547132
b2561	93	16.54933878
b2562	53	30.67896828
b2563	68	26.96431085
b2564	507	104.6410928
b2565	240	49.73808973
b2566	1293	215.6133837
b2567	806	178.8106237
b2568	1930	299.0598295
b2569	4175	350.4203853
b2570	711	223.7864317
b2571	2307	364.2009253
b2572	5203	1207.475216
b2573	3133	821.7567867
b2574	176	16.38323029
b2575	360	73.69729149
b2576	1909	216.0379516
b2577	145	24.83732414
b2578	41	10.53445127
b2579	21447	8438.023207
b2580	244	53.42519594
b2581	2292	333.5973928
b2582	381	137.0506417
b2583	135	29.17843408
b2584	4147	235.4477523
b2585	1752	195.1999942
b2586	45	20.9832566
b2587	6922	805.059227
b2588	0	0
b2589	1	0.052024603
b2590	3	5.963662403
b2591	1	0.097976295
b2592	6543	384.0376167
b2593	478	98.65570482
b2594	963	148.3073476
b2595	2999	613.939381
b2597	13956	6165.101666
b2598	2	6.294976981
b2599	441	57.3867669
b2600	409	55.07263284
b2601	415	58.54152262
b2602	20	8.255707516
b2603	179	52.10639906
b2604	152	18.71562838
b2605	137	42.85276255
b2606	6098	2647.363423
b2607	17674	3476.794474
b2608	10803	2972.880277
b2609	3389	2056.258023
b2610	9098	1009.192962
b2611	433	82.59772827
b2614	2269	577.1031422
b2615	624	107.2509389
b2616	503	45.72380392
b2617	878	387.8589326
b2618	78	40.49552202
b2619	414	131.1255582
b2620	1694	529.872845
b2621	931561	387712.7307
b2622	367	44.64263869
b2623	30	4.736032838
b2624	0	0
b2625	4	0.428594177
b2626	1	0.240956057
b2627	377	26.00774051
b2628	461	43.0721245
b2629	7	4.005894442
b2630	1151	161.911028
b2631	182	73.91521358
b2632	14	2.448046604
b2633	9	1.654154535
b2634	2	0.430425776
b2635	0	0
b2636	2	0.680538052
b2637	6	1.936915994
b2638	7	6.912131587
b2641	95	14.12652315
b2642	193	17.11169799
b2643	0	0
b2644	1	0.312793887
b2645	1	0.475092602
b2646	5	2.289082539
b2647	83	2.737304987
b2648	0	0
b2650	0	0
b2652	0	0
b2659	399	61.63670713
b2660	506	60.24129272
b2661	1113	116.0465322
b2662	1731	204.151853
b2663	330	35.58616537
b2664	168	38.28257494
b2665	3373	1132.424392
b2666	84	79.81555719
b2667	562	283.0221651
b2668	2693	774.9656233
b2669	12	4.476428075
b2670	630	211.5112266
b2671	398	174.288754
b2672	1223	559.9095889
b2673	7	4.29900867
b2674	9	3.30830907
b2675	117	8.240697139
b2676	29	4.563858311
b2677	22	2.762882665
b2678	29	4.11390045
b2679	39	5.933633891
b2681	178	22.82864318
b2682	746	152.7171651
b2683	61	27.42811399
b2684	1209	343.9831489
b2685	540	69.55064081
b2686	476	46.7276264
b2687	1818	532.2915419
b2688	1779	172.6206405
b2689	207	72.89847469
b2690	477	127.0985829
b2691	3	5.886212242
b2692	11	21.58277822
b2693	27	52.97591018
b2694	3	5.886212242
b2695	16	25.99216302
b2696	3485	2830.709004
b2697	6689	384.1012636
b2698	114	34.37735932
b2699	8831	1256.292468
b2700	234	70.989138
b2701	461	64.13225167
b2702	6	1.607228165
b2703	15	2.360616368
b2704	3	1.218382641
b2705	40	7.747663977
b2706	15	6.294976981
b2707	107	20.88566006
b2708	153	23.92873238
b2709	88	8.775571871
b2710	96	10.07196317
b2711	59	7.860394537
b2712	194	13.00906029
b2713	34	9.728600789
b2714	130	19.42663519
b2715	88	9.118649783
b2716	89	9.43583918
b2717	294	94.30436853
b2718	17	6.249028244
b2719	18	3.540924552
b2720	3	0.83469308
b2721	26	2.297114407
b2722	1	0.163505896
b2723	17	1.405774827
b2724	3	0.740585527
b2725	7	2.289082539
b2726	6	2.582554659
b2727	299	51.74427814
b2728	16	8.854473116
b2729	392	52.7835503
b2730	266	39.74988432
b2731	392	28.48636048
b2732	34	14.51045541
b2733	1106	65.22008938
b2734	18	4.139162946
b2735	286	56.26135677
b2736	15	2.493060191
b2737	46	5.955145319
b2738	15	3.546465905
b2739	14	2.722152208
b2740	46	5.091322042
b2741	16585	2523.315848
b2742	6218	824.0456183
b2743	540	130.1162706
b2744	493	97.74562682
b2745	764	109.9282837
b2746	174	54.76629973
b2747	382	81.17067365
b2748	364	176.2593555
b2749	171	79.73637509
b2750	4	0.997224076
b2751	113	11.95516637
b2752	14	2.326856178
b2753	103	14.99150587
b2754	11	5.831136572
b2755	24	3.949789478
b2756	16	4.028785268
b2757	5	1.119107019
b2758	18	2.490320564
b2759	3	0.938381662
b2760	6	0.600713509
b2761	37	2.095965339
b2762	32	6.577608601
b2763	80	7.055665968
b2764	121	10.1558962
b2765	228	94.11506568
b2766	165	19.59756985
b2767	1	0.578848458
b2768	53	13.9014075
b2769	13	2.281106641
b2770	17	3.29275719
b2771	13	1.467887009
b2774	2	0.384426075
b2775	7	0.827508711
b2776	14	1.43009619
b2777	585	131.5200548
b2778	1	0.173057786
b2779	12140	1411.935715
b2780	4729	436.1750351
b2781	667	127.2348378
b2782	85	38.2195031
b2783	32	19.41583262
b2784	1864	126.0009352
b2785	1003	116.3845514
b2786	473	25.91968759
b2787	107	12.05481051
b2788	62	6.985030386
b2789	75	8.374692214
b2790	387	129.9283249
b2791	306	59.04254272
b2792	51	23.34864189
b2793	165	45.65587701
b2794	571	101.6093811
b2795	2345	259.5467432
b2796	1471	172.2774165
b2797	703	77.63804943
b2798	200	39.96810782
b2799	182	23.93077411
b2800	22	5.129240503
b2801	39	4.473878857
b2802	222	18.88493094
b2803	75	7.985171646
b2804	52	18.57241436
b2805	421	86.89132161
b2806	349	47.88985213
b2807	39	14.8790365
b2808	141	23.20501318
b2809	465	308.1225575
b2810	1198	150.0772622
b2811	463	157.544559
b2812	358	67.02161366
b2813	703	96.72937306
b2814	16	31.39313196
b2815	0	0
b2816	0	0
b2817	535	64.45574516
b2818	116	13.15706901
b2819	1543	127.5947387
b2820	3321	141.6129961
b2821	1861	97.32047486
b2822	1440	64.57536493
b2823	32	14.92142692
b2824	26	9.627611853
b2825	77	20.62609479
b2826	48	15.3966316
b2827	863	164.0019663
b2828	681	117.4487486
b2829	5071	340.954107
b2830	3353	953.9913138
b2831	305	66.78149493
b2832	295	62.42078015
b2833	605	417.3655971
b2834	1145	166.1728794
b2835	529	66.93553413
b2836	883	61.7607186
b2837	714	104.5258968
b2838	56	6.698692844
b2839	94	15.17250862
b2840	171	37.2793442
b2841	188	20.01616359
b2842	33	6.54281072
b2843	24	4.33202717
b2844	358	45.75841135
b2845	190	23.33747564
b2846	1	0.238672113
b2847	30	5.595535094
b2848	1	0.312793887
b2849	0	0
b2850	0	0
b2851	0	0
b2852	1	0.109716374
b2853	2	1.379720982
b2854	0	0
b2856	1	0.238672113
b2858	0	0
b2859	2	0.757290464
b2860	0	0
b2861	0	0
b2863	32	4.252016114
b2864	0	0
b2865	340	67.94578329
b2866	148	9.898078015
b2867	43	7.390689698
b2868	35	11.01620972
b2869	694	58.93712007
b2870	68	8.625862664
b2871	67	8.45641018
b2872	150	18.69795143
b2873	25	2.72509826
b2874	121	19.59336887
b2875	161	14.95928109
b2876	97	19.00740131
b2877	148	38.61788987
b2878	207	10.09146358
b2879	78	8.866965319
b2880	40	7.747663977
b2881	272	14.31334369
b2882	20	2.156737295
b2883	36	4.120348569
b2886	13	4.016427031
b2887	28	2.203241943
b2888	3	0.312793887
b2889	357	98.24291944
b2890	3840	382.1772586
b2891	3349	460.3867787
b2892	1652	143.9349754
b2893	640	135.9927517
b2894	778	131.0365777
b2895	696	201.4392634
b2896	469	173.6673061
b2897	450	254.6282824
b2898	1403	216.0697909
b2899	6326	1448.073614
b2900	159	76.99241077
b2901	1063	111.5260088
b2902	397	80.61631811
b2903	12806	673.1814215
b2904	2572	996.3495874
b2905	6422	886.0568147
b2906	1354	170.0428695
b2907	2312	296.2643619
b2908	3958	450.9596179
b2909	1586	413.8376577
b2910	1319	603.8599737
b2911	3034	2504.78166
b2912	526	144.7500718
b2913	501	61.38751275
b2914	1515	346.7960046
b2915	11	5.17717733
b2916	516	87.20021805
b2917	22	1.549532795
b2918	14	2.123606692
b2919	11	2.114343413
b2920	36	3.677390204
b2921	43	7.242381543
b2922	1950	397.5774935
b2923	31	7.363935336
b2924	884	155.1152516
b2925	12746	1783.017258
b2926	8235	1068.848153
b2927	1312	194.3296423
b2928	257	54.38013728
b2929	322	95.3874159
b2930	7	1.094778605
b2933	7	0.761379505
b2934	1	0.340269026
b2935	5912	448.3843845
b2936	2040	406.0633373
b2937	2237	366.9540979
b2938	2548	194.7144321
b2939	89	101.864173
b2940	2	1.398883774
b2942	2747	359.3205562
b2943	210	22.74314264
b2944	41	12.43826777
b2945	30	6.401671506
b2946	325	67.07762357
b2947	1124	178.5628802
b2948	1423	381.1809466
b2949	516	186.9472301
b2950	34	5.236188804
b2951	490	105.0055735
b2952	486	129.4966693
b2953	46	23.88197453
b2954	336	85.45908144
b2955	598	79.45955113
b2956	14	2.09832566
b2957	680	98.1222773
b2958	408	85.61168694
b2959	582	268.8936956
b2960	420	88.12967773
b2961	778	111.6237514
b2962	92	50.35981585
b2963	274	38.3294154
b2964	204	24.51886022
b2965	504	35.64795953
b2966	641	136.7823812
b2967	4	7.951549871
b2968	13	3.657416793
b2969	7	1.098189131
b2970	0	0
b2971	0	0
b2972	12	2.238214038
b2975	79	7.091667472
b2976	2226	154.8355664
b2977	249	92.88588256
b2979	909	91.55414521
b2980	601	118.6911738
b2981	18	2.46996372
b2982	5	0.742770145
b2983	3	0.424380471
b2984	1	0.199050656
b2985	2	0.42319173
b2986	0	0
b2987	20	2.014392634
b2988	1253	101.7755633
b2989	1265	220.433104
b2990	52	31.550728
b2991	33	14.57784143
b2992	152	46.96130067
b2993	225	68.67247616
b2994	1013	89.81424904
b2995	425	54.46036065
b2996	520	79.59606152
b2997	1355	182.9424946
b2998	9	4.721232736
b3001	485	70.38763887
b3002	445	135.8188973
b3003	691	117.961467
b3005	591	209.596135
b3006	995	204.5225174
b3008	438	55.70100844
b3009	1963	449.3469023
b3010	27	4.262429555
b3011	170	22.06486777
b3012	708	129.1838754
b3013	30	4.88930251
b3014	9	5.270213286
b3017	1023	109.380237
b3018	369	75.53972377
b3019	2445	163.518924
b3020	220	20.67007367
b3021	134	51.12284336
b3022	72	36.62532062
b3023	170	53.17496083
b3024	3056	1174.806086
b3025	67	15.33685301
b3026	104	11.638713
b3027	0	0
b3028	127	32.96750831
b3029	1091	523.2624675
b3030	1714	136.793541
b3031	396	102.7963251
b3032	1912	348.8694489
b3033	133	47.50252133
b3034	289	69.30469895
b3035	4808	490.1416895
b3037	4899	1101.396151
b3038	4876	634.5076539
b3039	100	19.14821895
b3040	814	158.8871709
b3041	1387	320.4085531
b3042	490	254.394946
b3043	8	2.189557211
b3044	0	0
b3045	0	0
b3046	8	0.489524334
b3047	1	0.201439263
b3048	2	0.283717272
b3049	625	469.7744016
b3050	373	89.44862529
b3051	1007	91.53851003
b3052	914	96.29471064
b3053	1503	79.92693054
b3054	604	70.086011
b3055	1103	268.3424004
b3056	1534	187.0507446
b3057	197	36.20760483
b3058	69	28.2506284
b3059	357	87.2740498
b3060	28	4.534002713
b3061	8	1.325258312
b3062	6	1.495836114
b3063	7	0.722374408
b3064	947	141.0968805
b3065	6755	4724.729945
b3066	2345	202.9102546
b3067	5914	485.0618093
b3068	317	94.4619031
b3069	0	0
b3070	63	12.44183686
b3071	57	13.80052646
b3072	377	37.44704255
b3073	1466	160.4945436
b3074	33	14.97183714
b3075	654	100.4125596
b3076	130	6.349928283
b3077	7	2.35012474
b3078	9	0.94819737
b3079	1	0.14106391
b3080	34	2.183971606
b3081	1537	115.011942
b3082	27	9.782122503
b3083	9	4.316555644
b3084	869	115.4688126
b3085	91	27.27823358
b3086	11	2.398086469
b3087	1086	166.2333131
b3088	259	40.5068084
b3089	488	59.21828948
b3090	62	16.96906838
b3091	185	18.78339906
b3092	239	25.55413161
b3093	236	27.4478442
b3094	1598	310.7142306
b3095	2012	458.4794094
b3096	369	145.1779066
b3097	2621	1073.11445
b3098	1010	498.6609216
b3099	1908	711.752064
b3100	1769	890.8651424
b3101	88	33.82949462
b3102	499	76.38160519
b3103	158	65.22008938
b3104	7	2.962342109
b3105	481	81.0136168
b3106	40	8.60851553
b3107	272	249.0521802
b3110	36	4.083228312
b3113	29	11.23411277
b3114	122	8.031238606
b3115	65	8.122550943
b3116	114	12.93022299
b3117	85	12.97146772
b3118	55	8.849168919
b3119	1	0.689860491
b3120	1	0.279776755
b3121	1	0.127171252
b3123	197889	79302.28328
b3124	105	13.84235776
b3125	58	9.901251929
b3126	35	6.85834068
b3127	26	2.942371263
b3128	110	10.57171707
b3129	97	43.61519765
b3130	133	43.21197102
b3131	523	97.54882848
b3132	23	2.712589612
b3133	14	4.462262164
b3134	11	4.431663795
b3135	35	9.527532728
b3136	3	0.392414149
b3137	2	0.350939483
b3138	0	0
b3139	1	0.187909761
b3140	1	0.190756878
b3141	2	0.399681078
b3142	13	3.357321057
b3143	1	0.217068172
b3144	29	1.740684934
b3145	35	4.842289985
b3146	261	45.79760257
b3147	1226	90.92950549
b3148	69	26.32444919
b3149	452	115.5463795
b3150	575	150.8171568
b3151	217	31.49302605
b3152	247	58.67393639
b3153	347	101.0107289
b3154	338	115.0109308
b3155	65	32.40978248
b3156	1394	417.8665672
b3157	1345	387.0511561
b3158	81	12.28658158
b3159	56	9.625084258
b3160	338	50.65957666
b3161	865	104.9668451
b3162	22722	1816.310692
b3163	17845	3046.342081
b3164	18307	1294.855546
b3165	7857	4396.411924
b3166	1517	242.5264782
b3167	833	313.0576612
b3168	12626	713.6285465
b3169	6835	693.9704462
b3170	1337	445.9011509
b3171	32	62.78626391
b3172	333	37.43263098
b3173	27	2.508699313
b3174	2	3.473090748
b3175	2130	966.3640338
b3176	1901	214.6502465
b3177	273	48.58031706
b3178	12904	1007.508626
b3179	3822	916.5486484
b3180	1015	521.583807
b3181	668	211.5745722
b3182	495	52.15085532
b3183	2999	386.2636515
b3184	1352	211.4486678
b3185	3560	2084.662144
b3186	4602	2228.421851
b3187	2663	413.9141654
b3188	151	81.76701283
b3189	1692	202.8781153
b3190	270	159.9664739
b3191	367	188.5923716
b3192	1326	314.9863954
b3193	360	98.53007449
b3194	602	116.1555906
b3195	1198	223.4483681
b3196	476	73.53151026
b3197	976	149.3956847
b3198	603	160.6717934
b3199	494	129.5716095
b3200	684	185.1941615
b3201	1009	209.9712983
b3202	2966	312.4837109
b3203	748	392.3868985
b3204	1219	374.3208263
b3205	1304	230.4182451
b3206	60	33.20427419
b3207	4320	1031.063528
b3208	156	32.32975832
b3209	377	87.09014025
b3210	1573	101.6893329
b3211	71	11.53402234
b3212	1284	43.48487125
b3213	551	58.66439436
b3214	5	0.98744737
b3215	0	0
b3216	29	1.839338362
b3218	0	0
b3219	15	3.160657898
b3220	38	5.089555857
b3221	97	31.51549766
b3222	163	28.11181501
b3223	147	32.186491
b3224	220	22.2920714
b3225	110	18.58919377
b3226	689	131.4314891
b3227	11	1.214820119
b3228	1164	353.1254557
b3229	2942	695.5801795
b3230	9143	3514.807605
b3231	10585	3727.682872
b3232	616	82.50437916
b3233	2113	800.0773751
b3234	679	74.98753281
b3235	562	79.50060816
b3236	18502	2976.860424
b3237	337	108.0971843
b3238	293	167.6752959
b3239	106	58.66088439
b3240	155	11.89904185
b3241	70	11.33500678
b3242	4	2.962342109
b3243	722	117.2896356
b3244	2217	231.6342567
b3247	974	100.1029809
b3248	267	67.90944864
b3249	208	64.26283249
b3250	1807	247.2831175
b3251	5389	779.8535851
b3252	942	73.32140113
b3253	407	63.06598477
b3255	1869	599.5063428
b3256	3937	440.5924333
b3257	34	21.13868813
b3258	326	33.92004125
b3259	539	92.32632906
b3260	6673	1043.636805
b3261	910	462.9033578
b3262	26	4.438492244
b3263	52	43.64517374
b3264	2	0.45574494
b3265	2	0.260931688
b3266	118	5.741505575
b3267	366	249.076927
b3268	26	3.832259157
b3269	10	1.278167915
b3270	9	1.231625931
b3271	14	2.786709177
b3272	0	0
b3273	0	0
b3274	0	0
b3275	2	0.104049206
b3276	0	0
b3277	0	0
b3278	0	0
b3279	359	97.72526427
b3280	128	74.95414452
b3281	450	83.01068546
b3282	382	100.7196317
b3283	527	146.6277511
b3284	1594	508.0604206
b3287	2548	754.8047693
b3288	3958	630.7726301
b3289	3065	358.9600827
b3290	1229	134.8414241
b3291	142	52.19776533
b3292	223	79.08618968
b3293	210	85.9801734
b3294	7139	2808.740042
b3295	27471	4192.225761
b3296	13875	3375.567367
b3297	6782	2627.232854
b3298	9179	3884.476888
b3299	2336	3016.423842
b3300	40182	4557.563334
b3301	13514	4693.534837
b3302	62	52.03847638
b3303	12000	3597.129703
b3304	4851	2070.300565
b3305	15706	4443.546448
b3306	8744	3361.421601
b3307	9262	4572.868768
b3308	22429	6275.112831
b3309	4628	2219.668836
b3310	21310	8654.57803
b3311	2589	1533.900744
b3312	153	120.3914348
b3313	7593	2791.110086
b3314	19381	4171.040987
b3315	5331	2418.632237
b3316	2352	1273.615988
b3317	22179	4076.388159
b3318	3242	1616.500228
b3319	12319	3071.200849
b3320	23098	5539.100126
b3321	17019	8241.093326
b3322	8	2.877703763
b3323	6	0.616650806
b3324	3	0.555439145
b3325	25	1.933940701
b3326	14	1.427201259
b3327	5	0.631075387
b3328	0	0
b3329	0	0
b3330	0	0
b3331	3	0.770813508
b3332	5	0.76768012
b3333	9	1.168140058
b3334	4	1.308047165
b3335	21	4.679451915
b3336	1669	528.6197022
b3337	58	44.93645106
b3338	257	14.41255309
b3339	200	25.49864094
b3340	58418	4172.935776
b3341	8446	2362.99447
b3342	10770	4339.001733
b3343	75	39.34360613
b3344	68	28.53722898
b3345	200	78.07723387
b3346	846	176.7817602
b3347	3535	656.907561
b3348	139	95.89060826
b3349	6785	1734.473861
b3350	383	32.03955061
b3351	286	77.85355315
b3352	854	67.40953407
b3353	264	38.98824453
b3354	10	6.898604911
b3355	403	69.98277858
b3356	879	327.8983565
b3357	7660	1828.228386
b3358	1246	89.51259707
b3359	121	14.97183714
b3360	167	44.73451727
b3361	576	144.3146962
b3362	9	8.093541833
b3363	1077	283.966082
b3364	470	60.073892
b3365	100	5.938657529
b3366	6	2.772099955
b3367	6	1.123267268
b3368	410	45.08193122
b3369	2	1.798564852
b3370	2	0.225828771
b3371	18	2.6582894
b3374	39	7.496308466
b3375	160	33.02283006
b3376	51	7.094891183
b3377	36	4.167708898
b3378	1	0.4267781
b3379	9	1.546888541
b3380	12	1.477549609
b3381	22	2.855453476
b3382	20	8.323936504
b3383	135	22.51183821
b3384	1197	179.9423868
b3385	562	111.8664684
b3386	518	115.4264806
b3387	435	78.51799245
b3388	3409	400.1785833
b3389	3311	459.3425627
b3390	2309	668.2805448
b3391	39	4.755527405
b3392	3	1.119107019
b3393	7	2.398086469
b3394	18	5.035981585
b3395	87	16.85116915
b3396	1160	68.64557742
b3397	1492	401.8013115
b3398	1575	111.3998735
b3399	507	114.4951867
b3400	387	145.4421547
b3401	1174	201.7830164
b3402	255	22.33348355
b3403	8651	805.2916209
b3404	585	65.32259927
b3405	946	198.5016075
b3406	162	51.31000105
b3407	646	42.03157757
b3408	267	176.9219846
b3409	2973	193.4363469
b3410	92	58.64687415
b3411	37	6.35943067
b3412	339	66.4279283
b3413	299	66.0420392
b3414	1412	370.3544791
b3415	107	12.27448815
b3416	665	48.18601085
b3417	364	22.97114407
b3418	2976	166.1538935
b3421	83	10.21971813
b3422	56	5.291087594
b3423	369	73.54659122
b3424	497	90.3567815
b3425	115	53.1319158
b3426	520	52.1655463
b3427	28	19.31609375
b3428	4687	289.2603638
b3429	3526	371.4826583
b3430	2206	257.161467
b3431	2843	217.5880797
b3432	3954	273.1450094
b3433	3074	420.6686791
b3434	258	65.62036611
b3437	22	6.294976981
b3438	1575	238.9057529
b3439	486	105.4951315
b3440	736	107.1237701
b3441	107	33.05828402
b3442	1	0.128142025
b3443	0	0
b3444	0	0
b3445	0	0
b3446	17	9.01175652
b3447	564	48.88629284
b3448	814	278.863198
b3449	379	76.96117019
b3450	401	56.56662789
b3451	62	11.07201625
b3452	26	4.423497338
b3453	160	18.3543748
b3454	20	4.231917298
b3455	14	2.754052429
b3456	21	2.482526133
b3457	11	1.792744253
b3458	20	2.722152208
b3459	316	124.3257954
b3460	53	7.252908261
b3461	11606	2050.793062
b3462	740	105.5701522
b3463	611	137.9813788
b3464	1544	156.135654
b3465	217	54.91497507
b3466	27	15.10794475
b3467	78	32.7338803
b3468	478	115.1769951
b3469	615	42.25277864
b3470	199	122.214675
b3471	120	27.22152208
b3472	4578	1239.501274
b3473	163	20.21834971
b3474	201	28.92092282
b3475	226	58.06795093
b3476	37	3.549167974
b3477	21	3.357321057
b3478	18	3.260707501
b3479	28	5.52970527
b3480	24	4.493069072
b3481	31	11.65040516
b3482	7	0.249659144
b3483	0	0
b3484	1	0.132875504
b3485	217	29.14154677
b3486	683	37.71464279
b3487	680	96.19290668
b3488	16	1.489384572
b3491	279	40.02959721
b3492	293	36.79657367
b3493	3108	313.0366153
b3494	1207	542.716944
b3495	1919	666.4861146
b3496	620	63.72058332
b3497	181	36.31524569
b3498	1822	134.7365411
b3499	1198	214.701279
b3500	1982	221.3151996
b3501	145	61.88282456
b3502	251	29.39607855
b3503	97	34.40071928
b3504	3	0.370292764
b3505	0	0
b3506	4679	1246.73851
b3507	79	22.47697995
b3508	794	185.1189527
b3509	4600	2125.276632
b3510	12840	5825.405725
b3511	2179	574.523763
b3512	2713	776.2851159
b3513	1041	135.8149438
b3514	2998	145.4515683
b3515	385	79.7881856
b3516	2457	449.9420638
b3517	30	3.235105943
b3518	31	3.350116505
b3519	694	63.54493127
b3520	28	7.01529773
b3521	29	4.868115532
b3522	353	52.59471892
b3523	39	4.453589157
b3524	312	22.8708334
b3525	9	1.770462276
b3526	102	16.57000392
b3527	913	92.14130635
b3528	1443	169.3921079
b3529	723	54.91726525
b3530	442	19.22196771
b3531	44	6.004964491
b3532	83	5.358800917
b3533	55	3.172726084
b3534	35	7.022285078
b3535	30	23.98086469
b3536	671	64.48747411
b3537	0	0
b3538	270	24.2806255
b3539	133	15.79682903
b3540	1624	244.132361
b3541	1544	237.0596209
b3542	975	163.1256493
b3543	870	128.8618817
b3544	9205	864.8546733
b3545	0	0
b3546	1189	106.1663494
b3547	65	8.122550943
b3548	140	30.25911682
b3549	128	34.28753419
b3550	42	14.38851881
b3551	709	45.89345686
b3552	269	61.57632029
b3553	1022	158.3622517
b3554	2083	442.6139089
b3555	3322	1724.693899
b3556	50457	35788.80603
b3557	23	6.656757267
b3558	6	1.063939771
b3559	5862	427.839479
b3560	2139	354.3409411
b3561	33	5.005644346
b3562	2	0.689860491
b3563	1	0.441752771
b3564	155	16.09437414
b3565	125	14.27432422
b3566	33	5.020767139
b3567	10	0.979762954
b3568	46	5.879572409
b3569	107	13.71119668
b3570	1450	265.5335745
b3571	58	4.314430309
b3572	736	88.67182886
b3573	91	29.00470406
b3574	308	54.80856283
b3575	7	1.058614748
b3576	1	0.322819332
b3577	2	0.637466023
b3578	1	0.11821553
b3579	0	0
b3580	14	1.412900645
b3581	10	2.278724699
b3582	11	1.930167158
b3583	14	3.038954405
b3584	22	4.485489671
b3585	431	66.78486348
b3586	8	1.063004028
b3587	3	1.398883774
b3588	5168	507.3285152
b3589	3	0.393436061
b3590	1518	124.302765
b3591	1185	128.6128918
b3592	312	77.4003081
b3593	5	0.182727924
b3594	20	3.58432853
b3595	3	0.479617294
b3596	2	0.654023582
b3597	32	4.252016114
b3598	27	11.23731428
b3599	835	65.90979033
b3600	670	88.09680579
b3601	90	23.12440524
b3602	453	188.5371618
b3603	217	19.79724645
b3604	93	18.08286824
b3605	563	71.41706882
b3606	130	41.43529152
b3607	1319	242.4255369
b3608	2070	306.6024083
b3609	1281	413.5315648
b3610	409	245.2043415
b3611	1042	364.409223
b3612	1491	145.7990008
b3613	384	46.0432602
b3614	239	37.61248746
b3615	193	28.17230278
b3616	2353	346.4814231
b3617	2216	279.6926113
b3618	480	84.51997065
b3619	1353	219.0894882
b3620	759	109.5217772
b3621	332	52.24830894
b3622	98	11.7506237
b3623	235	33.05742102
b3624	138	24.47061474
b3625	168	36.31094018
b3626	159	23.62009062
b3627	202	29.9196553
b3628	329	46.02327615
b3629	163	26.30977559
b3630	225	42.59758859
b3631	525	70.50374219
b3632	782	114.1489159
b3633	1133	133.9381957
b3634	265	83.408445
b3635	176	32.82713922
b3636	59	53.05766313
b3637	5844	3725.351441
b3638	446	100.7196317
