Gene_id	PME_3_readcount	PME_3_fpkm
b2413	249	47.97347394
b2414	1325	200.1273322
b2415	2283	1299.101243
b2416	8805	748.0703038
b2417	8111	2334.86093
b2418	270	46.52441941
b2419	64	25.05563991
b2420	90	17.97678246
b2421	256	41.20993407
b2422	87	11.63251725
b2423	23	3.8546107
b2424	26	4.576822714
b2425	58	8.372667283
b2426	9693	1796.758979
b2427	68	11.63532229
b2428	196	32.07897042
b2429	182	18.75052
b2430	254	28.57458934
b2431	2432	396.7142986
b2432	252	64.22954568
b2433	31	10.11360465
b2434	105	36.18565954
b2435	568	95.84862252
b2436	285	46.48995687
b2437	182	25.37463533
b2438	136	39.85272067
b2439	169	37.59235747
b2440	272	44.96894833
b2441	302	32.55267094
b2442	193	23.43623267
b2443	66	15.09265693
b2444	5	2.983951019
b2445	10	3.978601358
b2446	10	3.520632857
b2447	26	6.426044012
b2448	20	7.767745509
b2449	93	34.74139003
b2450	263	47.66806494
b2451	64	6.692211516
b2452	63	7.537941791
b2453	41	5.066688548
b2454	17	2.981811986
b2455	41	4.287198002
b2456	5	2.548791495
b2457	79	39.44905041
b2458	20	2.887126649
b2459	26	4.747599681
b2460	27	5.646553466
b2461	11	3.364404774
b2462	7	3.058549794
b2463	6813	438.6926263
b2464	2621	404.6162277
b2465	5714	418.6000844
b2466	234	32.9057771
b2467	468	119.283442
b2468	315	23.35619843
b2469	489	42.2047506
b2470	277	13.05924151
b2471	330	135.7070833
b2472	727	94.61981704
b2473	612	128.5378523
b2474	610	44.42179463
b2475	910	154.626684
b2476	565	116.173488
b2477	1666	236.3150821
b2478	2363	394.6677496
b2479	616	157.8275747
b2480	504	157.0964684
b2481	9	2.13801539
b2482	38	2.763147511
b2483	5	0.774316404
b2484	23	2.344888176
b2485	7	1.578606345
b2486	65	6.035847791
b2487	60	5.280949285
b2488	10	2.688834984
b2489	17	3.288243257
b2490	6	2.127686813
b2491	41	2.990176848
b2492	42	7.262704812
b2493	410	56.67821088
b2494	642	64.37996616
b2495	290	118.2639254
b2496	536	112.0945429
b2497	74	8.421681294
b2498	452	105.8346034
b2499	351	49.64397585
b2500	126	28.94852763
b2501	2075	147.3785968
b2502	920	87.59115364
b2503	121	7.916246526
b2504	275	210.2752984
b2505	15	4.243074859
b2506	58	15.76852338
b2507	1556	144.7636039
b2508	572	57.24304237
b2509	1512	161.9090517
b2510	141	95.83456022
b2511	1082	107.8403545
b2512	1610	200.4789891
b2513	629	148.7016673
b2514	2200	253.3198888
b2515	2286	299.9182769
b2516	2911	421.4645421
b2517	819	104.101913
b2518	375	127.4395748
b2519	268	17.01045592
b2520	6960	205.9250938
b2521	6364	1104.375086
b2522	265	50.07046767
b2523	1473	168.4203307
b2524	100	73.03999509
b2525	97	42.38276143
b2526	913	72.41376887
b2527	228	64.86970726
b2528	590	267.3399079
b2529	554	210.1626773
b2530	3435	415.056535
b2531	1536	461.1467469
b2532	1707	338.1988339
b2533	484	88.37839405
b2534	14	2.403912821
b2535	6239	715.0273411
b2536	220	28.33182967
b2537	109	17.95996916
b2538	140	15.09064216
b2539	8	2.262973258
b2540	4	1.829412961
b2541	35	6.320250497
b2542	47	5.735734277
b2543	500	173.5347401
b2544	83	13.95791796
b2545	124	17.1417028
b2546	30	4.408720424
b2547	59	5.728712313
b2548	37	5.520309385
b2549	88	3.936415092
b2550	162	19.91899765
b2551	3991	467.2410423
b2552	859	105.8859153
b2553	645	279.3295033
b2554	180	19.79465934
b2555	108	22.20661363
b2556	274	28.16950063
b2557	1569	59.24524231
b2558	104	9.806217452
b2559	214	62.33615771
b2560	495	114.2628036
b2561	152	26.28407456
b2562	41	23.06216856
b2563	45	17.33980986
b2564	514	103.0881701
b2565	143	28.79819724
b2566	1125	182.2976699
b2567	1020	219.8922143
b2568	828	124.6759005
b2569	1982	161.6545518
b2570	370	113.1663424
b2571	1260	193.2926767
b2572	3651	823.3559667
b2573	2385	607.8867716
b2574	149	13.47797174
b2575	220	43.76461494
b2576	1237	136.0332978
b2577	210	34.95485479
b2578	29	7.240648492
b2579	9084	3472.983291
b2580	362	77.02226264
b2581	1338	189.2411387
b2582	561	196.0967354
b2583	78	16.38227529
b2584	8465	467.0236574
b2585	2422	262.2232779
b2586	42	19.0309765
b2587	6660	752.6999217
b2588	0	0
b2589	0	0
b2590	1	1.93171566
b2591	0	0
b2592	4306	245.5965578
b2593	382	76.61416534
b2594	1117	167.1633086
b2595	2048	407.4087791
b2597	64646	27750.59789
b2598	2	6.117099588
b2599	924	116.8413441
b2600	364	47.62832621
b2601	652	89.37476598
b2602	196	78.61977176
b2603	195	55.15997317
b2604	176	21.05837707
b2605	177	53.80008085
b2606	1882	793.9573397
b2607	3724	711.8774646
b2608	2601	695.5443073
b2609	1376	811.2895454
b2610	4137	445.9284757
b2611	222	41.15139723
b2614	1268	313.3932234
b2615	758	126.6009963
b2616	1054	93.10358074
b2617	1287	552.4706786
b2618	44	22.19813459
b2619	301	92.64135729
b2620	1736	527.6663297
b2621	290286	117402.2064
b2622	432	51.06448352
b2623	72	11.04529581
b2624	4	2.757002631
b2625	29	3.019504478
b2626	5	1.170736763
b2627	617	41.36164872
b2628	800	72.6334645
b2629	31	17.23909884
b2630	1215	166.0843799
b2631	200	78.93031727
b2632	54	9.175649383
b2633	25	4.465036196
b2634	10	2.091316099
b2635	0	0
b2636	3	0.991962095
b2637	14	4.391763807
b2638	1	0.959545033
b2641	75	10.83738116
b2642	318	27.39771365
b2643	5	1.599241722
b2644	2	0.607910518
b2645	3	1.38500368
b2646	6	2.66927982
b2647	256	8.204204294
b2648	11	6.728809547
b2650	13	1.389035714
b2652	2	3.863431319
b2659	841	126.2449265
b2660	1252	144.8436631
b2661	5388	545.9036453
b2662	8446	967.9629625
b2663	1359	142.4092221
b2664	510	112.9310693
b2665	5649	1842.959764
b2666	193	178.2038069
b2667	295	144.3635503
b2668	1102	308.1619998
b2669	31	11.2373385
b2670	313	102.1147825
b2671	168	71.49027693
b2672	3811	1695.437566
b2673	7	4.177531426
b2674	4	1.428811583
b2675	72	4.927901207
b2676	30	4.587824691
b2677	61	7.444250871
b2678	42	5.789705526
b2679	61	9.018563744
b2681	180	22.43282701
b2682	421	83.74955859
b2683	45	19.66210582
b2684	651	179.9878794
b2685	379	47.43490013
b2686	284	27.09171592
b2687	1519	432.1801988
b2688	1656	156.1451548
b2689	174	59.54547292
b2690	466	120.6589802
b2691	5	9.533142216
b2692	3	5.719885329
b2693	15	28.59942665
b2694	0	0
b2695	33	52.0940094
b2696	10162	8020.898841
b2697	4175	232.9659364
b2698	79	23.14974216
b2699	6516	900.7688343
b2700	89	26.23719823
b2701	308	41.63683256
b2702	269	70.02126763
b2703	324	49.54850667
b2704	50	19.73257932
b2705	398	74.91094265
b2706	53	21.61375188
b2707	330	62.59357718
b2708	402	61.09500707
b2709	126	12.20997304
b2710	106	10.80687594
b2711	46	5.955271557
b2712	198	12.90211152
b2713	23	6.39514957
b2714	168	24.39579183
b2715	100	10.06929973
b2716	172	17.72027165
b2717	409	127.4850309
b2718	10	3.572028957
b2719	20	3.823187243
b2720	11	2.974059468
b2721	22	1.888788645
b2722	11	1.74774274
b2723	27	2.169611677
b2724	4	0.959545033
b2725	6	1.906628443
b2726	11	4.600895417
b2727	712	119.7353926
b2728	12	6.453203961
b2729	552	72.22757161
b2730	440	63.89374051
b2731	641	45.26477156
b2732	77	31.93333344
b2733	589	33.75149094
b2734	15	3.351835391
b2735	257	49.12795607
b2736	49	7.913871415
b2737	74	9.309313513
b2738	27	6.203255921
b2739	39	7.36886128
b2740	79	8.496718549
b2741	6006	887.9589155
b2742	3731	480.482075
b2743	484	113.3273187
b2744	535	103.0755364
b2745	737	103.0469119
b2746	91	27.83280313
b2747	172	35.51531238
b2748	289	135.9878293
b2749	77	34.89012358
b2750	11	2.664875068
b2751	150	15.42125947
b2752	39	6.298795616
b2753	198	28.00429407
b2754	44	22.66546374
b2755	55	8.795829474
b2756	26	6.361783572
b2757	26	5.654918731
b2758	73	9.814247691
b2759	8	2.431642072
b2760	51	4.961782569
b2761	934	51.4139124
b2762	48	9.587617314
b2763	70	5.999257039
b2764	87	7.095835523
b2765	80	32.08970276
b2766	387	44.66636869
b2767	6	3.374951497
b2768	124	31.60501454
b2769	48	8.184551366
b2770	24	4.517242773
b2771	29	3.181989024
b2774	23	4.295978337
b2775	19	2.182627083
b2776	89	8.83443186
b2777	617	134.7946588
b2778	10	1.681676863
b2779	17237	1948.091374
b2780	5250	470.5461222
b2781	710	131.6103245
b2782	67	29.27469089
b2783	32	18.86719873
b2784	1223	80.33517097
b2785	761	85.80853063
b2786	515	27.42377617
b2787	144	15.76487411
b2788	36	3.941218527
b2789	59	6.401931277
b2790	918	299.4931959
b2791	198	37.12446647
b2792	31	13.79127907
b2793	274	73.67407856
b2794	562	97.18190724
b2795	11830	1272.356714
b2796	1391	158.304847
b2797	512	54.94657876
b2798	250	48.54840943
b2799	1368	174.7925271
b2800	188	42.59313788
b2801	281	31.32400883
b2802	968	80.0182757
b2803	309	31.96928157
b2804	81	28.1126279
b2805	613	122.9436737
b2806	319	42.53634373
b2807	52	19.27813204
b2808	171	27.34703345
b2809	819	527.358375
b2810	1029	125.2635916
b2811	426	140.8586176
b2812	213	38.74921078
b2813	323	43.18739163
b2814	8	15.25302755
b2815	0	0
b2816	3	5.719885329
b2817	467	54.67340685
b2818	150	16.53270159
b2819	405	32.54417515
b2820	648	26.85101123
b2821	494	25.10361119
b2822	740	32.24686515
b2823	20	9.062369761
b2824	21	7.556417139
b2825	58	15.09752239
b2826	38	11.844575
b2827	502	92.70291301
b2828	316	52.95899918
b2829	2547	166.4112433
b2830	2003	553.7875921
b2831	194	41.27712418
b2832	223	45.85254481
b2833	419	280.8838058
b2834	1877	264.7099926
b2835	380	46.72357475
b2836	768	52.19924982
b2837	1315	187.0694409
b2838	237	27.54874304
b2839	176	27.6053725
b2840	188	39.8273497
b2841	146	15.10522689
b2842	101	19.45911995
b2843	69	12.10264865
b2844	679	84.33524103
b2845	234	27.92978154
b2846	31	7.189766341
b2847	49	8.881122366
b2848	9	2.735597331
b2849	6	2.067751974
b2850	10	2.996130411
b2851	15	4.475926528
b2852	14	1.492625608
b2853	2	1.340734156
b2854	6	1.751217377
b2856	15	3.478919197
b2858	5	1.038263014
b2859	1	0.36794584
b2860	0	0
b2861	0	0
b2863	103	13.29944607
b2864	1	1.983924191
b2865	452	87.77552425
b2866	333	21.64137225
b2867	63	10.52224639
b2868	74	22.63326848
b2869	5534	456.6884199
b2870	543	66.93370431
b2871	389	47.71031057
b2872	408	49.42131945
b2873	104	11.01607545
b2874	170	26.75001749
b2875	1431	129.203978
b2876	948	180.5139427
b2877	2610	661.787769
b2878	2175	103.0373019
b2879	365	40.32038555
b2880	144	27.10345664
b2881	373	19.07358952
b2882	59	6.18259316
b2883	127	14.12493905
b2886	20	6.004514933
b2887	111	8.487475679
b2888	74	7.497563057
b2889	874	233.7200018
b2890	1694	163.8318846
b2891	1448	193.431706
b2892	751	63.58396942
b2893	404	83.41968722
b2894	639	104.5839903
b2895	576	161.9976719
b2896	525	188.9104285
b2897	1035	569.0964561
b2898	2497	373.68557
b2899	5725	1273.468914
b2900	202	95.05031668
b2901	1023	104.296548
b2902	297	58.60576057
b2903	7622	389.3489191
b2904	2215	833.8077285
b2905	3663	491.1109215
b2906	809	98.72785171
b2907	1101	137.0977434
b2908	2623	290.4099949
b2909	1195	303.0024459
b2910	1256	558.7692424
b2911	1091	875.2466428
b2912	408	109.1049894
b2913	543	64.65372412
b2914	1225	272.4889817
b2915	20	9.147064805
b2916	576	94.58924464
b2917	35	2.395507531
b2918	24	3.537599762
b2919	9	1.681035001
b2920	49	4.863900687
b2921	58	9.492756552
b2922	1358	269.0533196
b2923	72	16.62004416
b2924	811	138.2848158
b2925	9624	1308.243699
b2926	6127	772.7725604
b2927	1091	157.0295447
b2928	223	45.85254481
b2929	198	56.99697499
b2930	35	5.319217033
b2933	47	4.967666188
b2934	6	1.983924191
b2935	2285	168.4044887
b2936	3416	660.7434686
b2937	1962	312.7491698
b2938	2700	200.4997741
b2939	51	56.72219618
b2940	12	8.156132785
b2942	649	82.49345731
b2943	150	15.78606345
b2944	34	10.02319933
b2945	51	10.57532471
b2946	334	66.98725451
b2947	1054	162.7109897
b2948	771	200.6929269
b2949	279	98.2256567
b2950	59	8.829574941
b2951	293	61.01481462
b2952	244	63.17766347
b2953	15	7.567545883
b2954	110	27.18710928
b2955	300	38.73625069
b2956	71	10.34081121
b2957	9839	1379.625051
b2958	385	78.50277805
b2959	709	318.3136593
b2960	352	71.7739685
b2961	499	69.57111555
b2962	105	55.85177885
b2963	218	29.63394912
b2964	1085	126.7217767
b2965	286	19.65719643
b2966	935	193.8809531
b2967	6	11.59029396
b2968	18	4.921018663
b2969	18	2.744119442
b2970	6	1.037529259
b2971	4	1.428811583
b2972	25	4.53118488
b2975	138	12.0379286
b2976	3142	212.374883
b2977	406	147.1728849
b2979	1158	113.3376212
b2980	808	155.0624774
b2981	29	3.866940339
b2982	0	0
b2983	20	2.749258242
b2984	5	0.96713037
b2985	12	2.467401515
b2986	18	3.813256886
b2987	51	4.991553264
b2988	1183	93.37456533
b2989	1398	236.7254041
b2990	176	103.769593
b2991	74	31.76599085
b2992	292	87.66591803
b2993	670	198.7130533
b2994	2834	244.1670455
b2995	1420	176.8199779
b2996	2806	417.3758406
b2997	8206	1076.609528
b2998	30	15.29274897
b3001	4002	564.3949868
b3002	518	153.631883
b3003	824	136.6912559
b3005	186	64.10031118
b3006	343	68.51151539
b3008	243	30.02939798
b3009	2057	457.5590492
b3010	67	10.27826138
b3011	897	113.1348109
b3012	2639	467.9137917
b3013	61	9.660662133
b3014	21	11.94968292
b3017	1223	127.0694318
b3018	338	67.23836296
b3019	1082	70.31821253
b3020	259	23.64669841
b3021	274	101.5809265
b3022	180	88.97599401
b3023	226	68.69388855
b3024	8945	3341.524019
b3025	102	22.68887847
b3026	154	16.74725932
b3027	11	4.849592467
b3028	101	25.47740447
b3029	2046	953.5684387
b3030	1702	131.9975087
b3031	666	167.9995186
b3032	2948	522.7017272
b3033	99	34.35987854
b3034	291	67.8124183
b3035	6872	680.7564109
b3037	4941	1079.44961
b3038	3129	395.6672788
b3039	167	31.07393555
b3040	1024	194.2297668
b3041	2767	621.138149
b3042	682	344.0710861
b3043	23	6.117099588
b3044	0	0
b3045	0	0
b3046	31	1.84330583
b3047	8	1.565977495
b3048	33	4.549054342
b3049	3188	2328.515043
b3050	476	110.9234059
b3051	834	73.67019577
b3052	722	73.91708624
b3053	922	47.64490662
b3054	380	42.84788652
b3055	648	153.1934506
b3056	1699	201.3162654
b3057	280	50.00840539
b3058	25	9.946503396
b3059	288	68.41649248
b3060	190	29.89707837
b3061	17	2.736597184
b3062	18	4.360704657
b3063	31	3.108689955
b3064	688	99.61099448
b3065	3583	2435.285314
b3066	1696	142.606198
b3067	7409	590.5093271
b3068	698	202.1176574
b3069	3	5.795146979
b3070	39	7.484451261
b3071	236	55.52444242
b3072	512	49.41940812
b3073	1622	172.5554006
b3074	910	401.1935586
b3075	1256	187.392124
b3076	2034	96.54456305
b3077	65	21.20594524
b3078	140	14.33295301
b3079	22	3.015712962
b3080	106	6.616454657
b3081	4598	334.3408488
b3082	80	28.16506285
b3083	22	10.25342407
b3084	334	43.1263591
b3085	119	34.66356433
b3086	11	2.330323653
b3087	4697	698.6508636
b3088	275	41.79384812
b3089	1355	159.7815893
b3090	56	14.89380769
b3091	414	40.84643919
b3092	828	86.02901842
b3093	490	55.37882306
b3094	1814	342.7465221
b3095	944	209.033195
b3096	247	94.4327249
b3097	5065	2015.161588
b3098	1518	728.2946804
b3099	2995	1085.671897
b3100	2852	1395.677442
b3101	122	45.57472671
b3102	1147	170.6094402
b3103	1341	537.9036425
b3104	32	13.15947474
b3105	287	46.97277811
b3106	81	16.9396604
b3107	330	293.6207802
b3110	964	106.2501622
b3113	1736	653.4944545
b3114	5075	324.6460697
b3115	2122	257.6771281
b3116	5944	655.135855
b3117	4931	731.2343775
b3118	3185	497.9670847
b3119	3	2.011101235
b3120	7	1.90309765
b3121	27	3.336599776
b3123	91028	35447.89441
b3124	235	30.10509745
b3125	340	56.4017318
b3126	75	14.28116635
b3127	56	6.158338462
b3128	566	52.85921171
b3129	184	80.39616602
b3130	250	78.93031727
b3131	611	110.7421585
b3132	68	7.793213527
b3133	63	19.51277337
b3134	27	10.57034809
b3135	114	30.1556477
b3136	20	2.542171258
b3137	25	4.26278717
b3138	3	0.923335787
b3139	10	1.825999877
b3140	20	3.707333084
b3141	19	3.689679117
b3142	20	5.019158637
b3143	5	1.054672343
b3144	82	4.782857366
b3145	103	13.84750017
b3146	255	43.48042913
b3147	1005	72.43222488
b3148	47	17.42446549
b3149	368	91.41492989
b3150	637	162.3580182
b3151	285	40.19304629
b3152	343	79.17604373
b3153	362	102.3995399
b3154	291	96.22032326
b3155	95	46.02966027
b3156	1906	555.1996103
b3157	2632	736.0094225
b3158	293	43.18819709
b3159	161	26.89018522
b3160	642	93.50423657
b3161	256	30.18751797
b3162	7219	560.7535483
b3163	8966	1487.346845
b3164	11566	794.9480207
b3165	3702	2012.933571
b3166	891	138.421225
b3167	666	243.2231836
b3168	7643	419.779952
b3169	4042	398.795428
b3170	1191	385.984933
b3171	97	184.942959
b3172	954	104.2091608
b3173	92	8.306614939
b3174	12	20.24970898
b3175	2644	1165.66568
b3176	2419	265.4217741
b3177	205	35.44891634
b3178	12018	911.8177098
b3179	4130	962.4236686
b3180	525	262.1614109
b3181	636	195.7471868
b3182	353	36.13951723
b3183	1052	131.6662663
b3184	496	75.38090425
b3185	1250	711.2906498
b3186	1713	806.0455073
b3187	2219	335.1566417
b3188	134	70.51108343
b3189	931	108.476566
b3190	132	75.99596665
b3191	245	122.3419918
b3192	971	224.1397623
b3193	323	85.90535509
b3194	507	95.06113383
b3195	871	157.8664812
b3196	431	64.69864841
b3197	635	94.45247997
b3198	583	150.9531877
b3199	469	119.5383211
b3200	483	127.0778108
b3201	782	158.1346075
b3202	2327	238.2341547
b3203	764	389.4553405
b3204	1196	356.8805418
b3205	1192	204.6760059
b3206	59	31.72825281
b3207	4866	1128.561388
b3208	234	47.12432276
b3209	876	196.6451097
b3210	2011	126.3310631
b3211	107	16.8910879
b3212	897	29.52004482
b3213	325	33.6246489
b3214	36	6.908724241
b3215	8	1.739974994
b3216	157	9.6764195
b3218	0	0
b3219	93	19.04235186
b3220	138	17.9608456
b3221	190	59.98704113
b3222	291	48.76920494
b3223	241	51.2772522
b3224	457	44.99822152
b3225	283	46.47353513
b3226	1187	220.0302185
b3227	43	4.614654076
b3228	919	270.9211818
b3229	2983	685.3449041
b3230	3928	1467.356775
b3231	5440	1861.651567
b3232	541	70.4117208
b3233	2897	1065.939098
b3234	1040	111.6102381
b3235	379	52.09844369
b3236	27801	4346.619442
b3237	652	203.227971
b3238	744	413.7383722
b3239	216	116.1576713
b3240	146	10.89142122
b3241	89	14.00442092
b3242	25	17.99146938
b3243	611	96.4528477
b3244	2742	278.3914867
b3247	427	42.64492285
b3248	113	27.9285759
b3249	64	19.21444779
b3250	489	65.02742823
b3251	2224	312.7455054
b3252	927	70.11500858
b3253	1058	159.3080951
b3255	1540	480.0169868
b3256	2341	254.5800913
b3257	12	7.249895809
b3258	180	18.19963514
b3259	344	57.25938118
b3260	1443	219.3037194
b3261	243	120.1175919
b3262	25	4.147186162
b3263	22	17.94349213
b3264	11	2.435768162
b3265	14	1.774909725
b3266	198	9.361821979
b3267	134	88.61528053
b3268	170	24.34904031
b3269	36	4.47138244
b3270	38	5.053256182
b3271	42	8.123895106
b3272	0	0
b3273	0	0
b3274	0	0
b3275	0	0
b3276	0	0
b3277	0	0
b3278	0	0
b3279	388	102.6350115
b3280	152	86.49294302
b3281	642	115.0821373
b3282	377	96.59252544
b3283	696	188.1768536
b3284	1853	573.9233184
b3287	2814	810.0479173
b3288	3317	513.6815022
b3289	1943	221.1260372
b3290	750	79.96208612
b3291	1060	378.6350694
b3292	187	64.44493651
b3293	187	74.3998454
b3294	2005	766.5490422
b3295	7558	1120.800938
b3296	4662	1102.141769
b3297	2342	881.6152145
b3298	3479	1430.681645
b3299	618	775.4600094
b3300	10852	1196.085851
b3301	3448	1163.683276
b3302	8	6.524906228
b3303	3232	941.4507557
b3304	1201	498.077058
b3305	3633	998.8055193
b3306	2736	1022.069281
b3307	2443	1172.084258
b3308	5892	1601.864479
b3309	1699	791.8439772
b3310	6194	2444.471926
b3311	714	411.0690923
b3312	27	20.64521111
b3313	1838	656.5389223
b3314	5768	1206.271126
b3315	1172	516.7020337
b3316	558	293.6207802
b3317	5457	974.6281009
b3318	742	359.5158728
b3319	2993	725.0882799
b3320	5977	1392.834447
b3321	5108	2403.549592
b3322	39	13.63239337
b3323	63	6.291873862
b3324	25	4.497867344
b3325	84	6.314425382
b3326	20	1.98124683
b3327	17	2.085026426
b3328	13	4.357386008
b3329	12	3.454362121
b3330	3	1.165161826
b3331	10	2.496775342
b3332	8	1.193580408
b3333	20	2.522515294
b3334	23	7.308742365
b3335	52	11.25979393
b3336	4876	1500.728432
b3337	43	32.37357321
b3338	359	19.56381962
b3339	104	12.88462496
b3340	19375	1344.894236
b3341	3506	953.1800514
b3342	4755	1861.555747
b3343	79	40.27090562
b3344	54	22.02155852
b3345	129	48.93679671
b3346	618	125.4893791
b3347	2735	493.8824317
b3348	160	107.2587325
b3349	4608	1144.673905
b3350	355	28.85807779
b3351	297	78.56339796
b3352	580	44.48799701
b3353	142	20.37837282
b3354	15	10.05550617
b3355	512	86.39875833
b3356	1058	383.5194883
b3357	10444	2422.255473
b3358	812	56.6857046
b3359	169	20.32019323
b3360	223	58.04737056
b3361	1626	395.8767734
b3362	5	4.369356849
b3363	913	233.9230125
b3364	69	8.570149677
b3365	199	11.48398885
b3366	13	5.83649869
b3367	22	4.002265902
b3368	371	39.64094231
b3369	12	10.48645644
b3370	22	2.413922708
b3371	94	13.48990877
b3374	46	8.591956674
b3375	282	56.55810111
b3376	114	15.41103543
b3377	65	7.31239491
b3378	6	2.488311697
b3379	19	3.173375896
b3380	33	3.9484457
b3381	21	2.648641059
b3382	40	16.17745346
b3383	202	32.73255939
b3384	899	131.3259112
b3385	414	80.07839461
b3386	439	95.05864493
b3387	317	55.6020235
b3388	3138	357.9572682
b3389	2375	320.1787663
b3390	1871	526.2111876
b3391	69	8.17588129
b3392	0	0
b3393	1	0.332903379
b3394	7	1.90309765
b3395	66	12.42241763
b3396	468	26.91236294
b3397	689	180.3072349
b3398	848	58.28427473
b3399	410	89.97348274
b3400	209	76.32679487
b3401	904	150.9858847
b3402	457	38.89411495
b3403	23742	2147.610772
b3404	711	77.14869725
b3405	2212	451.034143
b3406	256	78.79132049
b3407	578	36.54453294
b3408	287	184.8007981
b3409	1127	71.25551665
b3410	17	10.53070309
b3411	86	14.36370142
b3412	361	68.74001405
b3413	383	82.20523307
b3414	1451	369.829646
b3415	238	26.53065516
b3416	2737	192.7194426
b3417	1950	119.582398
b3418	12589	682.9992614
b3421	182	21.77627629
b3422	84	7.71236571
b3423	176	34.08790061
b3424	174	30.74008169
b3425	92	41.30445227
b3426	1052	102.552809
b3427	57	38.21092346
b3428	7007	420.2207531
b3429	5613	574.6490375
b3430	4919	557.2224607
b3431	3424	254.6498358
b3432	4489	301.3405767
b3433	2795	371.6802902
b3434	201	49.67826332
b3437	49	13.62444908
b3438	1586	233.7763843
b3439	692	145.9666522
b3440	1852	261.9391546
b3441	282	84.66366056
b3442	21	2.614943336
b3443	2	0.593173293
b3444	0	0
b3445	0	0
b3446	30	15.45372528
b3447	1117	94.08330796
b3448	2593	863.2184617
b3449	438	86.42869741
b3450	509	69.77263172
b3451	65	11.27975811
b3452	77	12.73018022
b3453	724	80.7066989
b3454	28	5.757270201
b3455	17	3.249709156
b3456	53	6.088380811
b3457	33	5.226259843
b3458	81	10.71319063
b3459	461	176.2489319
b3460	200	26.59608517
b3461	6437	1105.284773
b3462	592	82.06964207
b3463	332	72.85657626
b3464	1086	106.7175928
b3465	226	55.57646259
b3466	58	31.53704677
b3467	107	43.6353104
b3468	1039	243.2790994
b3469	1669	111.4263488
b3470	156	93.09927179
b3471	135	29.75886286
b3472	4100	1078.714336
b3473	251	30.25402949
b3474	508	71.02826494
b3475	261	65.16583643
b3476	71	6.618119174
b3477	43	6.680261138
b3478	43	7.569360642
b3479	26	4.989634174
b3480	36	6.549162385
b3481	37	13.51239909
b3482	26	0.901102489
b3483	10	3.823187243
b3484	7	0.903845849
b3485	587	76.60239911
b3486	1466	78.66375436
b3487	1823	250.5948888
b3488	64	5.789195914
b3491	361	50.33100744
b3492	409	49.9130919
b3493	1693	165.6999937
b3494	3531	1542.819903
b3495	10970	3702.321792
b3496	3686	368.1245565
b3497	232	45.23241767
b3498	3159	227.0063742
b3499	1037	180.5959366
b3500	1730	187.7176459
b3501	77	31.93333344
b3502	214	24.35459185
b3503	124	42.73354079
b3504	19	2.278919455
b3505	1	0.144356332
b3506	2836	734.3108755
b3507	94	25.98903328
b3508	472	106.9359632
b3509	5009	2248.847841
b3510	11451	5048.425758
b3511	1776	455.0353453
b3512	2292	637.2905571
b3513	477	60.47370992
b3514	883	41.6292789
b3515	733	147.6159341
b3516	1749	311.2380271
b3517	10	1.047897146
b3518	784	82.3314348
b3519	1199	106.6822168
b3520	57	13.87759907
b3521	56	9.134868719
b3522	1199	173.5953232
b3523	88	9.765165783
b3524	1081	77.0024414
b3525	207	39.56998796
b3526	227	35.83436404
b3527	891	87.380132
b3528	2403	274.1145046
b3529	703	51.88924296
b3530	830	35.07559695
b3531	57	7.559342581
b3532	137	8.595309165
b3533	108	6.054036706
b3534	135	26.32058787
b3535	263	204.2917069
b3536	2959	276.3434761
b3537	2	1.529274897
b3538	858	74.97816353
b3539	137	15.81212535
b3540	2510	366.6607753
b3541	2441	364.1912218
b3542	1988	323.2104713
b3543	3181	457.8469127
b3544	47099	4300.138411
b3545	1	1.906628443
b3546	779	67.59178127
b3547	158	19.18613866
b3548	1057	222.0008331
b3549	258	67.15794442
b3550	53	17.64387909
b3551	646	40.63389547
b3552	92	20.46447862
b3553	864	130.0965919
b3554	3503	723.3147632
b3555	4845	2444.31732
b3556	42934	29592.28774
b3557	38	10.68734641
b3558	34	5.858630592
b3559	3555	252.1308874
b3560	1711	275.4304578
b3561	106	15.62439895
b3562	17	5.698120165
b3563	24	10.30248352
b3564	772	77.89527229
b3565	2231	247.5691462
b3566	3156	466.5997898
b3567	735	69.97771514
b3568	574	71.29370891
b3569	275	34.24330558
b3570	482	85.77285823
b3571	197	14.24010185
b3572	699	81.83449976
b3573	633	196.0569134
b3574	219	37.86981795
b3575	35	5.143507161
b3576	8	2.509579318
b3577	5	1.548632807
b3578	20	2.297502193
b3579	18	2.677393133
b3580	48	4.707347178
b3581	17	3.764368978
b3582	30	5.115344604
b3583	39	8.226444274
b3584	61	12.08560566
b3585	273	41.10690923
b3586	58	7.489008467
b3587	12	5.437421856
b3588	12380	1180.96987
b3589	31	3.950626818
b3590	1484	118.0848883
b3591	1356	143.0135697
b3592	633	152.5960213
b3593	13	0.461667893
b3594	48	8.35931047
b3595	18	2.796388383
b3596	11	3.495485479
b3597	198	25.56592546
b3598	75	30.33272523
b3599	4281	328.36744
b3600	1982	253.2447287
b3601	266	66.4142241
b3602	625	252.7727103
b3603	236	20.92225366
b3604	67	12.65932579
b3605	467	57.56545104
b3606	64	19.82249993
b3607	1163	207.7134838
b3608	1826	262.8193847
b3609	1937	607.6318925
b3610	580	337.8969296
b3611	796	270.5117374
b3612	1506	143.1044968
b3613	396	46.14040832
b3614	277	42.36091465
b3615	78	11.06397143
