Gene_id	CHL_4_readcount	CHL_4_fpkm
b2422	551	71.17444774
b2423	179	28.98169436
b2424	127	21.59794931
b2425	335	46.71955542
b2426	9000	1611.729575
b2427	127	20.99381087
b2428	263	41.58513855
b2429	203	20.20486816
b2430	117	12.71599058
b2431	2390	376.6432935
b2432	266	65.49889911
b2433	54	17.01986431
b2434	155	51.60561361
b2435	1255	204.5970279
b2436	595	93.76684504
b2437	238	32.05704104
b2438	263	74.4548289
b2439	238	51.14555184
b2440	348	55.5828902
b2441	385	40.09206901
b2442	666	78.13089075
b2443	50	11.0461217
b2444	9	5.188983021
b2445	5	1.921845563
b2446	4	1.360500744
b2447	26	6.208143547
b2448	6	2.251304803
b2449	66	23.81914852
b2450	325	56.90798252
b2451	70	7.071406111
b2452	52	6.010818691
b2453	67	7.998954186
b2454	37	6.269762838
b2455	76	7.677526635
b2456	17	8.372039735
b2457	126	60.78522968
b2458	118	16.45644042
b2459	86	15.17110625
b2460	83	16.76933449
b2461	54	15.95612279
b2462	35	14.77418777
b2463	11680	726.5790027
b2464	1940	289.3317277
b2465	5846	413.7480321
b2466	163	22.14429983
b2467	416	102.4343685
b2468	218	15.61586877
b2469	372	31.01797728
b2470	313	14.25609486
b2471	157	62.37438601
b2472	505	63.49757296
b2473	579	117.4833266
b2474	496	34.89522444
b2475	655	107.5232554
b2476	612	121.5704594
b2477	4247	581.9916564
b2478	3289	530.7009264
b2479	534	132.1787019
b2480	559	168.3316375
b2481	0	0
b2482	31	2.177710887
b2483	3	0.448836084
b2484	9	0.886451266
b2485	4	0.871472827
b2486	53	4.754653217
b2487	54	4.591690011
b2488	9	2.337893449
b2489	25	4.671679927
b2490	15	5.138847919
b2491	23	1.62053684
b2492	29	4.844680653
b2493	616	82.26801957
b2494	1006	97.46119931
b2495	528	208.0205638
b2496	683	137.9934393
b2497	152	16.71201147
b2498	613	138.6652953
b2499	385	52.60635645
b2500	232	51.4946338
b2501	1530	104.9846492
b2502	1221	112.3068219
b2503	44	2.78102358
b2504	237	175.0741251
b2505	6	1.639678642
b2506	24	6.303653448
b2507	4628	415.9692228
b2508	3485	336.9360777
b2509	3405	352.2528445
b2510	198	130.0128524
b2511	1906	183.5249003
b2512	3278	394.3392367
b2513	1111	253.7448906
b2514	3665	407.6980568
b2515	4454	564.5403309
b2516	3388	473.8930003
b2517	1566	192.302363
b2518	2987	980.6777525
b2519	229	14.04218521
b2520	6393	182.7354436
b2521	5247	879.6614266
b2522	542	98.93571917
b2523	2351	259.6943211
b2524	524	369.7516127
b2525	468	197.5519964
b2526	1831	140.2997098
b2527	328	90.15690396
b2528	1560	682.8957902
b2529	991	363.1930562
b2530	2695	314.5990008
b2531	793	230.0060054
b2532	4427	847.3564923
b2533	438	77.26679693
b2534	12	1.990627405
b2535	3617	400.4739084
b2536	502	62.45593482
b2537	407	64.78754932
b2538	200	20.82704884
b2539	31	8.471672986
b2540	7	3.092914075
b2541	82	14.30533901
b2542	98	11.55407802
b2543	307	102.9373196
b2544	100	16.2465295
b2545	156	20.83410885
b2546	25	3.549354419
b2547	50	4.690218339
b2548	38	5.477259856
b2549	122	5.272251284
b2550	196	23.28233811
b2551	12329	1394.457118
b2552	199	23.69824376
b2553	712	297.8894638
b2554	387	41.11540254
b2555	171	33.96821658
b2556	312	30.98854846
b2557	1629	59.42506636
b2558	130	11.84212353
b2559	259	72.88599299
b2560	366	81.62041846
b2561	87	14.53404196
b2562	48	26.08408323
b2563	64	23.82483193
b2564	709	137.3757263
b2565	151	29.37813798
b2566	1252	195.9977016
b2567	510	106.2179491
b2568	2107	306.5030265
b2569	3861	304.2300745
b2570	612	180.8360583
b2571	1393	206.4495906
b2572	3160	688.4635332
b2573	1653	407.028873
b2574	73	6.379390504
b2575	298	57.27099779
b2576	1809	192.1906026
b2577	180	28.94534746
b2578	66	15.91994111
b2579	11354	4193.653198
b2580	482	99.07698789
b2581	1560	213.1582235
b2582	266	89.82706163
b2583	94	19.07328618
b2584	10919	581.9864036
b2585	2802	293.0780469
b2586	76	33.26928209
b2587	5971	651.9477148
b2588	0	0
b2589	0	0
b2590	0	0
b2591	1	0.091979379
b2592	2577	141.9975082
b2593	621	120.3248604
b2594	842	121.7356927
b2595	2114	406.2781521
b2597	15174	6292.870883
b2598	4	11.81935021
b2599	467	57.05050698
b2600	411	51.95457688
b2601	408	54.03131527
b2602	42	16.27582653
b2603	115	31.42717398
b2604	116	13.40874939
b2605	155	45.51551014
b2606	5028	2049.230789
b2607	9995	1845.850084
b2608	6535	1688.294069
b2609	3552	2023.244914
b2610	5987	623.4577069
b2611	340	60.88756171
b2614	2700	644.6918299
b2615	636	102.6226176
b2616	336	28.67365828
b2617	1289	534.5664009
b2618	110	53.61354737
b2619	503	149.5630983
b2620	1868	548.5353093
b2621	666897	260571.5438
b2622	631	72.05806749
b2623	66	9.781531212
b2624	11	7.324667739
b2625	9	0.905311931
b2626	1	0.22620766
b2627	628	40.67151745
b2628	602	52.80333083
b2629	5	2.686215958
b2630	894	118.0614424
b2631	147	56.04659618
b2632	25	4.103941047
b2633	20	3.450905172
b2634	3	0.606120524
b2635	0	0
b2636	1	0.319441898
b2637	13	3.939783405
b2638	7	6.48905502
b2641	105	14.65785558
b2642	137	11.40317591
b2643	0	0
b2644	1	0.293648453
b2645	3	1.338039647
b2646	1	0.429794553
b2647	136	4.21069189
b2648	2	1.181935021
b2650	0	0
b2652	3	5.598639575
b2659	1893	274.5279749
b2660	1588	177.4858453
b2661	4612	451.4355544
b2662	5794	641.5111489
b2663	712	72.08031994
b2664	418	89.42060434
b2665	4169	1313.996561
b2666	54	48.16942729
b2667	90	42.54966077
b2668	324	87.53073073
b2669	35	12.25710393
b2670	1417	446.6138468
b2671	70	28.77754835
b2672	1431	615.0360057
b2673	28	16.14350273
b2674	23	7.937081896
b2675	207	13.68730347
b2676	65	9.603222049
b2677	50	5.894937763
b2678	53	7.058316185
b2679	58	8.284257552
b2681	134	16.13371405
b2682	357	68.60988661
b2683	52	21.95022183
b2684	903	241.1948756
b2685	420	50.78390885
b2686	394	36.3105184
b2687	2346	644.8417582
b2688	2472	225.1825336
b2689	251	82.9834099
b2690	460	115.0666899
b2691	5	9.209883284
b2692	6	11.05185994
b2693	24	44.20743976
b2694	5	9.209883284
b2695	7	10.67554213
b2696	3480	2653.634758
b2697	8920	480.8602231
b2698	51	14.43800865
b2699	6049	807.855926
b2700	320	91.13715828
b2701	405	52.89322472
b2702	13	3.269181974
b2703	23	3.398063187
b2704	17	6.48157915
b2705	58	10.54649711
b2706	23	9.061501831
b2707	113	20.70676859
b2708	292	42.87267407
b2709	240	22.46846773
b2710	77	7.584083054
b2711	50	6.253624452
b2712	352	22.15931438
b2713	40	10.74486383
b2714	260	36.47514606
b2715	173	16.82919825
b2716	167	16.62173883
b2717	339	102.0830503
b2718	13	4.486176724
b2719	31	5.72499776
b2720	2	0.522402219
b2721	23	1.907684596
b2722	8	1.227984438
b2723	21	1.630255202
b2724	4	0.92700786
b2725	3	0.920988328
b2726	10	4.040803492
b2727	731	118.7621307
b2728	23	11.94923318
b2729	488	61.68815941
b2730	400	56.11560933
b2731	401	27.35676442
b2732	37	14.82426976
b2733	1448	80.16121363
b2734	10	2.158785427
b2735	496	91.59996416
b2736	59	9.20583053
b2737	102	12.39664496
b2738	37	8.212506252
b2739	29	5.29360859
b2740	50	5.195318776
b2741	10949	1563.867861
b2742	3408	424.0036372
b2743	577	130.5218196
b2744	703	130.8504441
b2745	861	116.3024061
b2746	171	50.52772217
b2747	251	50.07015872
b2748	304	138.1954794
b2749	135	59.09675107
b2750	49	11.46828041
b2751	446	44.29773274
b2752	90	14.04279233
b2753	197	26.91805771
b2754	21	10.45079387
b2755	62	9.57908122
b2756	24	5.673288103
b2757	8	1.680974253
b2758	13	1.688478602
b2759	6	1.761890715
b2760	6	0.563945139
b2761	140	7.445259978
b2762	237	45.73364899
b2763	717	59.36584311
b2764	743	58.5451814
b2765	90	34.87677113
b2766	502	55.97465856
b2767	9	4.890765606
b2768	109	26.83977445
b2769	43	7.083373648
b2770	18	3.273050829
b2771	13	1.378040832
b2774	6	1.082688569
b2775	2	0.221959628
b2776	23	2.205639391
b2777	460	97.08751962
b2778	3	0.487395885
b2779	13911	1518.88204
b2780	4590	397.4418863
b2781	716	128.2220417
b2782	69	29.12625589
b2783	48	27.34114748
b2784	2462	156.2375314
b2785	1148	125.0563507
b2786	496	25.51642092
b2787	191	20.20130551
b2788	178	18.82634755
b2789	372	38.99599361
b2790	534	168.3075471
b2791	200	36.22789338
b2792	31	13.32363115
b2793	140	36.36723143
b2794	634	105.9147426
b2795	4937	512.9857759
b2796	4735	520.6011467
b2797	2343	242.9187505
b2798	470	88.17610478
b2799	712	87.88905852
b2800	56	12.25710393
b2801	138	14.86168865
b2802	475	37.93372535
b2803	116	11.59445772
b2804	76	25.48285436
b2805	1347	260.9945039
b2806	417	53.71846365
b2807	58	20.77340341
b2808	116	17.92215196
b2809	114	70.91610129
b2810	1087	127.8371511
b2811	518	165.470903
b2812	360	63.27087104
b2813	981	126.7189351
b2814	14	25.7876732
b2815	0	0
b2816	2	3.683953314
b2817	631	71.36851661
b2818	163	17.35634311
b2819	843	65.44310168
b2820	1277	51.12044106
b2821	923	45.31364589
b2822	1166	49.08766643
b2823	53	23.20094672
b2824	59	20.5100489
b2825	86	21.62689614
b2826	76	22.88587557
b2827	601	107.221577
b2828	331	53.59184823
b2829	2895	182.7344132
b2830	1705	455.4122512
b2831	213	43.78298427
b2832	219	43.50315457
b2833	240	155.4325508
b2834	1562	212.8164269
b2835	514	61.05674382
b2836	661	43.40328051
b2837	992	136.3348304
b2838	146	16.39548818
b2839	85	12.88006113
b2840	201	41.13747867
b2841	241	24.08848543
b2842	72	13.40146796
b2843	42	7.117028086
b2844	1653	198.3490955
b2845	242	27.90519758
b2846	2	0.448127022
b2847	54	9.455480172
b2848	10	2.936484525
b2849	1	0.332939443
b2850	1	0.289453475
b2851	3	0.864830504
b2852	0	0
b2853	0	0
b2854	0	0
b2856	4	0.896254045
b2858	0	0
b2859	4	1.421876718
b2860	0	0
b2861	0	0
b2863	46	5.738154194
b2864	2	3.833302772
b2865	475	89.11414844
b2866	468	29.38356388
b2867	67	10.81087323
b2868	84	24.82063545
b2869	4161	331.739064
b2870	453	53.94625337
b2871	201	23.81643502
b2872	174	20.36204888
b2873	39	3.990949423
b2874	109	16.56989291
b2875	1565	136.5113143
b2876	992	182.4870881
b2877	756	185.1902334
b2878	1162	53.18135508
b2879	177	18.88961614
b2880	47	8.546299386
b2881	254	12.54802489
b2882	19	1.923491684
b2883	56	6.017123746
b2886	20	5.800908081
b2887	98	7.239352006
b2888	38	3.719547065
b2889	411	106.1803921
b2890	4340	405.5018176
b2891	2601	335.673848
b2892	1243	101.6709503
b2893	532	106.1247986
b2894	567	89.65313139
b2895	654	177.697817
b2896	798	277.4071021
b2897	994	528.0195107
b2898	4153	600.4374488
b2899	6877	1477.848571
b2900	223	101.3736576
b2901	1299	127.9444661
b2902	424	80.82910469
b2903	16604	819.4091481
b2904	4284	1557.972194
b2905	6923	896.7162908
b2906	994	117.1913627
b2907	1710	205.7108282
b2908	3614	386.5622776
b2909	1544	378.2192069
b2910	1086	466.7568848
b2911	2422	1877.145326
b2912	422	109.0222031
b2913	1127	129.6390043
b2914	3179	683.1584424
b2915	25	11.0461217
b2916	516	81.86288202
b2917	25	1.653055974
b2918	25	3.560045245
b2919	26	4.691650467
b2920	53	5.082560336
b2921	18	2.846131155
b2922	1214	232.3674682
b2923	46	10.25830396
b2924	784	129.1480219
b2925	9897	1299.734545
b2926	7724	941.1614542
b2927	1358	188.8315011
b2928	290	57.60691701
b2929	259	72.02851072
b2930	13	1.908714942
b2933	13	1.327443221
b2934	3	0.958325693
b2935	8373	596.1651768
b2936	2614	488.4708531
b2937	1376	211.9013146
b2938	3909	280.4360546
b2939	99	106.3741519
b2940	3	1.969891702
b2942	4369	536.5064009
b2943	52	5.28693515
b2944	38	10.82253755
b2945	28	5.609183153
b2946	363	70.33482177
b2947	1206	179.8629194
b2948	977	245.6915991
b2949	391	132.9889477
b2950	54	7.807277206
b2951	343	69.00488721
b2952	327	81.79740783
b2953	20	9.747917703
b2954	244	58.26103944
b2955	531	66.2382582
b2956	13	1.829185152
b2957	807	109.3205229
b2958	223	43.92858496
b2959	925	401.2073009
b2960	772	152.0756394
b2961	453	61.01613273
b2962	166	85.30487546
b2963	200	26.2652227
b2964	461	52.01642433
b2965	471	31.27479748
b2966	368	73.72069286
b2967	6	11.19727915
b2968	14	3.69767381
b2969	8	1.178252981
b2970	1	0.167057954
b2971	0	0
b2972	14	2.451420785
b2975	249	20.98408701
b2976	3557	232.2730868
b2977	482	168.7978312
b2979	1177	111.2910016
b2980	729	135.157746
b2981	20	2.576425115
b2982	0	0
b2983	7	0.929611815
b2984	2	0.373734394
b2985	2	0.397289083
b2986	5	1.023320365
b2987	16	1.512876827
b2988	1558	118.8035331
b2989	2138	349.7546126
b2990	53	30.18918368
b2991	27	11.19727915
b2992	88	25.52399556
b2993	152	43.55251473
b2994	436	36.29039925
b2995	85	10.22539204
b2996	327	46.99000025
b2997	1134	143.7334385
b2998	5	2.462364628
b3001	2339	318.6796559
b3002	382	109.4543462
b3003	255	40.86690583
b3005	653	217.4094561
b3006	682	131.6048465
b3008	686	81.89973987
b3009	2116	454.7226374
b3010	69	10.22614627
b3011	367	44.71857246
b3012	596	102.0917787
b3013	29	4.437037621
b3014	7	3.848160535
b3017	1969	197.6416185
b3018	380	73.03013141
b3019	1894	118.9155342
b3020	799	70.47508076
b3021	189	67.69264214
b3022	131	62.55898497
b3023	201	59.02333896
b3024	6228	2247.66147
b3025	53	11.38955566
b3026	104	10.92633264
b3027	2	0.851845061
b3028	279	67.99172598
b3029	1851	833.433038
b3030	1732	129.7693475
b3031	702	171.0759557
b3032	3574	612.2080821
b3033	127	42.58319084
b3034	269	60.5600992
b3035	5610	536.8951798
b3037	5093	1074.92769
b3038	3143	383.9609067
b3039	102	18.33572201
b3040	961	176.0991559
b3041	6961	1509.623795
b3042	508	247.5971097
b3043	6	1.541654376
b3044	0	0
b3045	0	0
b3046	23	1.321239635
b3047	0	0
b3048	0	0
b3049	448	316.1235162
b3050	119	26.79052715
b3051	189	16.12893278
b3052	1355	134.0185736
b3053	1569	78.32971695
b3054	574	62.52817533
b3055	332	75.82655597
b3056	2255	258.1368982
b3057	226	38.99522845
b3058	42	16.14350273
b3059	317	72.75211686
b3060	66	10.03314616
b3061	2	0.311035532
b3062	1	0.234046539
b3063	9	0.871919278
b3064	1147	160.4354402
b3065	9008	5914.928152
b3066	1321	107.3083274
b3067	6727	517.9724358
b3068	724	202.5375043
b3069	0	0
b3070	132	24.4730075
b3071	135	30.68485152
b3072	276	25.73680993
b3073	2223	228.4731785
b3074	99	42.1663305
b3075	669	96.42860114
b3076	259	11.87667005
b3077	20	6.303653448
b3078	17	1.681413838
b3079	0	0
b3080	50	3.015140361
b3081	2752	193.3245277
b3082	50	17.0062593
b3083	15	6.753914408
b3084	401	50.02173547
b3085	117	32.92533274
b3086	7	1.432648511
b3087	3047	437.8548341
b3088	126	18.49985251
b3089	1349	153.6800332
b3090	59	15.15960136
b3091	314	29.9296449
b3092	425	42.66007508
b3093	300	32.75570498
b3094	1937	353.5765462
b3095	576	123.2207371
b3096	136	50.23223841
b3097	1975	759.1289975
b3098	1089	504.7557798
b3099	1967	688.8492407
b3100	1859	878.886882
b3101	101	36.45051517
b3102	516	74.14935819
b3103	512	198.4100757
b3104	3	1.191867249
b3105	490	77.47801479
b3106	47	9.495888207
b3107	395	339.5376971
b3110	79	8.411969973
b3113	61	22.18401117
b3114	414	25.58541694
b3115	489	57.36637474
b3116	1880	200.1835892
b3117	3104	444.6940978
b3118	3430	518.0878113
b3119	1	0.647635628
b3120	3	0.787956681
b3121	12	1.432648511
b3123	171080	64362.47538
b3124	273	33.78725245
b3125	380	60.8997028
b3126	230	42.31051439
b3127	252	26.77282026
b3128	519	46.82628062
b3129	190	80.2027336
b3130	246	75.0338104
b3131	725	126.9485764
b3132	57	6.311034775
b3133	16	4.787584897
b3134	20	7.564384137
b3135	55	14.0554435
b3136	3	0.368395331
b3137	5	0.823648099
b3138	1	0.297342144
b3139	5	0.882041061
b3140	4	0.716324255
b3141	6	1.125652401
b3142	8	1.939585676
b3143	0	0
b3144	45	2.535736637
b3145	57	7.403329255
b3146	277	45.63010466
b3147	2184	152.0675162
b3148	112	40.1141583
b3149	677	162.4710679
b3150	1114	274.3074196
b3151	381	51.90976867
b3152	265	59.09675107
b3153	85	23.22878077
b3154	255	81.45768391
b3155	93	43.53265624
b3156	1457	410.0188872
b3157	1420	383.6223384
b3158	157	22.35708414
b3159	115	18.55597645
b3160	349	49.10658601
b3161	4308	490.7735973
b3162	4944	371.0150315
b3163	12302	1971.547747
b3164	17411	1156.105093
b3165	12221	6419.745732
b3166	1007	151.1375958
b3167	664	234.2701057
b3168	10844	575.3940908
b3169	3906	372.3095318
b3170	900	281.7858329
b3171	66	121.5704594
b3172	835	88.11747705
b3173	32	2.79128566
b3174	1	1.630255202
b3175	3665	1561.006073
b3176	3072	325.641649
b3177	253	42.26566225
b3178	12562	920.7731932
b3179	2105	473.899661
b3180	1804	870.2901138
b3181	491	145.9949926
b3182	417	41.24409238
b3183	1979	239.2889419
b3184	791	116.137963
b3185	4175	2295.152891
b3186	3477	1580.610796
b3187	2196	320.4357169
b3188	68	34.56842213
b3189	1918	215.9001306
b3190	287	159.6307535
b3191	250	120.6056144
b3192	772	172.1611012
b3193	323	82.9923939
b3194	394	71.36894996
b3195	779	136.4040566
b3196	360	52.20817273
b3197	1052	151.1727225
b3198	792	198.1148226
b3199	485	119.4246845
b3200	782	198.7684273
b3201	944	184.4209356
b3202	2817	278.6201636
b3203	459	226.0450729
b3204	1230	354.5805064
b3205	1285	213.1630179
b3206	43	22.33987074
b3207	4924	1103.288729
b3208	220	42.80258514
b3209	881	191.0614227
b3210	2447	148.5080872
b3211	113	17.23337515
b3212	1488	47.30919467
b3213	739	73.86469183
b3214	14	2.595622008
b3215	1	0.210121782
b3216	33	1.964929759
b3218	2	0.278922719
b3219	50	9.890669636
b3220	70	8.801643777
b3221	176	53.68272614
b3222	273	44.20113162
b3223	322	66.1883612
b3224	606	57.64608636
b3225	398	63.14230048
b3226	836	149.7117694
b3227	9	0.933106596
b3228	1646	468.7867579
b3229	3436	762.6532833
b3230	5076	1831.909059
b3231	5651	1868.283862
b3232	446	56.07904464
b3233	1952	693.8758382
b3234	748	77.55152597
b3235	463	61.48718145
b3236	20854	3149.913474
b3237	836	251.7446313
b3238	91	48.88913043
b3239	94	48.83599649
b3240	102	7.35105928
b3241	40	6.080694644
b3242	5	3.476279475
b3243	430	65.57833022
b3244	2591	254.1405511
b3247	838	80.85400392
b3248	273	65.18550724
b3249	89	25.81404096
b3250	788	101.235304
b3251	3443	467.7473884
b3252	628	45.88903824
b3253	967	140.6684512
b3255	1725	519.4491496
b3256	3372	354.2653238
b3257	14	8.171402618
b3258	146	14.26136472
b3259	478	76.86597827
b3260	2024	297.172234
b3261	371	177.1708658
b3262	18	2.884722764
b3263	43	33.88213728
b3264	1	0.213924891
b3265	3	0.367440939
b3266	158	7.217226411
b3267	695	444.0242378
b3268	281	38.88277944
b3269	15	1.799901048
b3270	14	1.798596772
b3271	17	3.17674235
b3272	0	0
b3273	0	0
b3274	0	0
b3275	0	0
b3276	0	0
b3277	0	0
b3278	0	0
b3279	275	70.27721749
b3280	178	97.85322503
b3281	665	115.1628995
b3282	557	137.871792
b3283	892	232.9913899
b3284	1923	575.4078598
b3287	1743	484.73241
b3288	3125	467.5375876
b3289	1737	190.97871
b3290	931	95.89381307
b3291	507	174.9608922
b3292	274	91.22540729
b3293	160	61.49905803
b3294	15608	5764.888067
b3295	27982	4008.837063
b3296	14644	3344.590619
b3297	6168	2243.130835
b3298	9007	3578.382769
b3299	2404	2914.227479
b3300	48065	5117.991604
b3301	28030	9139.210663
b3302	64	50.42922758
b3303	13790	3880.686654
b3304	4597	1841.815354
b3305	18935	5029.199917
b3306	7768	2803.441602
b3307	8483	3931.903838
b3308	29119	7648.170198
b3309	5188	2335.953863
b3310	19999	7625.005966
b3311	2890	1607.431629
b3312	197	145.5257495
b3313	5595	1930.781444
b3314	15243	3079.698382
b3315	3847	1638.523974
b3316	1551	788.4650401
b3317	14471	2496.902437
b3318	1331	623.0318866
b3319	5007	1171.87102
b3320	8125	1829.185152
b3321	6272	2851.190944
b3322	15	5.065435806
b3323	16	1.543751865
b3324	6	1.042883842
b3325	22	1.597700183
b3326	14	1.339845368
b3327	6	0.710938359
b3328	1	0.323817814
b3329	2	0.556204716
b3330	7	2.62652227
b3331	3	0.723633687
b3332	6	0.864830504
b3333	9	1.096640742
b3334	2	0.613992219
b3335	12	2.51030447
b3336	2305	685.3736414
b3337	85	61.82429343
b3338	310	16.32070631
b3339	213	25.49388958
b3340	50148	3362.932054
b3341	8324	2186.317137
b3342	12710	4807.166119
b3343	57	28.07095676
b3344	83	32.70020226
b3345	174	63.76951744
b3346	746	146.3441537
b3347	2526	440.6742235
b3348	277	179.395069
b3349	10298	2471.384132
b3350	245	19.24080268
b3351	147	37.56636717
b3352	740	54.8358568
b3353	245	33.96763405
b3354	30	19.42906885
b3355	462	75.31779033
b3356	1538	538.6121668
b3357	8586	1923.809307
b3358	725	48.89602799
b3359	161	18.7018711
b3360	128	32.18886867
b3361	481	113.1364667
b3362	5	4.221196505
b3363	686	169.802602
b3364	23	2.759848273
b3365	2091	116.5767042
b3366	64	27.75920784
b3367	41	7.205849202
b3368	578	59.66449279
b3369	6	5.065435806
b3370	4	0.424012564
b3371	35	4.85251915
b3374	63	11.36822998
b3375	201	38.94572776
b3376	77	10.05624272
b3377	32	3.477877764
b3378	5	2.003279697
b3379	8	1.290850535
b3380	17	1.965075341
b3381	12	1.462187655
b3382	85	33.2113973
b3383	280	43.83335179
b3384	1795	253.3221927
b3385	680	127.069694
b3386	678	141.8322026
b3387	484	82.01527604
b3388	6027	664.1978904
b3389	2773	361.1576655
b3390	1835	498.5863826
b3391	55	6.296021906
b3392	1	0.350202969
b3393	6	1.929689831
b3394	9	2.363870043
b3395	71	12.91036716
b3396	642	35.66638232
b3397	859	217.1726596
b3398	648	43.02774685
b3399	253	53.63758932
b3400	130	45.86613516
b3401	836	134.8938809
b3402	206	16.93764274
b3403	18454	1612.674964
b3404	1045	109.5451971
b3405	1613	317.7435316
b3406	153	45.493348
b3407	978	59.73811116
b3408	505	314.1458873
b3409	4329	264.4236025
b3410	159	95.15324983
b3411	103	16.61970064
b3412	352	64.75348289
b3413	456	94.55480172
b3414	1529	376.4955516
b3415	164	17.66171695
b3416	1093	74.35136567
b3417	916	54.26829472
b3418	11274	590.9150968
b3421	119	13.75552739
b3422	63	5.588135561
b3423	217	40.60367805
b3424	177	30.20974712
b3425	103	44.67497512
b3426	2251	211.9948791
b3427	38	24.61015387
b3428	5137	297.627461
b3429	3387	334.9969806
b3430	2366	258.9313204
b3431	2417	173.6618205
b3432	3373	218.747151
b3433	3951	507.5897032
b3434	253	60.41001221
b3437	30	8.058647874
b3438	1427	203.2073826
b3439	497	101.2796044
b3440	792	108.2187904
b3441	117	33.93531227
b3442	2	0.24059746
b3443	2	0.573059404
b3444	0	0
b3445	0	0
b3446	10	4.976568511
b3447	1048	85.27834096
b3448	654	210.3361916
b3449	669	127.5346015
b3450	678	89.78733272
b3451	122	20.45334363
b3452	96	15.33321109
b3453	628	67.63145271
b3454	26	5.164758077
b3455	26	4.801611025
b3456	42	4.661152197
b3457	27	4.131035026
b3458	76	9.71103369
b3459	321	118.5628568
b3460	93	11.94782141
b3461	6287	1042.922874
b3462	991	132.7249412
b3463	473	100.2789713
b3464	1065	101.105285
b3465	213	50.60344916
b3466	45	23.63870043
b3467	142	55.94492435
b3468	340	76.91060427
b3469	4668	301.0790003
b3470	338	194.8751401
b3471	146	31.09234471
b3472	2654	674.5925907
b3473	166	19.33016882
b3474	173	23.36854385
b3475	249	60.06159599
b3476	610	54.93183719
b3477	218	32.71896313
b3478	109	18.53682264
b3479	113	20.95037764
b3480	88	15.46621292
b3481	43	15.17110625
b3482	6	0.200895471
b3483	4	1.477418777
b3484	0	0
b3485	349	43.99950107
b3486	882	45.7222232
b3487	949	126.0288017
b3488	26	2.272111686
b3491	235	31.65296069
b3492	535	63.07583406
b3493	1587	150.0584703
b3494	1297	547.4891867
b3495	3139	1023.474216
b3496	3007	290.1288661
b3497	222	41.81507168
b3498	1892	131.3492547
b3499	1214	204.2518315
b3500	2537	265.9484833
b3501	81	32.4531311
b3502	146	16.0523268
b3503	93	30.96336817
b3504	1	0.115875982
b3505	0	0
b3506	6720	1680.974253
b3507	87	23.23804449
b3508	224	49.02841571
b3509	2413	1046.608883
b3510	8562	3646.748704
b3511	1186	293.5654315
b3512	862	231.5518156
b3513	521	63.81224313
b3514	1279	58.25413844
b3515	265	51.55765937
b3516	754	129.6260373
b3517	14	1.417309662
b3518	41	4.159599646
b3519	410	35.24315337
b3520	35	8.232383234
b3521	75	11.81935021
b3522	391	54.69072111
b3523	114	12.22136893
b3524	813	55.94836521
b3525	8	1.477418777
b3526	325	49.56501703
b3527	602	57.03606276
b3528	2091	230.4360028
b3529	547	39.00563842
b3530	477	19.47436978
b3531	43	5.509290615
b3532	99	6.000593186
b3533	83	4.494873163
b3534	67	12.61986397
b3535	58	43.52522619
b3536	779	70.28453296
b3537	1	0.738709388
b3538	429	36.21786601
b3539	71	7.916734578
b3540	2649	373.8442832
b3541	1976	284.8175125
b3542	1703	267.4864241
b3543	2075	288.5311964
b3544	31291	2759.994683
b3545	0	0
b3546	1205	101.0093405
b3547	135	15.83734272
b3548	635	128.8461354
b3549	262	65.88659056
b3550	72	23.15627797
b3551	829	50.3765621
b3552	87	18.69606307
b3553	845	122.9212422
b3554	2760	550.5722632
b3555	1026	500.0681782
b3556	86899	57864.20926
b3557	11	2.988801204
b3558	11	1.831166935
b3559	6638	454.8222999
b3560	1952	303.5706792
b3561	27	3.844848865
b3562	5	1.619089071
b3563	2	0.829428085
b3564	283	27.5866071
b3565	239	25.62199276
b3566	212	30.28038967
b3567	29	2.667401994
b3568	79	9.479478852
b3569	96	11.54867807
b3570	1145	196.8459054
b3571	130	9.078378304
b3572	719	81.32165363
b3573	220	65.82929233
b3574	216	36.08451797
b3575	47	6.672786307
b3576	7	2.121421833
b3577	1	0.299224056
b3578	3	0.332939443
b3579	11	1.580703372
b3580	11	1.042187193
b3581	20	4.278497815
b3582	22	3.624051634
b3583	32	6.521020808
b3584	40	7.656259248
b3585	174	25.31159308
b3586	8	0.99793986
b3587	5	2.188768558
b3588	8400	774.1328796
b3589	6	0.738709388
b3590	1992	153.1326545
b3591	1274	129.8090705
b3592	272	63.34705928
b3593	3	0.102926127
b3594	13	2.187210716
b3595	4	0.600347947
b3596	4	1.227984438
b3597	258	32.18356048
b3598	39	15.23817052
b3599	1916	141.9804076
b3600	1454	179.4813077
b3601	241	58.13190616
b3602	489	191.063215
b3603	698	59.7819308
b3604	188	34.31718672
b3605	992	118.1339588
b3606	65	19.44956364
b3607	1797	310.0638297
b3608	2991	415.9020764
b3609	1721	521.5667108
b3610	535	301.1120174
b3611	851	279.3963065
b3612	1686	154.7761123
b3613	447	50.31666234
b3614	190	28.07095676
b3615	27	3.699970502
b3616	5671	783.9477786
b3617	5647	669.1114853
b3618	247	40.83048256
b3619	1307	198.6866975
b3620	597	80.87280319
b3621	285	42.10643514
b3622	108	12.15704594
b3623	266	35.1279012
b3624	123	20.47577572
b3625	149	30.23318767
b3626	165	23.01112431
b3627	202	28.08833816
b3628	271	35.58937676
