antibiotic_class,treatment,comparison,regulation,gene,gene_id,baseMean,log2FoldChange,FoldChange,pvalue,padj,signal_strength,padj_source
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,grxD,b1654,2258.0,-0.07599,0.9487,0.7191,0.8861,0.003990786849039754,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ecpE,b0289,44.26,0.08538,1.061,0.7435,0.8981,0.003985137422291356,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yodD,b1953,17.27,-0.1112,0.9258,0.7851,0.9211,0.003969085807802263,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,plsC,b3018,1442.0,0.06824,1.048,0.698,0.8747,0.003967533205908509,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,can,b0126,5814.0,0.07906,1.056,0.7284,0.891,0.003962668718844679,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yqaA,b2689,775.9,0.05184,1.037,0.6369,0.8395,0.003938766887424336,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rfbA,b2039,3775.0,-0.07489,0.9494,0.7193,0.8861,0.003933017859252364,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,leuV,b4368,365.2,-0.08074,0.9456,0.7333,0.8939,0.003932931204200752,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,metZ,b2814,21.78,-0.1304,0.9136,0.8196,0.9331,0.003921364098573666,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,thrW,b0244,114.3,0.08552,1.061,0.7479,0.9001,0.003909054059319618,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,lysS,b2890,12620.0,0.06233,1.044,0.6838,0.8656,0.003907015946963734,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,cydX,b4515,261.2,-0.1247,0.9172,0.8132,0.9307,0.0038894286750665824,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ydhT,b1669,11.02,0.1244,1.09,0.8137,0.9307,0.0038800715892404396,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ygcO,b2767,12.35,0.1469,1.107,0.8344,0.941,0.0038796843185359637,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yagA,b0267,7.298,0.1223,1.088,0.8095,0.9298,0.0038659590321035524,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,wcaL,b2044,27.8,-0.101,0.9324,0.7759,0.9157,0.003862925367134962,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,bamB,b2512,3772.0,-0.06146,0.9583,0.6854,0.8656,0.003852481952517104,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rplM,b3231,84040.0,0.07677,1.055,0.728,0.891,0.003847888661089122,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yacH,b0117,22.52,-0.1072,0.9284,0.7845,0.9211,0.0038263129370180093,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yjeH,b4141,105.6,0.07629,1.054,0.7283,0.891,0.0038238299590268214,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,gsk,b0477,1086.0,0.07905,1.056,0.7356,0.895,0.0038083890582771575,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yccX,b0968,45.91,0.09553,1.068,0.7674,0.9123,0.0038080479202617016,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,isrC,b4435,24.04,0.169,1.124,0.8536,0.9497,0.003787891977349159,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,msyB,b1051,309.2,-0.08105,0.9454,0.7446,0.8982,0.0037791142386012907,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ygeA,b2840,322.2,-0.06046,0.959,0.6873,0.867,0.003747365366588326,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,narH,b1225,56.1,-0.1261,0.9163,0.8227,0.9345,0.0037099495493573068,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,mdaB,b3028,370.5,0.07628,1.054,0.7347,0.8946,0.003689747978141241,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,cybB,b1418,573.1,-0.06786,0.9541,0.7117,0.8839,0.0036370833336101544,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yjgN,b4257,15.89,-0.1166,0.9223,0.8139,0.9307,0.0036367873577607336,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ydjH,b1772,46.42,-0.1031,0.931,0.7887,0.9223,0.003621675289445378,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,mtgA,b3208,260.7,0.07476,1.053,0.736,0.895,0.00360170987978242,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rplF,b3305,72970.0,-0.06853,0.9536,0.7203,0.8861,0.0035990080637543667,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rirA,b4760,25.86,0.1009,1.072,0.7875,0.9217,0.0035729106222687577,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,lysY,b0747,1688.0,-0.09429,0.9367,0.7781,0.9167,0.003561594356000488,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rcsC,b2218,938.7,-0.07802,0.9474,0.7487,0.9004,0.0035549433566518063,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,tusB,b3343,197.3,0.07364,1.052,0.7367,0.895,0.0035477516793362414,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yhhL,b3466,170.2,0.08582,1.061,0.7629,0.9096,0.003531454236850004,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ycbZ,b0955,2666.0,-0.0666,0.9549,0.7155,0.8852,0.003527042410002326,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,psuT,b2164,79.55,-0.101,0.9324,0.7902,0.9228,0.00352413382924536,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,glyA,b2551,33400.0,-0.07405,0.95,0.7387,0.8967,0.003506477079350259,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,leuU,b3174,694.2,0.07856,1.056,0.7513,0.9024,0.0035038477536191797,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,arsC,b3503,41.76,-0.09476,0.9364,0.7801,0.9188,0.0034851793170816154,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,adhP,b1478,321.8,0.07939,1.057,0.7538,0.9039,0.0034836025242581748,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,pyrR,b2381,276.5,0.07131,1.051,0.7332,0.8939,0.0034735858827292005,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,proQ,b1831,5233.0,-0.06076,0.9588,0.7013,0.877,0.003463344707079378,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rlmM,b2806,885.0,0.07369,1.052,0.7423,0.8981,0.003439503123080933,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,pabB,b1812,561.2,-0.07131,0.9518,0.7352,0.8949,0.0034389598286921792,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yffM,b2444,4.725,-0.1421,0.9062,0.844,0.9461,0.0034193462631499773,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,dcrB,b3472,1507.0,-0.06483,0.9561,0.7202,0.8861,0.0034046941890149658,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yehX,b2129,53.47,-0.08487,0.9429,0.7656,0.9118,0.003403321977817372,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yahG,b0321,18.49,-0.1035,0.9308,0.8033,0.9272,0.0033975507241016524,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,dcp,b1538,966.3,0.06777,1.048,0.7277,0.891,0.003396787997420995,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yidH,b3676,22.29,-0.09657,0.9353,0.7931,0.9228,0.0033695604345566773,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,insD5,b3045,87.57,-0.07206,0.9513,0.7428,0.8981,0.0033634223781953045,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yibQ,b3614,701.7,-0.064,0.9566,0.7204,0.8861,0.0033611048603572084,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,thiB,b0068,1990.0,-0.08642,0.9419,0.7715,0.9145,0.0033545037980093097,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,pntB,b1602,3064.0,0.07845,1.056,0.7578,0.9068,0.0033332219263960596,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rybA,b4416,61.18,-0.1073,0.9283,0.8157,0.9312,0.0033216896080862355,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,speE,b0121,5303.0,-0.07081,0.9521,0.7433,0.8981,0.0033050782486817865,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yggM,b2956,18.53,-0.1003,0.9328,0.8047,0.9278,0.0032643268712711,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ispF,b2746,467.7,-0.0655,0.9556,0.7298,0.8918,0.003257480845109955,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ygiS,b3020,278.3,0.08951,1.064,0.7824,0.9201,0.0032371264018507375,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,sgcC,b4304,24.39,0.09104,1.065,0.787,0.9217,0.0032237639549192038,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ychT,b4771,0.2835,0.3045,1.235,0.9312,0.9761,0.0031989817607100384,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,narW,b1466,6.519,-0.1329,0.912,0.8437,0.9461,0.0031979670539945947,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ydaT,b1358,12.13,0.103,1.074,0.8146,0.9311,0.0031933783552238358,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rpmI,b1717,69020.0,0.06291,1.045,0.7257,0.8899,0.0031869446820680107,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,flhE,b1878,61.51,0.1019,1.073,0.8138,0.9307,0.0031782901522797494,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yciU,b1248,294.7,-0.05931,0.9597,0.7144,0.8842,0.0031700892181018886,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yeeT,b2003,4.482,0.178,1.131,0.8733,0.9599,0.0031637734819078825,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rpnA,b3411,36.39,0.09046,1.065,0.7948,0.9228,0.0031563677840944085,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yhjB,b3520,30.93,-0.08725,0.9413,0.7829,0.9202,0.0031512755259641744,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,nfsB,b0578,1538.0,0.04636,1.033,0.6681,0.8552,0.003149341789574547,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ydhV,b1673,30.41,-0.08818,0.9407,0.784,0.9211,0.003147427936438881,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,xanP,b3654,5167.0,-0.07149,0.9517,0.7537,0.9039,0.0031369535767630293,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rpmG,b3636,10320.0,0.07439,1.053,0.7587,0.9076,0.003132229096232492,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,fryA,b2383,59.41,-0.08147,0.9451,0.7757,0.9157,0.0031159656402028253,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,osmC,b1482,408.6,0.07437,1.053,0.7602,0.9081,0.003113598539958373,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,chiX,b4585,8.761,0.113,1.081,0.8285,0.9387,0.0031044695811583024,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ybdR,b0608,103.3,0.07546,1.054,0.764,0.9105,0.003072734963119357,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,helD,b0962,725.3,0.05688,1.04,0.7201,0.8861,0.0029871819446424686,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,pncA,b1768,1296.0,0.06129,1.043,0.7329,0.8939,0.002985501034251475,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yraP,b3150,826.9,-0.05645,0.9616,0.7212,0.8866,0.002950769812920828,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,pheP,b0576,927.2,-0.06782,0.9541,0.7555,0.9047,0.0029498586847215747,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,codA,b0337,4430.0,0.09076,1.065,0.8055,0.9279,0.002949593382154915,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,insL3,b2394,1320.0,0.08453,1.06,0.7937,0.9228,0.0029494557681793094,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yfcZ,b2343,1073.0,-0.08258,0.9444,0.7848,0.9211,0.002947545917340925,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ttdA,b3061,9.109,-0.1219,0.919,0.843,0.9459,0.002944467015503573,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,sppA,b1766,1422.0,0.05949,1.042,0.7312,0.8925,0.0029383167075861106,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,fumD,b1675,77.81,-0.08762,0.9411,0.8,0.9257,0.002937875492040101,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,csgF,b1038,29.92,0.08378,1.06,0.7896,0.9225,0.002935117116650612,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,def,b3287,1601.0,-0.04907,0.9666,0.6944,0.8721,0.0029164123219312743,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,uxuA,b4322,909.7,0.08252,1.059,0.7896,0.9225,0.002890974748937795,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,kdsD,b3197,948.9,0.05926,1.042,0.7333,0.8939,0.0028866175769251498,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ygfI,b2921,128.6,0.08148,1.058,0.7934,0.9228,0.0028430339050189296,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,lpxP,b2378,870.1,0.1241,1.09,0.8493,0.9488,0.0028326227058947467,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,matP,b0956,193.6,-0.07457,0.9496,0.7777,0.9165,0.002823781764430581,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yaaX,b0005,35.94,-0.08682,0.9416,0.8057,0.9279,0.0028215480105629096,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,nlpI,b3163,8492.0,-0.08011,0.946,0.7937,0.9228,0.0027952312976321364,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rho,b3783,27580.0,-0.07175,0.9515,0.772,0.9148,0.0027748483116844963,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,pdeI,b0833,420.1,-0.08342,0.9438,0.8012,0.9264,0.0027696652607000273,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,dfp,b3639,1993.0,-0.05268,0.9641,0.7175,0.8861,0.002766609438181527,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rnhA,b0214,289.2,0.06653,1.047,0.7623,0.9094,0.002744033185209483,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yhiI,b3487,819.9,-0.08705,0.9414,0.8112,0.9302,0.002735430022972927,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,mobB,b3856,33.68,-0.09647,0.9353,0.8258,0.937,0.0027262816670560286,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,atpC,b3731,13010.0,0.06135,1.043,0.7528,0.9034,0.00270675671007322,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rpe,b3386,1584.0,-0.05792,0.9606,0.7426,0.8981,0.002703433585138385,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,cysT,b1910,517.7,0.05852,1.041,0.7458,0.8992,0.002700329427873827,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ybaM,b0466,27.96,0.08272,1.059,0.8064,0.9281,0.002680560404581279,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,zraR,b4004,208.5,0.07993,1.057,0.7999,0.9257,0.0026800318201182977,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,fliP,b1948,853.9,0.07665,1.055,0.7937,0.9228,0.0026745035446698695,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,acpH,b0404,151.6,-0.05717,0.9611,0.7429,0.8981,0.0026684271074302744,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,smrB,b2331,193.4,-0.06409,0.9565,0.7611,0.9087,0.002664828357114111,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rpsG,b3341,39230.0,0.05043,1.036,0.7179,0.8861,0.002648445595434594,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,setB,b2170,45.71,-0.08531,0.9426,0.816,0.9312,0.002640944459141069,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ycfL,b1104,780.9,-0.05421,0.9631,0.7338,0.894,0.002637993106073303,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yhcD,b3216,158.9,0.07167,1.051,0.7805,0.9191,0.002625790553345227,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ykgM,b0296,5.0,0.15,1.11,0.8752,0.9605,0.00262539462034313,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,yfbR,b2291,216.8,0.06352,1.045,0.7623,0.9094,0.0026198855843154413,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ccmA,b2201,96.89,-0.0743,0.9498,0.7897,0.9225,0.002602998350049421,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,casC,b2758,65.35,0.06649,1.047,0.7714,0.9145,0.0025808951345711525,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,mdtP,b4080,14.71,0.09872,1.071,0.8379,0.9424,0.002543493410824431,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,nuoN,b2276,5282.0,-0.06634,0.9551,0.7743,0.9157,0.002537291770848845,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,macB,b0879,268.9,-0.05756,0.9609,0.7531,0.9035,0.002536775289011521,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,wbbH,b2035,2591.0,-0.07257,0.9509,0.7917,0.9228,0.002532142494934017,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,frlD,b3374,51.91,0.07242,1.051,0.7928,0.9228,0.002526908632811376,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rnc,b2567,2182.0,-0.06502,0.9559,0.7728,0.9151,0.0025053145310918712,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rdgB,b2954,713.1,-0.05981,0.9594,0.7604,0.9082,0.0025011646306404693,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ykfH,b4504,1.3,0.1996,1.148,0.9093,0.9717,0.002488572335124063,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,bax,b3570,2476.0,0.05328,1.038,0.7424,0.8981,0.0024868601763842054,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rtcR,b3422,36.61,-0.07652,0.9483,0.8056,0.9279,0.0024868101102081767,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,valZ,b0746,736.6,-0.07793,0.9474,0.8086,0.9294,0.002477966071627728,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ccmE,b2197,36.85,0.0818,1.058,0.8189,0.9327,0.002475106300798523,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,narZ,b1468,87.41,0.05854,1.041,0.7594,0.9078,0.00245925495606415,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,fdrA,b0518,5.657,-0.1234,0.918,0.864,0.9554,0.0024451417606988573,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,pptA,b1461,61.33,0.07005,1.05,0.7931,0.9228,0.0024442136112736382,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,recQ,b3822,1515.0,-0.05216,0.9645,0.7413,0.8981,0.002434583836340093,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ypdC,b2382,104.4,-0.06167,0.9582,0.7688,0.9132,0.0024319007732017503,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,ytfE,b4209,35.67,-0.08767,0.941,0.8272,0.9382,0.0024288597736613934,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,galT,b0758,1141.0,0.08148,1.058,0.821,0.9337,0.0024275044044174848,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,rraA,b3929,762.9,-0.05198,0.9646,0.7445,0.8982,0.002423668823226343,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,glnB,b2553,763.0,0.04823,1.034,0.7277,0.891,0.0024173983343015286,input
aminoglycoside,tobramycin,MG1655_tobramycin_vs_control,not_regulated,nudL,b1813,222.3,0.05008,1.035,0.7366,0.895,0.002412702391379128,input
